Tags,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
,10/28/2025 08:07,10/28/2025 17:03,XAUUSD,Sell,0.150,0.00000,0.00000,3958.27000,3953.51000,0.0000,0.0000,476.0,71.40,0.02,"",0,00:08:55:49,84.2,7h 31m,7583.0,0.11,6820.0,1023.0,-763.0,-114.45,89.9,16.3,-6344.00,-951.60
,10/22/2025 16:11,10/28/2025 16:45,XAUUSD,Sell,0.100,0.00000,0.00000,4059.48000,3945.52000,0.0000,0.0000,11396.0,1139.60,0.35,"",0,06:00:33:59,25.4,1d 12h ,9944.0,0.55,16253.0,1625.3000000000002,-8960.0,-896.0,64.5,80.7,-4857.00,-485.70
,10/24/2025 11:05,10/28/2025 16:44,XAUUSD,Sell,0.150,0.00000,0.00000,4063.07000,3945.55000,0.0000,0.0000,11752.0,1762.80,0.55,"",0,04:05:39:14,33.7,1d 10h ,8077.0,0.42,17300.0,2595.0,-7336.0,-1100.3999999999999,70.2,77.5,-5548.00,-832.20
,10/28/2025 09:32,10/28/2025 15:41,XAUUSD,Sell,0.150,0.00000,0.00000,3930.71000,3923.04000,0.0000,0.0000,767.0,115.05,0.04,"",0,00:06:08:39,64.9,3h 59m,6155.0,1.14,2878.0,431.7,-3277.0,-491.54999999999995,46.8,65.7,-2111.00,-316.65
,10/28/2025 08:53,10/28/2025 14:30,XAUUSD,Sell,0.150,0.00000,0.00000,3942.24000,3922.20000,0.0000,0.0000,2004.0,300.60,0.09,"",0,00:05:37:03,97.1,5h 27m,5975.0,0.15,5217.0,782.55,-758.0,-113.7,87.3,46.2,-3213.00,-481.95
,10/28/2025 07:30,10/28/2025 12:44,XAUUSD,Sell,0.500,0.00000,0.00000,3967.14000,3916.88000,0.0000,0.0000,5026.0,2513.00,0.79,"",0,00:05:13:25,100.0,5h 13m,3900.0,0.00,7707.0,3853.5,0.0,0.0,100.0,65.2,-2681.00,-1340.50
,10/24/2025 21:15,10/28/2025 09:44,XAUUSD,Sell,0.100,0.00000,0.00000,4104.14000,3930.87000,0.0000,0.0000,17327.0,1732.70,0.55,"",0,03:12:29:31,42.3,1d 11h ,4320.0,0.01,21407.0,2140.7000000000003,-198.0,-19.8,99.1,81.1,-4080.00,-408.00
,10/27/2025 15:47,10/28/2025 04:00,XAUUSD,Sell,0.150,0.00000,0.00000,4014.15000,4012.35000,0.0000,0.0000,180.0,27.00,0.01,"",0,00:12:12:42,98.0,11h 58m,3781.0,0.11,3407.0,511.04999999999995,-374.0,-56.1,90.1,14.7,-3227.00,-484.05
,10/27/2025 16:03,10/27/2025 19:51,XAUUSD,Sell,0.150,0.00000,0.00000,4008.88000,4006.16000,0.0000,0.0000,272.0,40.80,0.01,"",0,00:03:48:32,97.9,3h 43m,2234.0,0.03,2247.0,337.05,-69.0,-10.35,97.0,14.7,-1975.00,-296.25
,10/27/2025 16:03,10/27/2025 19:48,XAUUSD,Sell,0.150,0.00000,0.00000,4007.28000,4005.51000,0.0000,0.0000,177.0,26.55,0.01,"",0,00:03:45:38,91.2,3h 25m,2234.0,0.11,2005.0,300.75,-229.0,-34.35,89.7,18.2,-1828.00,-274.20
,10/24/2025 11:04,10/27/2025 16:50,XAUUSD,Sell,0.150,0.00000,0.00000,4068.62000,3992.67000,0.0000,0.0000,7595.0,1139.25,0.36,"",0,03:05:46:31,15.5,12h 3m,8077.0,0.72,9393.0,1408.95,-6781.0,-1017.15,58.1,88.9,-1798.00,-269.70
,10/27/2025 06:20,10/27/2025 16:22,NQ_L,Buy,0.500,0.00000,0.00000,25614.20000,25684.30000,0.0000,0.0000,70.1,35.05,0.01,"",0,00:10:02:00,,,,,,,,,,,,
,10/20/2025 03:29,10/27/2025 16:22,BTCUSD,Sell,0.010,0.00000,0.00000,107574.30000,114821.14000,0.0000,0.0000,-7246.8,-72.47,-0.02,"",0,07:12:52:30,1.6,2h 53m,9259.3,10.75,788.3,7.883,-8471.0,-84.71000000000001,8.5,13.2,-8035.10,-80.35
,10/20/2025 09:40,10/27/2025 16:22,BTCUSD,Buy,0.050,0.00000,0.00000,111247.05000,114601.78000,0.0000,0.0000,3354.7,167.74,0.05,"",0,07:06:41:59,39.8,2d 21h ,6886.6,0.93,4798.25,239.91250000000002,-4461.05,-223.0525,51.8,84.4,-1443.55,-72.18
,10/27/2025 04:46,10/27/2025 16:06,XAUUSD,Sell,0.300,0.00000,0.00000,4072.33000,4041.16500,0.0000,0.0000,3116.5,934.95,0.30,"",0,00:11:19:25,82.0,9h 17m,6875.5,0.12,9992.0,2997.6,-1149.0,-344.7,89.7,38.3,-6875.50,-2062.65
,10/24/2025 14:03,10/27/2025 14:50,XAUUSD,Sell,0.100,0.00000,0.00000,4046.58000,4044.88000,0.0000,0.0000,170.0,17.00,0.01,"",0,03:00:46:12,8.3,6h 2m,8985.0,1.50,5997.0,599.7,-8985.0,-898.5,40.0,61.1,-5827.00,-582.70
