Tags,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(EUR),Min(pips),Min(EUR),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(EUR)
,02/05/2026 05:36,02/05/2026 06:11,USDJPY,Sell,0.370,156.86800,0.00000,156.67600,156.87100,0.0000,0.0000,-19.5,-39.02,-1.49,"[sl 156.868]",19007,00:00:35:51,0.0,0s,19.5,19.53,0.0,0.0,-19.5,-39.0,0.0,0.0,-19.50,-39.00
,02/04/2026 16:57,02/04/2026 21:41,NAS100,Sell,1.700,24900.70000,0.00000,25124.00000,24901.20000,0.0000,0.0000,222.8,320.85,14.00,"[sl 24900.7]",100101,00:04:43:54,,,,,,,,,,,,
,02/04/2026 04:30,02/04/2026 07:31,USDJPY,Buy,0.320,156.23600,0.00000,156.21200,156.23500,0.0000,0.0000,2.3,3.98,0.17,"[sl 156.236]",19006,00:03:01:30,100.0,3h 1m,21.4,0.04,23.7,41.001,0.0,0.0,100.0,9.7,-21.40,-37.02
,02/02/2026 16:46,02/02/2026 22:30,NAS100,Buy,0.500,0.00000,0.00000,25621.40000,25752.60000,0.0000,0.0000,131.2,55.67,2.49,"",100004,00:05:43:02,,,,,,,,,,,,
,02/02/2026 16:46,02/02/2026 21:40,NAS100,Buy,0.500,25786.10000,0.00000,25621.40000,25785.90000,0.0000,0.0000,164.5,69.82,3.23,"[sl 25786.1]",100003,00:04:53:52,,,,,,,,,,,,
,02/02/2026 16:46,02/02/2026 20:27,NAS100,Buy,0.500,25804.00000,0.00000,25621.40000,25804.10000,0.0000,0.0000,182.7,77.49,3.72,"[sl 25804.0]",100005,00:03:40:12,,,,,,,,,,,,
,02/02/2026 08:15,02/02/2026 09:15,USDJPY,Sell,0.300,154.85500,0.00000,154.74100,154.86200,0.0000,0.0000,-12.1,-19.77,-0.94,"[sl 154.855]",19007,00:00:59:38,0.0,0s,27.9,27.93,0.0,0.0,-27.9,-45.477,0.0,56.6,-12.10,-19.72
,01/30/2026 16:59,01/30/2026 17:01,NAS100,Sell,1.500,25724.20000,0.00000,25692.70000,25724.60000,0.0000,0.0000,-31.9,-40.21,-1.88,"[sl 25724.2]",100100,00:00:02:14,,,,,,,,,,,,
,01/30/2026 04:37,01/30/2026 08:15,USDJPY,Buy,0.310,153.76400,0.00000,153.96900,153.75700,0.0000,0.0000,-21.2,-35.82,-1.64,"[sl 153.764]",19006,00:03:38:28,13.8,30m,36.8,1.77,13.3,22.477,-23.5,-39.714999999999996,36.1,6.3,-34.50,-58.30
,01/29/2026 05:43,01/29/2026 06:17,USDJPY,Sell,0.320,153.08400,0.00000,152.94300,153.09000,0.0000,0.0000,-14.7,-25.65,-1.16,"[sl 153.084]",19007,00:00:33:30,0.0,0s,20.9,20.92,0.0,0.0,-20.9,-36.366,0.0,29.7,-14.70,-25.58
,01/28/2026 17:15,01/28/2026 18:33,NAS100,Sell,1.600,26042.10000,0.00000,26087.40000,26042.30000,0.0000,0.0000,45.1,60.53,2.82,"[sl 26042.1]",100100,00:01:18:29,,,,,,,,,,,,
,01/28/2026 16:54,01/28/2026 17:15,NAS100,Buy,0.500,26089.60000,0.00000,26166.30000,26087.40000,0.0000,0.0000,-78.9,-33.05,-1.52,"[sl 26089.6]",100001,00:00:20:23,,,,,,,,,,,,
,01/28/2026 16:54,01/28/2026 16:59,NAS100,Buy,0.500,26143.60000,0.00000,26166.30000,26143.40000,0.0000,0.0000,-22.9,-9.57,-0.44,"[sl 26143.6]",100000,00:00:04:32,,,,,,,,,,,,
,01/28/2026 16:45,01/28/2026 16:46,NAS100,Buy,0.500,26167.10000,0.00000,26166.10000,26165.00000,0.0000,0.0000,-1.1,-0.46,-0.02,"[sl 26167.1]",100002,00:00:01:04,,,,,,,,,,,,
,01/28/2026 07:30,01/28/2026 07:46,USDJPY,Sell,0.320,152.69700,0.00000,152.49500,152.69600,0.0000,0.0000,-20.1,-35.12,-1.58,"[sl 152.697]",19007,00:00:16:16,0.0,0s,23.4,23.42,0.0,0.0,-23.4,-40.949999999999996,0.0,14.1,-20.10,-35.18
,01/27/2026 16:53,01/27/2026 17:05,NAS100,Buy,0.500,25915.30000,0.00000,25887.90000,25915.70000,0.0000,0.0000,27.8,11.63,0.53,"[sl 25915.3]",100001,00:00:12:19,,,,,,,,,,,,
,01/27/2026 16:53,01/27/2026 17:00,NAS100,Buy,0.500,25917.00000,0.00000,25887.90000,25916.00000,0.0000,0.0000,28.1,11.76,0.53,"[sl 25917.0]",100000,00:00:07:05,,,,,,,,,,,,
,01/27/2026 16:53,01/27/2026 16:54,NAS100,Buy,0.500,25900.50000,0.00000,25888.30000,25898.80000,0.0000,0.0000,10.5,4.40,0.20,"[sl 25900.5]",100002,00:00:00:50,,,,,,,,,,,,
,01/27/2026 05:44,01/27/2026 07:48,USDJPY,Buy,0.320,154.45700,0.00000,154.42800,154.45200,0.0000,0.0000,2.4,4.19,0.19,"[sl 154.457]",19006,00:02:03:25,96.0,1h 58m,21.8,0.24,20.4,35.699999999999996,-4.9,-8.575000000000001,80.6,28.9,-18.00,-31.50
,01/27/2026 04:43,01/27/2026 05:13,USDJPY,Sell,0.320,154.32400,0.00000,154.10000,154.32000,0.0000,0.0000,-22.0,-38.38,-1.72,"[sl 154.324]",19007,00:00:30:05,0.0,0s,52.5,52.63,0.0,0.0,-52.5,-91.35,0.0,58.1,-22.00,-38.28
,01/26/2026 16:45,01/26/2026 19:55,NAS100,Buy,0.500,25760.60000,0.00000,25698.40000,25759.90000,0.0000,0.0000,61.5,25.89,1.17,"[sl 25760.6]",100000,00:03:09:52,,,,,,,,,,,,
,01/26/2026 16:45,01/26/2026 19:55,NAS100,Buy,0.500,25762.70000,0.00000,25698.40000,25762.40000,0.0000,0.0000,64.0,26.94,1.24,"[sl 25762.7]",100002,00:03:09:41,,,,,,,,,,,,
,01/26/2026 16:45,01/26/2026 19:49,NAS100,Buy,0.500,25761.60000,0.00000,25698.40000,25761.40000,0.0000,0.0000,63.0,26.52,1.23,"[sl 25761.6]",100001,00:03:03:37,,,,,,,,,,,,
,01/26/2026 06:15,01/26/2026 07:03,USDJPY,Sell,0.310,154.05800,0.00000,153.83400,154.05900,0.0000,0.0000,-22.5,-38.17,-1.74,"[sl 154.058]",19007,00:00:47:34,0.0,0s,49.2,49.26,0.0,0.0,-49.2,-83.64,0.0,54.3,-22.50,-38.25
,01/23/2026 16:56,01/23/2026 18:49,NAS100,Buy,0.500,25677.00000,0.00000,25518.30000,25677.30000,0.0000,0.0000,159.0,67.54,3.18,"[sl 25677.0]",100002,00:01:52:39,,,,,,,,,,,,
,01/23/2026 16:58,01/23/2026 18:46,NAS100,Buy,0.500,25656.50000,0.00000,25513.80000,25656.20000,0.0000,0.0000,142.4,60.50,2.94,"[sl 25656.5]",100000,00:01:47:51,,,,,,,,,,,,
,01/23/2026 16:58,01/23/2026 18:45,NAS100,Buy,0.500,25669.00000,0.00000,25513.80000,25669.00000,0.0000,0.0000,155.2,65.94,3.31,"[sl 25669.0]",100001,00:01:46:54,,,,,,,,,,,,
,01/23/2026 05:08,01/23/2026 07:17,USDJPY,Buy,0.280,158.49700,0.00000,158.72300,158.49700,0.0000,0.0000,-22.6,-33.97,-1.67,"[sl 158.497]",19006,00:02:08:47,28.0,36m,46.1,1.06,23.5,35.25,-24.8,-37.2,48.7,4.6,-46.10,-69.15
,01/22/2026 16:46,01/22/2026 17:33,NAS100,Sell,1.400,25458.50000,0.00000,25469.80000,25458.80000,0.0000,0.0000,11.0,13.13,0.65,"[sl 25458.5]",100100,00:00:47:09,,,,,,,,,,,,
,01/22/2026 05:05,01/22/2026 11:07,USDJPY,Buy,0.280,158.72800,0.00000,158.49400,158.72700,0.0000,0.0000,23.3,35.16,1.78,"[sl 158.728]",19006,00:06:01:31,100.0,6h 1m,24.2,0.03,37.4,56.474,0.0,0.0,100.0,62.3,-14.10,-21.29
,01/21/2026 16:47,01/21/2026 18:39,NAS100,Buy,0.400,25211.50000,0.00000,25079.10000,25212.30000,0.0000,0.0000,133.2,45.51,2.35,"[sl 25211.5]",100002,00:01:51:36,,,,,,,,,,,,
,01/21/2026 07:25,01/21/2026 09:25,USDJPY,Buy,0.280,158.00500,0.00000,158.18700,158.00600,0.0000,0.0000,-18.1,-27.36,-1.39,"[sl 158.005]",19006,00:01:59:45,0.0,0s,35.1,35.21,0.0,0.0,-35.1,-53.001000000000005,0.0,48.4,-18.10,-27.33
,01/20/2026 17:25,01/20/2026 19:08,NAS100,Buy,0.400,25235.80000,0.00000,25208.50000,25234.30000,0.0000,0.0000,25.8,8.79,0.45,"[sl 25235.8]",100000,00:01:43:04,,,,,,,,,,,,
,01/20/2026 17:25,01/20/2026 19:06,NAS100,Buy,0.400,25235.80000,0.00000,25208.50000,25235.40000,0.0000,0.0000,26.9,9.16,0.47,"[sl 25235.8]",100001,00:01:40:28,,,,,,,,,,,,
,01/20/2026 16:51,01/20/2026 19:02,NAS100,Buy,0.400,25244.80000,0.00000,25212.80000,25242.00000,0.0000,0.0000,29.2,9.95,0.51,"[sl 25244.8]",100002,00:02:10:29,,,,,,,,,,,,
,01/20/2026 08:15,01/20/2026 10:01,USDJPY,Buy,0.270,158.26500,0.00000,158.20800,158.26300,0.0000,0.0000,5.5,8.03,0.42,"[sl 158.265]",19006,00:01:45:13,4.8,5m,61.3,11.15,5.5,8.03,-61.3,-89.49799999999999,8.2,100.0,0.00,0.00
,01/19/2026 16:55,01/19/2026 17:08,NAS100,Buy,0.300,25176.40000,0.00000,25146.60000,25175.90000,0.0000,0.0000,29.3,7.55,0.39,"[sl 25176.4]",100001,00:00:12:46,,,,,,,,,,,,
,01/19/2026 16:55,01/19/2026 17:07,NAS100,Buy,0.300,25176.40000,0.00000,25146.60000,25176.00000,0.0000,0.0000,29.4,7.58,0.40,"[sl 25176.4]",100000,00:00:12:00,,,,,,,,,,,,
,01/19/2026 16:55,01/19/2026 16:57,NAS100,Buy,0.400,25152.60000,0.00000,25146.60000,25153.10000,0.0000,0.0000,6.5,2.23,0.12,"[sl 25152.6]",100002,00:00:01:41,,,,,,,,,,,,
,01/19/2026 16:45,01/19/2026 16:55,NAS100,Sell,1.400,25144.70000,0.00000,25087.60000,25145.60000,0.0000,0.0000,-58.0,-69.76,-3.53,"[sl 25144.7]",100100,00:00:09:28,,,,,,,,,,,,
,01/19/2026 04:33,01/19/2026 07:10,USDJPY,Buy,0.280,157.76100,0.00000,157.88500,157.76100,0.0000,0.0000,-12.4,-18.92,-0.95,"[sl 157.761]",19006,00:02:36:19,31.3,48m,17.9,2.25,5.5,8.415000000000001,-12.4,-18.972,30.7,0.0,-17.90,-27.39
,01/16/2026 16:45,01/16/2026 18:10,NAS100,Sell,1.300,25532.10000,0.00000,25656.40000,25533.90000,0.0000,0.0000,122.5,137.24,7.38,"[sl 25532.1]",100100,00:01:24:27,,,,,,,,,,,,
,01/16/2026 04:39,01/16/2026 06:14,USDJPY,Sell,0.260,158.24600,0.00000,158.23400,158.25000,0.0000,0.0000,-1.6,-2.26,-0.12,"[sl 158.246]",19007,00:01:35:09,0.0,0s,15.4,15.41,0.0,0.0,-15.4,-21.714,0.0,89.6,-1.60,-2.26
,01/15/2026 16:51,01/15/2026 17:10,NAS100,Sell,1.300,25713.90000,0.00000,25682.90000,25714.20000,0.0000,0.0000,-31.3,-35.06,-1.85,"[sl 25713.9]",100100,00:00:18:48,,,,,,,,,,,,
,01/15/2026 16:45,01/15/2026 16:51,NAS100,Buy,0.400,25689.40000,0.00000,25783.50000,25688.40000,0.0000,0.0000,-95.1,-32.80,-1.70,"[sl 25689.4]",100002,00:00:06:02,,,,,,,,,,,,
,01/15/2026 04:38,01/15/2026 07:46,USDJPY,Buy,0.270,158.46800,0.00000,158.49000,158.46300,0.0000,0.0000,-2.7,-3.95,-0.20,"[sl 158.468]",19006,00:03:08:04,82.5,2h 35m,24.9,0.46,21.7,31.682,-10.0,-14.6,68.5,23.0,-24.40,-35.62
,01/14/2026 16:45,01/14/2026 20:59,NAS100,Sell,1.300,25351.70000,0.00000,25453.00000,25352.50000,0.0000,0.0000,100.5,112.24,6.16,"[sl 25351.7]",100101,00:04:13:20,,,,,,,,,,,,
,01/14/2026 05:05,01/14/2026 06:09,USDJPY,Sell,0.260,159.21100,0.00000,159.08400,159.21100,0.0000,0.0000,-12.7,-17.81,-0.97,"[sl 159.211]",19007,00:01:04:42,0.0,0s,25.2,25.25,0.0,0.0,-25.2,-35.279999999999994,0.0,49.6,-12.70,-17.78
,01/13/2026 17:02,01/13/2026 17:05,NAS100,Sell,1.300,25761.80000,0.00000,25760.40000,25761.40000,0.0000,0.0000,-1.0,-1.12,-0.06,"[sl 25761.8]",100100,00:00:02:30,,,,,,,,,,,,
,01/13/2026 04:31,01/13/2026 06:20,USDJPY,Buy,0.260,158.63600,0.00000,158.59000,158.62300,0.0000,0.0000,3.3,4.64,0.25,"[sl 158.636]",19006,00:01:49:01,100.0,1h 49m,27.7,0.03,31.0,43.71,0.0,0.0,100.0,10.6,-27.70,-39.06
,01/12/2026 17:04,01/12/2026 22:30,NAS100,Buy,0.400,0.00000,0.00000,25718.70000,25817.40000,0.0000,0.0000,98.7,33.83,1.88,"",100004,00:05:25:57,,,,,,,,,,,,
,01/12/2026 16:50,01/12/2026 22:30,NAS100,Buy,0.400,0.00000,0.00000,25722.50000,25817.30000,0.0000,0.0000,94.8,32.49,1.84,"",100005,00:05:39:29,,,,,,,,,,,,
,01/12/2026 16:50,01/12/2026 22:30,NAS100,Buy,0.400,0.00000,0.00000,25722.50000,25817.40000,0.0000,0.0000,94.9,32.52,1.87,"",100003,00:05:39:29,,,,,,,,,,,,
,01/12/2026 04:30,01/12/2026 08:25,USDJPY,Buy,0.240,157.98400,0.00000,157.88000,157.98500,0.0000,0.0000,10.5,13.67,0.79,"[sl 157.984]",19006,00:03:55:22,72.4,2h 50m,37.9,0.41,26.9,34.97,-11.0,-14.3,71.0,56.7,-16.40,-21.32
,01/09/2026 17:22,01/09/2026 18:42,NAS100,Buy,0.400,25672.10000,0.00000,25613.00000,25671.20000,0.0000,0.0000,58.2,20.01,1.17,"[sl 25672.1]",100005,00:01:20:33,,,,,,,,,,,,
,01/09/2026 17:22,01/09/2026 18:42,NAS100,Buy,0.400,25671.60000,0.00000,25613.00000,25671.20000,0.0000,0.0000,58.2,20.01,1.19,"[sl 25671.6]",100003,00:01:20:33,,,,,,,,,,,,
,01/09/2026 17:22,01/09/2026 17:23,NAS100,Buy,0.400,25622.80000,0.00000,25613.00000,25623.10000,0.0000,0.0000,10.1,3.48,0.21,"[sl 25622.8]",100004,00:00:00:38,,,,,,,,,,,,
,01/09/2026 17:08,01/09/2026 17:09,NAS100,Sell,1.200,25458.00000,0.00000,25457.80000,25463.50000,0.0000,0.0000,-5.7,-5.88,-0.35,"[sl 25458.0]",100101,00:00:00:34,,,,,,,,,,,,
,01/09/2026 04:41,01/09/2026 13:55,USDJPY,Buy,0.230,157.57100,0.00000,157.25500,157.57100,0.0000,0.0000,31.6,39.61,2.41,"[sl 157.571]",19006,00:09:14:10,96.4,8h 54m,35.1,0.13,48.0,60.0,-6.0,-7.5,88.9,69.6,-16.40,-20.50
,01/08/2026 16:45,01/08/2026 16:46,NAS100,Sell,1.200,25435.00000,0.00000,25428.50000,25436.10000,0.0000,0.0000,-7.6,-7.82,-0.47,"[sl 25435.0]",100101,00:00:00:59,,,,,,,,,,,,
,01/08/2026 08:10,01/08/2026 09:05,USDJPY,Sell,0.230,156.61800,0.00000,156.61200,156.62000,0.0000,0.0000,-0.8,-1.01,-0.06,"[sl 156.618]",19007,00:00:54:55,36.4,19m,19.8,0.87,10.6,13.356,-9.2,-11.591999999999999,53.5,42.4,-11.40,-14.36
,01/07/2026 16:46,01/07/2026 20:06,NAS100,Buy,0.300,25771.90000,0.00000,25677.90000,25771.60000,0.0000,0.0000,93.7,24.05,1.47,"[sl 25771.9]",100000,00:03:19:18,,,,,,,,,,,,
,01/07/2026 16:46,01/07/2026 20:06,NAS100,Buy,0.300,25773.00000,0.00000,25677.90000,25772.90000,0.0000,0.0000,95.0,24.38,1.52,"[sl 25773.0]",100002,00:03:19:14,,,,,,,,,,,,
,01/07/2026 16:46,01/07/2026 20:05,NAS100,Buy,0.300,25774.50000,0.00000,25677.90000,25774.10000,0.0000,0.0000,96.2,24.69,1.56,"[sl 25774.5]",100001,00:03:18:23,,,,,,,,,,,,
,01/07/2026 07:03,01/07/2026 09:12,USDJPY,Sell,0.220,156.38700,0.00000,156.45800,156.38700,0.0000,0.0000,7.1,8.54,0.54,"[sl 156.387]",19007,00:02:08:25,30.8,39m,19.7,1.19,9.0,10.799999999999999,-10.7,-12.839999999999998,45.7,90.4,-1.90,-2.28
,01/06/2026 18:03,01/06/2026 18:04,NAS100,Buy,0.300,25478.80000,0.00000,25484.40000,25477.60000,0.0000,0.0000,-6.8,-1.74,-0.11,"[sl 25478.8]",100001,00:00:00:59,,,,,,,,,,,,
,01/06/2026 18:03,01/06/2026 18:04,NAS100,Buy,0.300,25478.80000,0.00000,25484.40000,25477.60000,0.0000,0.0000,-6.8,-1.74,-0.11,"[sl 25478.8]",100000,00:00:00:59,,,,,,,,,,,,
,01/06/2026 16:45,01/06/2026 17:56,NAS100,Buy,0.300,25489.20000,0.00000,25485.20000,25488.30000,0.0000,0.0000,3.1,0.80,0.05,"[sl 25489.2]",100002,00:01:10:39,,,,,,,,,,,,
,01/06/2026 04:49,01/06/2026 05:31,USDJPY,Sell,0.220,156.44600,0.00000,156.30400,156.44600,0.0000,0.0000,-14.2,-17.02,-1.07,"[sl 156.446]",19007,00:00:42:24,0.0,0s,14.2,14.20,0.0,0.0,-14.2,-17.04,0.0,0.0,-14.20,-17.04
,01/05/2026 17:28,01/05/2026 20:36,NAS100,Buy,0.400,25407.00000,0.00000,25482.50000,25407.00000,0.0000,0.0000,-75.5,-25.77,-1.59,"[sl 25407.0]",100003,00:03:08:11,,,,,,,,,,,,
,01/05/2026 17:36,01/05/2026 19:23,NAS100,Buy,0.100,25438.40000,0.00000,25479.70000,25437.70000,0.0000,0.0000,-42.0,-3.58,-0.22,"[sl 25438.4]",100004,00:01:47:13,,,,,,,,,,,,
,01/05/2026 17:28,01/05/2026 19:23,NAS100,Buy,0.400,25438.40000,0.00000,25482.50000,25437.70000,0.0000,0.0000,-44.8,-15.29,-0.93,"[sl 25438.4]",100005,00:01:55:37,,,,,,,,,,,,
,01/05/2026 04:37,01/05/2026 07:42,USDJPY,Buy,0.230,157.11400,0.00000,157.20200,157.11400,0.0000,0.0000,-8.8,-11.03,-0.67,"[sl 157.114]",19006,00:03:04:44,24.4,45m,28.9,2.48,8.3,10.375,-20.6,-25.75,28.7,40.8,-17.10,-21.38
,01/02/2026 17:12,01/02/2026 17:17,NAS100,Sell,1.100,25402.80000,0.00000,25430.00000,25403.30000,0.0000,0.0000,26.7,25.03,1.54,"[sl 25402.8]",100100,00:00:04:25,,,,,,,,,,,,
,01/02/2026 16:47,01/02/2026 16:48,NAS100,Buy,0.400,25554.80000,0.00000,25536.50000,25553.50000,0.0000,0.0000,17.0,5.80,0.36,"[sl 25554.8]",100002,00:00:00:36,,,,,,,,,,,,
,01/02/2026 04:53,01/02/2026 10:02,USDJPY,Buy,0.230,156.81800,0.00000,156.67700,156.81700,0.0000,0.0000,14.0,17.49,1.09,"[sl 156.818]",19006,00:05:08:47,100.0,5h 8m,20.5,0.03,31.5,39.375,0.0,0.0,100.0,44.4,-17.50,-21.88
,12/31/2025 16:45,12/31/2025 17:21,NAS100,Sell,1.100,25381.00000,0.00000,25401.20000,25381.00000,0.0000,0.0000,20.2,18.95,1.20,"[sl 25381.0]",100100,00:00:35:43,,,,,,,,,,,,
,12/31/2025 06:00,12/31/2025 10:00,USDJPY,Buy,0.220,156.54900,0.00000,156.50700,156.54900,0.0000,0.0000,4.2,5.03,0.32,"[sl 156.549]",19006,00:03:59:45,100.0,3h 59m,10.9,0.08,13.1,15.719999999999999,0.0,0.0,100.0,32.1,-8.90,-10.68
,12/30/2025 06:55,12/30/2025 09:24,USDJPY,Sell,0.220,156.08900,0.00000,156.05300,156.09100,0.0000,0.0000,-3.8,-4.55,-0.29,"[sl 156.089]",19007,00:02:29:06,89.7,2h 13m,20.9,0.25,17.1,20.52,-4.2,-5.04,80.3,1.9,-20.90,-25.08
,12/29/2025 17:14,12/29/2025 17:53,NAS100,Sell,1.100,25479.00000,0.00000,25452.20000,25479.30000,0.0000,0.0000,-27.1,-25.31,-1.58,"[sl 25479.0]",100101,00:00:38:37,,,,,,,,,,,,
,12/26/2025 17:01,12/26/2025 17:31,NAS100,Sell,1.200,25668.80000,0.00000,25642.70000,25669.00000,0.0000,0.0000,-26.3,-26.77,-1.64,"[sl 25668.8]",19005,00:00:30:08,,,,,,,,,,,,
,12/26/2025 16:45,12/26/2025 16:48,NAS100,Buy,1.200,25692.50000,0.00000,25711.90000,25692.80000,0.0000,0.0000,-19.1,-19.45,-1.18,"[sl 25692.5]",19004,00:00:03:48,,,,,,,,,,,,
,12/26/2025 05:56,12/26/2025 07:17,USDJPY,Sell,0.240,156.18900,0.00000,156.05800,156.19300,0.0000,0.0000,-13.5,-17.61,-1.05,"[sl 156.189]",19007,00:01:20:58,0.0,0s,24.4,24.45,0.0,0.0,-24.4,-31.72,0.0,44.7,-13.50,-17.55
,12/23/2025 17:03,12/23/2025 17:17,NAS100,Sell,1.300,25447.20000,0.00000,25405.70000,25447.70000,0.0000,0.0000,-42.0,-46.37,-2.70,"[sl 25447.2]",19005,00:00:14:01,,,,,,,,,,,,
,12/23/2025 16:45,12/23/2025 16:54,NAS100,Buy,1.200,25479.00000,0.00000,25507.90000,25478.00000,0.0000,0.0000,-29.9,-30.48,-1.74,"[sl 25479.0]",19004,00:00:09:28,,,,,,,,,,,,
,12/23/2025 05:05,12/23/2025 07:48,USDJPY,Sell,0.240,156.06100,0.00000,156.22700,156.06100,0.0000,0.0000,16.6,21.68,1.26,"[sl 156.061]",19007,00:02:43:41,100.0,2h 43m,26.9,0.03,30.9,40.479,0.0,0.0,100.0,53.7,-14.30,-18.73
,12/22/2025 17:31,12/22/2025 18:16,NAS100,Sell,1.300,25487.30000,0.00000,25438.40000,25487.40000,0.0000,0.0000,-49.0,-54.16,-3.04,"[sl 25487.3]",19005,00:00:45:28,,,,,,,,,,,,
,12/19/2025 16:45,12/19/2025 17:26,NAS100,Buy,1.300,25253.60000,0.00000,25314.10000,25253.90000,0.0000,0.0000,-60.2,-66.77,-3.62,"[sl 25253.6]",19004,00:00:41:03,,,,,,,,,,,,
,12/19/2025 04:42,12/19/2025 05:19,USDJPY,Buy,0.260,155.70000,0.00000,155.80800,155.69400,0.0000,0.0000,-11.4,-16.24,-0.87,"[sl 155.700]",19006,00:00:37:13,97.3,36m,38.8,0.42,27.4,38.907999999999994,-11.4,-16.188,70.6,0.0,-38.80,-55.10
,12/18/2025 17:28,12/18/2025 19:08,NAS100,Buy,1.500,25042.50000,0.00000,25091.30000,25036.30000,0.0000,0.0000,-55.0,-70.39,-3.64,"[sl 25042.5]",19004,00:01:40:18,,,,,,,,,,,,
,12/18/2025 16:49,12/18/2025 16:52,NAS100,Sell,1.500,24993.40000,0.00000,24929.10000,24995.30000,0.0000,0.0000,-66.2,-84.59,-4.19,"[sl 24993.4]",19005,00:00:03:48,,,,,,,,,,,,
,12/18/2025 04:41,12/18/2025 11:08,USDJPY,Buy,0.280,155.79800,0.00000,155.81200,155.79700,0.0000,0.0000,-1.5,-2.30,-0.11,"[sl 155.798]",19006,00:06:26:39,84.5,5h 26m,16.6,0.59,15.1,23.103,-8.9,-13.617,62.9,30.8,-16.60,-25.40
,12/17/2025 16:46,12/17/2025 22:30,NAS100,Sell,1.200,0.00000,0.00000,25051.10000,24712.60000,0.0000,0.0000,338.5,345.93,20.66,"",19005,00:05:43:59,,,,,,,,,,,,
,12/17/2025 04:30,12/17/2025 15:19,USDJPY,Buy,0.230,155.43900,0.00000,154.93600,155.41100,0.0000,0.0000,47.5,59.92,3.71,"[sl 155.439]",19006,00:10:48:42,100.0,10h 48m,23.7,0.01,67.2,84.67200000000001,0.0,0.0,100.0,70.7,-19.70,-24.82
,12/16/2025 16:50,12/16/2025 17:10,NAS100,Buy,1.300,25058.20000,0.00000,25103.00000,25057.10000,0.0000,0.0000,-45.9,-50.60,-3.04,"[sl 25058.2]",19004,00:00:20:07,,,,,,,,,,,,
,12/16/2025 16:46,12/16/2025 16:47,NAS100,Sell,1.300,25014.10000,0.00000,24956.00000,25018.20000,0.0000,0.0000,-62.2,-68.61,-3.96,"[sl 25014.1]",19005,00:00:01:00,,,,,,,,,,,,
,12/16/2025 05:02,12/16/2025 05:26,USDJPY,Sell,0.250,154.86100,0.00000,154.72700,154.86100,0.0000,0.0000,-13.4,-18.41,-1.05,"[sl 154.861]",19007,00:00:24:20,40.0,9m,16.1,4.97,2.7,3.6990000000000007,-13.4,-18.358,16.8,0.0,-16.10,-22.06
,12/15/2025 16:45,12/15/2025 16:49,NAS100,Sell,1.300,25293.60000,0.00000,25275.00000,25295.10000,0.0000,0.0000,-20.1,-22.22,-1.25,"[sl 25293.6]",19005,00:00:04:24,,,,,,,,,,,,
,12/15/2025 04:41,12/15/2025 05:53,USDJPY,Sell,0.250,155.44000,0.00000,155.40000,155.44000,0.0000,0.0000,-4.0,-5.48,-0.31,"[sl 155.440]",19007,00:01:11:59,98.7,1h 11m,28.6,0.16,24.6,33.702000000000005,-4.0,-5.48,86.0,0.0,-28.60,-39.18
,12/12/2025 16:48,12/12/2025 16:53,NAS100,Sell,1.300,25545.70000,0.00000,25502.50000,25546.10000,0.0000,0.0000,-43.6,-48.27,-2.64,"[sl 25545.7]",19005,00:00:05:44,,,,,,,,,,,,
,12/12/2025 08:23,12/12/2025 08:59,USDJPY,Buy,0.260,155.67400,0.00000,155.78600,155.66900,0.0000,0.0000,-11.7,-16.65,-0.90,"[sl 155.674]",19006,00:00:35:30,8.4,2m,16.6,2.39,4.9,6.958,-11.7,-16.613999999999997,29.5,0.0,-16.60,-23.57
,12/11/2025 16:45,12/11/2025 17:21,NAS100,Sell,1.300,25572.30000,0.00000,25529.60000,25572.40000,0.0000,0.0000,-42.8,-47.37,-2.50,"[sl 25572.3]",19005,00:00:36:01,,,,,,,,,,,,
,12/11/2025 06:57,12/11/2025 09:35,USDJPY,Buy,0.260,155.88800,0.00000,155.84200,155.88100,0.0000,0.0000,3.9,5.56,0.29,"[sl 155.888]",19006,00:02:38:44,88.0,2h 19m,25.7,0.24,20.7,29.601,-5.0,-7.1499999999999995,80.5,34.6,-16.80,-24.02
,12/10/2025 17:40,12/10/2025 17:44,NAS100,Sell,1.400,25581.70000,0.00000,25543.30000,25582.00000,0.0000,0.0000,-38.7,-46.55,-2.41,"[sl 25581.7]",19005,00:00:04:05,,,,,,,,,,,,
,12/10/2025 16:47,12/10/2025 16:49,NAS100,Buy,1.400,25612.70000,0.00000,25641.30000,25612.40000,0.0000,0.0000,-28.9,-34.76,-1.77,"[sl 25612.7]",19004,00:00:02:37,,,,,,,,,,,,
,12/09/2025 17:02,12/09/2025 17:05,NAS100,Buy,1.400,25601.00000,0.00000,25635.20000,25600.20000,0.0000,0.0000,-35.0,-42.16,-2.10,"[sl 25601.0]",19004,00:00:03:17,,,,,,,,,,,,
