Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
09/20/2023 03:57,09/20/2023 06:36,EURUSD,Sell,0.020,1.07179,1.06539,1.06859,1.06798,-0.1100,0.0000,6.1,1.11,0.41,7199174,00:02:39:37,71.7,1h 54m,9.6,0.63,6.4,1.2800000000000002,-4.0,-0.8,61.5,97.1,-0.30,-0.06
09/19/2023 03:59,09/19/2023 06:19,GBPCHF,Buy,0.020,1.10762,1.11402,1.11082,1.11132,-0.1100,0.0000,5.0,1.01,0.38,7199174,00:02:20:43,70.8,1h 39m,3.8,0.70,5.0,1.1,-3.5,-0.77,58.8,100.0,0.00,0.00
09/15/2023 03:55,09/15/2023 08:58,GBPCHF,Sell,0.020,1.11500,1.10860,1.11180,1.11241,-0.1100,0.0000,-6.1,-1.48,-0.55,7199174,00:05:03:50,31.1,1h 34m,15.6,1.60,6.0,1.32,-9.6,-2.112,38.5,22.4,-12.10,-2.66
09/15/2023 03:57,09/15/2023 07:35,EURCHF,Buy,0.020,0.94990,0.95630,0.95310,0.95370,-0.1100,0.0000,6.0,1.23,0.46,7199174,00:03:37:17,57.7,2h 5m,3.2,0.52,6.1,1.3419999999999999,-3.2,-0.7040000000000001,65.6,98.9,-0.10,-0.02
09/15/2023 03:58,09/15/2023 06:38,CADCHF,Buy,0.020,0.65957,0.66597,0.66277,0.66337,-0.1100,0.0000,6.0,1.23,0.46,7199174,00:02:40:24,91.3,2h 26m,2.5,0.27,6.0,1.32,-1.6,-0.35200000000000004,78.9,100.0,0.00,0.00
09/14/2023 03:56,09/14/2023 10:07,EURCHF,Buy,0.020,0.95519,0.96159,0.95839,0.95897,-0.1100,0.0000,5.8,1.19,0.45,7199174,00:06:10:24,79.3,4h 53m,7.3,0.28,6.1,1.3419999999999999,-1.7,-0.374,78.2,96.2,-0.30,-0.07
09/14/2023 03:55,09/14/2023 09:09,USDCHF,Buy,0.020,0.88915,0.89555,0.89235,0.89204,-0.1100,0.0000,-3.1,-0.81,-0.30,7199174,00:05:14:21,37.3,1h 57m,14.3,1.38,6.0,1.3800000000000001,-8.3,-1.9090000000000003,42.0,36.4,-9.10,-2.09
09/14/2023 03:54,09/14/2023 05:16,EURUSD,Sell,0.020,1.07728,1.07088,1.07408,1.07325,-0.1100,0.0000,8.3,1.55,0.59,7199174,00:01:22:13,92.7,1h 16m,6.9,0.18,8.5,1.7000000000000002,-1.5,-0.30000000000000004,85.0,98.0,-0.20,-0.04
09/14/2023 03:55,09/14/2023 05:12,USDCAD,Buy,0.020,1.35007,1.35647,1.35327,1.35464,-0.1100,0.0000,13.7,1.91,0.73,7199174,00:01:17:11,94.9,1h 13m,10.0,0.13,14.2,2.13,-1.8,-0.27,88.8,96.9,-0.50,-0.07
09/14/2023 03:55,09/14/2023 05:11,GBPUSD,Sell,0.020,1.25344,1.24704,1.25024,1.24908,-0.1100,0.0000,11.6,2.21,0.85,7199174,00:01:16:03,96.1,1h 13m,7.7,0.10,12.6,2.52,-1.2,-0.24,91.3,92.8,-1.00,-0.20
09/14/2023 03:55,09/14/2023 04:44,EURGBP,Buy,0.020,0.85594,0.86234,0.85914,0.85945,-0.1100,0.0000,3.1,0.66,0.25,7199174,00:00:48:24,61.3,29m,1.7,0.49,3.5,0.875,-1.7,-0.425,67.3,92.3,-0.40,-0.10
09/08/2023 03:55,09/08/2023 10:49,CADCHF,Buy,0.020,0.64825,0.65465,0.65145,0.65203,-0.1100,0.0000,5.8,1.19,0.46,7199174,00:06:54:12,90.6,6h 15m,8.3,0.37,6.2,1.364,-2.3,-0.506,72.9,95.3,-0.40,-0.09
09/08/2023 03:58,09/08/2023 07:44,USDCHF,Buy,0.020,0.88801,0.89441,0.89121,0.89105,-0.1100,0.0000,-1.6,-0.47,-0.18,7199174,00:03:45:44,20.9,47m,12.6,0.75,7.2,1.6560000000000001,-5.4,-1.2420000000000002,57.1,30.2,-8.80,-2.02
09/08/2023 03:58,09/08/2023 07:06,EURUSD,Sell,0.020,1.07468,1.06828,1.07148,1.07158,-0.1100,0.0000,-1.0,-0.31,-0.12,7199174,00:03:07:46,19.8,37m,17.0,0.75,9.7,1.94,-7.3,-1.46,57.1,37.1,-10.70,-2.14
09/08/2023 03:58,09/08/2023 04:16,GBPUSD,Sell,0.020,1.25251,1.24611,1.24931,1.24759,-0.1100,0.0000,17.2,3.33,1.30,7199174,00:00:18:15,100.0,18m,2.0,0.06,17.2,3.44,0.0,0.0,100.0,100.0,0.00,0.00
09/07/2023 03:55,09/07/2023 07:16,EURCHF,Sell,0.020,0.95919,0.95279,0.95599,0.95606,-0.1100,0.0000,-0.7,-0.27,-0.11,7199174,00:03:21:01,43.8,1h 28m,5.1,1.22,2.3,0.529,-2.8,-0.644,45.1,41.2,-3.00,-0.69
09/07/2023 03:55,09/07/2023 06:27,EURGBP,Sell,0.020,0.86128,0.85488,0.85808,0.85819,-0.1100,0.0000,-1.1,-0.39,-0.15,7199174,00:02:32:09,3.3,5m,4.8,7.00,0.6,0.15,-4.2,-1.05,12.5,64.6,-1.70,-0.43
09/07/2023 03:55,09/07/2023 04:11,GBPUSD,Buy,0.020,1.24613,1.25253,1.24933,1.24999,-0.1100,0.0000,6.6,1.21,0.47,7199174,00:00:15:47,100.0,15m,1.4,0.13,7.9,1.58,0.0,0.0,100.0,83.5,-1.30,-0.26
09/07/2023 03:55,09/07/2023 04:10,USDCHF,Sell,0.020,0.89498,0.88858,0.89178,0.89128,-0.1100,0.0000,5.0,1.01,0.40,7199174,00:00:15:23,100.0,15m,1.7,0.16,6.4,1.4080000000000001,0.0,0.0,100.0,78.1,-1.40,-0.31
09/07/2023 03:55,09/07/2023 04:06,USDCAD,Sell,0.020,1.36804,1.36164,1.36484,1.36409,-0.1100,0.0000,7.5,0.99,0.39,7199174,00:00:11:04,100.0,11m,1.0,0.12,8.2,1.2299999999999998,0.0,0.0,100.0,91.5,-0.70,-0.10
09/06/2023 03:57,09/06/2023 08:12,CADCHF,Buy,0.020,0.64879,0.65519,0.65199,0.65163,-0.1100,0.0000,-3.6,-0.92,-0.36,7199174,00:04:15:36,11.4,29m,9.5,4.59,1.7,0.391,-7.8,-1.794,17.9,44.2,-5.30,-1.22
09/06/2023 03:57,09/06/2023 08:12,EURGBP,Sell,0.020,0.85684,0.85044,0.85364,0.85370,-0.1100,0.0000,-0.6,-0.26,-0.10,7199174,00:04:14:37,35.7,1h 30m,5.0,1.08,2.4,0.6,-2.6,-0.65,48.0,40.0,-3.00,-0.75
09/06/2023 03:55,09/06/2023 05:35,USDCHF,Sell,0.020,0.89311,0.88671,0.88991,0.88940,-0.1100,0.0000,5.1,1.04,0.41,7199174,00:01:40:07,52.0,52m,7.0,0.60,5.7,1.3110000000000002,-3.4,-0.782,62.6,93.4,-0.60,-0.14
09/05/2023 03:55,09/05/2023 08:37,CADCHF,Buy,0.020,0.64719,0.65359,0.65039,0.65027,-0.1100,0.0000,-1.2,-0.39,-0.15,7199174,00:04:42:37,27.4,1h 17m,6.9,3.31,1.6,0.36800000000000005,-5.3,-1.219,23.2,59.4,-2.80,-0.64
09/01/2023 03:59,09/01/2023 11:31,EURCHF,Buy,0.020,0.95448,0.96088,0.95768,0.95750,-0.1100,0.0000,-1.8,-0.52,-0.20,7199174,00:07:31:49,64.1,4h 49m,16.4,2.15,5.2,1.1960000000000002,-11.2,-2.576,31.7,57.3,-7.00,-1.61
09/01/2023 03:55,09/01/2023 09:35,CADCHF,Sell,0.020,0.65730,0.65090,0.65410,0.65349,-0.1100,0.0000,6.1,1.27,0.50,7199174,00:05:40:55,79.8,4h 32m,7.5,0.57,6.5,1.495,-3.7,-0.8510000000000001,63.7,96.1,-0.40,-0.09
08/31/2023 03:55,08/31/2023 09:02,CADCHF,Buy,0.020,0.64547,0.65187,0.64867,0.64927,-0.1100,0.0000,6.0,1.25,0.50,7199174,00:05:07:00,95.2,4h 52m,4.0,0.18,6.7,1.5410000000000001,-1.2,-0.276,84.8,91.1,-0.70,-0.16
08/31/2023 03:54,08/31/2023 05:04,EURUSD,Sell,0.020,1.09657,1.09017,1.09337,1.09269,-0.1100,0.0000,6.8,1.25,0.50,7199174,00:01:09:06,28.6,19m,7.1,0.79,7.1,1.42,-5.6,-1.1199999999999999,55.9,97.6,-0.30,-0.06
08/30/2023 03:55,08/30/2023 09:16,CADCHF,Buy,0.020,0.64441,0.65081,0.64761,0.64822,-0.1100,0.0000,6.1,1.28,0.51,7199174,00:05:21:11,91.3,4h 53m,7.0,0.38,6.1,1.403,-2.3,-0.529,72.6,100.0,0.00,0.00
08/30/2023 03:57,08/30/2023 04:31,EURGBP,Buy,0.020,0.85663,0.86303,0.85983,0.86018,-0.1100,0.0000,3.5,0.78,0.31,7199174,00:00:34:25,100.0,34m,1.5,0.24,4.2,1.05,0.0,0.0,100.0,83.3,-0.70,-0.18
08/29/2023 03:55,08/29/2023 04:19,USDCAD,Sell,0.020,1.36364,1.35724,1.36044,1.35995,-0.1100,0.0000,4.9,0.61,0.25,7199174,00:00:24:49,87.5,21m,1.7,0.16,4.9,0.735,-0.8,-0.12,86.0,100.0,0.00,0.00
08/25/2023 03:55,08/25/2023 05:05,GBPCAD,Buy,0.020,1.70695,1.71335,1.71015,1.70842,-0.1100,0.0000,-17.3,-2.66,-1.06,7199174,00:01:09:43,0.0,0s,18.7,18.73,0.0,0.0,-18.7,-2.8049999999999997,0.0,7.5,-17.30,-2.60
08/24/2023 03:55,08/24/2023 07:36,CADCHF,Buy,0.020,0.64534,0.65174,0.64854,0.64914,-0.1100,0.0000,6.0,1.25,0.50,7199174,00:03:41:20,99.1,3h 39m,5.2,0.12,6.0,1.3800000000000001,-0.7,-0.161,89.6,100.0,0.00,0.00
08/24/2023 03:58,08/24/2023 05:54,GBPCHF,Buy,0.020,1.11207,1.11847,1.11527,1.11578,-0.1100,0.0000,5.1,1.05,0.42,7199174,00:01:56:13,77.6,1h 30m,4.1,0.33,5.1,1.173,-1.7,-0.391,75.0,100.0,0.00,0.00
08/23/2023 03:55,08/23/2023 10:32,EURGBP,Buy,0.020,0.84852,0.85492,0.85172,0.85001,-0.1100,0.0000,-17.1,-4.46,-1.76,7199174,00:06:37:24,51.1,3h 23m,24.5,7.45,2.9,0.725,-21.6,-5.4,11.8,18.4,-20.00,-5.00
08/23/2023 03:59,08/23/2023 06:50,GBPCHF,Sell,0.020,1.12446,1.11806,1.12126,1.12137,-0.1100,0.0000,-1.1,-0.36,-0.14,7199174,00:02:50:59,52.7,1h 30m,6.7,0.91,3.5,0.805,-3.2,-0.7360000000000001,52.2,31.3,-4.60,-1.06
08/23/2023 03:55,08/23/2023 06:34,CADCHF,Sell,0.020,0.65308,0.64668,0.64988,0.65001,-0.1100,0.0000,-1.3,-0.41,-0.16,7199174,00:02:39:03,5.7,9m,3.6,4.14,0.7,0.161,-2.9,-0.667,19.4,44.4,-2.00,-0.46
08/23/2023 03:58,08/23/2023 04:20,USDCHF,Sell,0.020,0.88367,0.87727,0.88047,0.87994,-0.1100,0.0000,5.3,1.09,0.43,7199174,00:00:21:46,81.9,17m,3.5,0.64,5.5,1.2650000000000001,-3.5,-0.805,61.1,97.8,-0.20,-0.05
08/22/2023 03:55,08/22/2023 07:26,CADCHF,Buy,0.020,0.64523,0.65163,0.64843,0.64815,-0.1100,0.0000,-2.8,-0.75,-0.30,7199174,00:03:30:53,0.0,0s,5.9,5.90,0.0,0.0,-5.9,-1.3570000000000002,0.0,52.5,-2.80,-0.64
08/22/2023 03:55,08/22/2023 06:06,EURGBP,Sell,0.020,0.85735,0.85095,0.85415,0.85415,-0.1100,0.0000,0.0,-0.11,-0.04,7199174,00:02:11:38,19.1,25m,4.2,2.23,1.3,0.0,-2.9,-0.0,31.0,69.0,-1.30,0.00
08/18/2023 03:55,08/18/2023 09:30,EURGBP,Sell,0.020,0.85676,0.85036,0.85356,0.85526,-0.1100,0.0000,-17.0,-4.44,-1.72,7199174,00:05:35:15,29.6,1h 39m,21.6,4.40,4.0,1.0,-17.6,-4.4,18.5,2.8,-21.00,-5.25
08/18/2023 03:54,08/18/2023 08:12,EURUSD,Sell,0.020,1.09182,1.08542,1.08862,1.08799,-0.1100,0.0000,6.3,1.15,0.45,7199174,00:04:18:00,43.5,1h 52m,9.1,1.22,6.3,1.26,-7.7,-1.54,45.0,100.0,0.00,0.00
08/18/2023 03:58,08/18/2023 06:18,USDCHF,Buy,0.020,0.87455,0.88095,0.87775,0.87830,-0.1100,0.0000,5.5,1.14,0.45,7199174,00:02:19:28,59.3,1h 22m,8.5,0.69,5.5,1.2650000000000001,-3.8,-0.874,59.1,100.0,0.00,0.00
08/16/2023 03:56,08/16/2023 09:55,EURCHF,Sell,0.020,0.96154,0.95514,0.95834,0.95859,-0.1100,0.0000,-2.5,-0.68,-0.27,7199174,00:05:58:51,67.5,4h 2m,15.7,1.66,5.9,1.3570000000000002,-9.8,-2.2540000000000004,37.6,46.5,-8.40,-1.93
08/16/2023 03:56,08/16/2023 04:30,GBPUSD,Buy,0.020,1.26613,1.27253,1.26933,1.26995,-0.1100,0.0000,6.2,1.13,0.44,7199174,00:00:33:53,58.9,19m,8.3,0.89,6.2,1.2400000000000002,-5.5,-1.1,53.0,100.0,0.00,0.00
08/11/2023 03:55,08/11/2023 12:22,EURUSD,Sell,0.020,1.10210,1.09570,1.09890,1.09906,-0.1100,0.0000,-1.6,-0.43,-0.17,7199174,00:08:27:23,30.0,2h 32m,17.9,2.98,4.5,0.9,-13.4,-2.68,25.1,65.9,-6.10,-1.22
08/11/2023 03:56,08/11/2023 06:40,GBPUSD,Sell,0.020,1.27132,1.26492,1.26812,1.26822,-0.1100,0.0000,-1.0,-0.31,-0.12,7199174,00:02:44:52,15.2,25m,9.4,3.75,2.4,0.48,-9.0,-1.8,21.1,70.2,-3.40,-0.68
08/10/2023 03:56,08/10/2023 10:11,CADCHF,Sell,0.020,0.65700,0.65060,0.65380,0.65319,-0.1100,0.0000,6.1,1.28,0.50,7199174,00:06:14:11,85.1,5h 18m,6.8,0.26,6.8,1.564,-1.8,-0.41400000000000003,79.1,91.9,-0.70,-0.16
08/10/2023 03:56,08/10/2023 04:17,GBPCAD,Buy,0.020,1.70276,1.70916,1.70596,1.70645,-0.1100,0.0000,4.9,0.62,0.24,7199174,00:00:20:54,23.9,4m,3.7,0.76,4.9,0.735,-3.7,-0.555,57.0,100.0,0.00,0.00
08/09/2023 03:56,08/09/2023 04:05,USDCAD,Sell,0.020,1.34601,1.33961,1.34281,1.34239,-0.1100,0.0000,4.2,0.52,0.21,7199174,00:00:08:37,44.5,3m,2.0,0.48,4.2,0.63,-2.0,-0.3,67.7,100.0,0.00,0.00
08/08/2023 03:55,08/08/2023 07:45,EURUSD,Buy,0.020,1.09585,1.10225,1.09905,1.09890,-0.1100,0.0000,-1.5,-0.41,-0.16,7199174,00:03:49:36,2.2,5m,13.9,12.90,1.0,0.2,-12.9,-2.58,7.2,82.0,-2.50,-0.50
08/08/2023 03:55,08/08/2023 04:35,GBPUSD,Buy,0.020,1.27406,1.28046,1.27726,1.27586,-0.1100,0.0000,-14.0,-2.91,-1.13,7199174,00:00:39:52,7.5,2m,15.9,8.35,1.7,0.34,-14.2,-2.84,10.7,1.3,-15.70,-3.14
08/01/2023 03:55,08/01/2023 06:37,USDCHF,Sell,0.020,0.87548,0.86908,0.87228,0.87230,-0.1100,0.0000,-0.2,-0.16,-0.06,7199174,00:02:42:14,6.8,11m,9.5,6.34,1.5,0.375,-9.5,-2.375,13.6,84.5,-1.70,-0.42
08/01/2023 03:54,08/01/2023 06:26,EURUSD,Buy,0.020,1.09587,1.10227,1.09907,1.09891,-0.1100,0.0000,-1.6,-0.43,-0.17,7199174,00:02:31:19,1.4,2m,10.4,51.02,0.2,0.04000000000000001,-10.2,-2.04,1.9,82.7,-1.80,-0.36
08/01/2023 03:55,08/01/2023 05:36,CADCHF,Sell,0.020,0.66433,0.65793,0.66113,0.66053,-0.1100,0.0000,6.0,1.27,0.50,7199174,00:01:41:30,83.2,1h 24m,2.2,0.18,6.0,1.3800000000000001,-1.1,-0.25300000000000006,84.5,100.0,0.00,0.00
08/01/2023 03:56,08/01/2023 05:07,EURGBP,Buy,0.020,0.85344,0.85984,0.85664,0.85700,-0.1100,0.0000,3.6,0.81,0.32,7199174,00:01:10:16,53.6,37m,1.6,0.41,3.9,1.014,-1.6,-0.41600000000000004,70.9,94.5,-0.30,-0.08
08/01/2023 03:58,08/01/2023 05:03,USDCAD,Sell,0.020,1.32269,1.31629,1.31949,1.32120,-0.1100,0.0000,-17.1,-2.70,-1.05,7199174,00:01:05:11,10.8,7m,19.5,7.13,2.4,0.36,-17.1,-2.565,12.3,0.0,-19.50,-2.92
07/28/2023 03:56,07/28/2023 07:06,EURCHF,Sell,0.020,0.95788,0.95148,0.95468,0.95407,-0.1100,0.0000,6.1,1.29,0.50,7199174,00:03:09:18,86.4,2h 43m,8.4,0.51,7.7,1.7710000000000001,-3.9,-0.897,66.4,86.2,-1.60,-0.37
07/28/2023 03:57,07/28/2023 04:45,USDCHF,Sell,0.020,0.87264,0.86624,0.86944,0.86882,-0.1100,0.0000,6.2,1.32,0.52,7199174,00:00:47:39,77.1,36m,4.1,0.32,6.3,1.449,-2.0,-0.46,75.9,98.8,-0.10,-0.02
07/28/2023 03:58,07/28/2023 04:33,USDCAD,Sell,0.020,1.32649,1.32009,1.32329,1.32278,-0.1100,0.0000,5.1,0.66,0.26,7199174,00:00:34:28,100.0,34m,4.9,0.14,7.0,1.05,0.0,0.0,100.0,72.9,-1.90,-0.29
07/21/2023 03:59,07/21/2023 04:10,EURUSD,Sell,0.020,1.11700,1.11060,1.11380,1.11312,-0.1100,0.0000,6.8,1.25,0.49,7199174,00:00:10:59,100.0,10m,0.9,0.14,6.9,1.3800000000000001,0.0,0.0,100.0,98.6,-0.10,-0.02
07/21/2023 03:59,07/21/2023 04:07,GBPUSD,Sell,0.020,1.29091,1.28451,1.28771,1.28709,-0.1100,0.0000,6.2,1.13,0.45,7199174,00:00:08:37,100.0,8m,0.2,0.16,6.3,1.26,0.0,0.0,100.0,98.4,-0.10,-0.02
07/21/2023 03:55,07/21/2023 04:05,USDCAD,Buy,0.020,1.31389,1.32029,1.31709,1.31755,-0.1100,0.0000,4.6,0.59,0.23,7199174,00:00:10:02,70.0,7m,1.7,0.37,4.6,0.69,-1.7,-0.255,73.0,100.0,0.00,0.00
07/20/2023 03:58,07/20/2023 08:30,CADCHF,Buy,0.020,0.64849,0.65489,0.65169,0.65169,-0.1100,0.0000,0.0,-0.11,-0.04,7199174,00:04:32:02,37.5,1h 42m,6.4,0.83,3.5,0.0,-2.9,-0.0,54.7,45.3,-3.50,0.00
07/20/2023 03:55,07/20/2023 07:41,USDCHF,Buy,0.020,0.85410,0.86050,0.85730,0.85651,-0.1100,0.0000,-7.9,-1.95,-0.77,7199174,00:03:46:17,1.8,4m,12.1,39.37,0.3,0.069,-11.8,-2.7140000000000004,2.5,32.2,-8.20,-1.89
07/20/2023 03:54,07/20/2023 07:20,EURUSD,Sell,0.020,1.12483,1.11843,1.12163,1.12211,-0.1100,0.0000,-4.8,-1.07,-0.42,7199174,00:03:26:20,0.5,1m,13.4,21.37,0.6,0.12,-12.8,-2.5600000000000005,4.5,59.7,-5.40,-1.08
07/20/2023 03:55,07/20/2023 04:30,USDCAD,Buy,0.020,1.31216,1.31856,1.31536,1.31355,-0.1100,0.0000,-18.1,-2.87,-1.11,7199174,00:00:35:14,42.9,15m,21.5,5.32,3.4,0.51,-18.1,-2.7150000000000003,15.8,0.0,-21.50,-3.23
07/20/2023 03:55,07/20/2023 04:27,EURGBP,Sell,0.020,0.86987,0.86347,0.86667,0.86618,-0.1100,0.0000,4.9,1.16,0.45,7199174,00:00:32:37,100.0,32m,0.7,0.19,5.4,1.4040000000000001,0.0,0.0,100.0,90.7,-0.50,-0.13
07/20/2023 03:56,07/20/2023 04:27,GBPUSD,Sell,0.020,1.29776,1.29136,1.29456,1.29598,-0.1100,0.0000,-14.2,-2.95,-1.14,7199174,00:00:31:04,16.2,5m,15.6,10.15,1.4,0.27999999999999997,-14.2,-2.84,9.0,0.0,-15.60,-3.12
07/19/2023 03:57,07/19/2023 09:21,EURCHF,Buy,0.020,0.95964,0.96604,0.96284,0.96283,-0.1100,0.0000,-0.1,-0.13,-0.05,7199174,00:05:24:20,62.4,3h 22m,18.1,2.23,5.6,1.1199999999999999,-12.5,-2.5,30.9,68.5,-5.70,-1.14
07/18/2023 03:55,07/18/2023 08:45,EURCHF,Buy,0.020,0.96368,0.97008,0.96688,0.96639,-0.1100,0.0000,-4.9,-1.25,-0.48,7199174,00:04:50:02,0.0,0s,9.7,9.71,0.0,0.0,-9.7,-2.231,0.0,49.5,-4.90,-1.13
07/14/2023 03:55,07/14/2023 07:57,EURGBP,Sell,0.020,0.85858,0.85218,0.85538,0.85553,-0.1100,0.0000,-1.5,-0.51,-0.20,7199174,00:04:02:19,15.8,38m,7.1,2.74,1.9,0.513,-5.2,-1.4040000000000001,26.8,52.1,-3.40,-0.92
07/14/2023 03:55,07/14/2023 07:56,CADCHF,Buy,0.020,0.65190,0.65830,0.65510,0.65479,-0.1100,0.0000,-3.1,-0.83,-0.32,7199174,00:04:01:50,0.0,0s,7.4,7.40,0.0,0.0,-7.4,-1.7020000000000002,0.0,58.1,-3.10,-0.71
07/13/2023 03:56,07/13/2023 04:48,EURGBP,Sell,0.020,0.86064,0.85424,0.85744,0.85706,-0.1100,0.0000,3.8,0.87,0.33,7199174,00:00:52:21,100.0,52m,0.4,0.26,3.8,0.988,0.0,0.0,100.0,100.0,0.00,0.00
07/12/2023 03:58,07/12/2023 07:53,GBPCHF,Sell,0.020,1.14046,1.13406,1.13726,1.13806,-0.1100,0.0000,-8.0,-1.93,-0.73,7199174,00:03:54:31,2.2,5m,10.5,104.17,0.1,0.023000000000000003,-10.4,-2.3920000000000003,1.0,22.9,-8.10,-1.86
07/11/2023 03:55,07/11/2023 09:00,CADCHF,Sell,0.020,0.67031,0.66391,0.66711,0.66649,-0.1100,0.0000,6.2,1.29,0.49,7199174,00:05:05:53,85.8,4h 22m,4.5,0.27,6.2,1.4260000000000002,-1.7,-0.391,78.5,100.0,0.00,0.00
07/11/2023 03:55,07/11/2023 07:45,USDCAD,Buy,0.020,1.32332,1.32972,1.32652,1.32627,-0.1100,0.0000,-2.5,-0.49,-0.19,7199174,00:03:50:02,25.0,57m,14.3,4.11,2.8,0.42,-11.5,-1.7249999999999999,19.6,62.9,-5.30,-0.79
07/11/2023 03:55,07/11/2023 04:20,GBPCAD,Buy,0.020,1.70378,1.71018,1.70698,1.70755,-0.1100,0.0000,5.7,0.75,0.29,7199174,00:00:25:01,,,,,,,,,,,,
07/07/2023 03:55,07/07/2023 09:20,EURCHF,Sell,0.020,0.97914,0.97274,0.97594,0.97538,-0.1100,0.0000,5.6,1.15,0.44,7199174,00:05:24:20,97.6,5h 16m,5.3,0.05,6.4,1.4720000000000002,-0.3,-0.069,95.5,88.1,-0.80,-0.18
07/07/2023 03:55,07/07/2023 09:01,CADCHF,Sell,0.020,0.67374,0.66734,0.67054,0.66995,-0.1100,0.0000,5.9,1.21,0.47,7199174,00:05:06:13,76.5,3h 54m,3.6,0.28,6.4,1.4080000000000001,-1.8,-0.396,78.0,93.9,-0.50,-0.11
07/07/2023 03:55,07/07/2023 06:04,USDCHF,Sell,0.020,0.89979,0.89339,0.89659,0.89585,-0.1100,0.0000,7.4,1.54,0.60,7199174,00:02:09:46,99.3,2h 8m,4.1,0.12,7.4,1.6280000000000001,-0.9,-0.198,89.2,100.0,0.00,0.00
07/07/2023 03:55,07/07/2023 05:51,GBPCHF,Sell,0.020,1.14460,1.13820,1.14140,1.14088,-0.1100,0.0000,5.2,1.05,0.41,7199174,00:01:56:00,100.0,1h 56m,2.4,0.14,7.0,1.54,0.0,0.0,100.0,74.3,-1.80,-0.40
07/06/2023 03:54,07/06/2023 08:14,EURUSD,Buy,0.020,1.08186,1.08826,1.08506,1.08459,-0.1100,0.0000,-4.7,-1.05,-0.41,7199174,00:04:19:56,12.4,32m,19.4,6.19,2.7,0.54,-16.7,-3.34,13.9,61.9,-7.40,-1.48
07/06/2023 03:55,07/06/2023 05:15,USDCHF,Sell,0.020,0.90203,0.89563,0.89883,0.89832,-0.1100,0.0000,5.1,1.03,0.40,7199174,00:01:20:57,61.3,49m,3.0,0.38,5.6,1.232,-2.1,-0.462,72.7,93.5,-0.50,-0.11
07/06/2023 03:55,07/06/2023 04:56,USDCAD,Sell,0.020,1.33210,1.32570,1.32890,1.32859,-0.1100,0.0000,3.1,0.36,0.14,7199174,00:01:01:32,36.1,22m,5.6,1.48,3.1,0.46499999999999997,-4.6,-0.69,40.3,100.0,0.00,0.00
07/06/2023 03:55,07/06/2023 04:55,GBPUSD,Buy,0.020,1.26619,1.27259,1.26939,1.27033,-0.1100,0.0000,9.4,1.77,0.69,7199174,00:01:00:18,78.4,47m,6.0,0.31,9.4,1.8800000000000001,-2.9,-0.58,76.4,100.0,0.00,0.00
07/06/2023 03:55,07/06/2023 04:48,GBPCAD,Buy,0.020,1.68367,1.69007,1.68687,1.68751,-0.1100,0.0000,6.4,0.86,0.34,7199174,00:00:52:51,98.2,51m,2.9,0.05,6.4,0.96,-0.3,-0.045,95.5,100.0,0.00,0.00
07/05/2023 03:55,07/05/2023 06:32,GBPCHF,Buy,0.020,1.13693,1.14333,1.14013,1.14013,-0.1100,0.0000,0.0,-0.11,-0.04,7199174,00:02:37:47,1.9,2m,5.8,6.45,0.9,0.0,-5.8,-0.0,13.4,86.6,-0.90,0.00
07/05/2023 03:55,07/05/2023 05:17,EURGBP,Sell,0.020,0.85947,0.85307,0.85627,0.85596,-0.1100,0.0000,3.1,0.68,0.27,7199174,00:01:22:42,91.5,1h 15m,3.9,0.11,3.5,0.875,-0.4,-0.1,89.7,89.7,-0.40,-0.10
07/04/2023 03:57,07/04/2023 04:58,GBPCAD,Sell,0.020,1.68540,1.67900,1.68220,1.68178,-0.1100,0.0000,4.2,0.53,0.21,7199174,00:01:00:58,54.1,32m,5.4,0.56,5.5,0.825,-3.1,-0.46499999999999997,64.0,84.9,-1.30,-0.19
07/04/2023 03:55,07/04/2023 04:44,GBPCHF,Sell,0.020,1.14116,1.13476,1.13796,1.13743,-0.1100,0.0000,5.3,1.07,0.43,7199174,00:00:49:10,96.0,47m,2.1,0.07,7.2,1.584,-0.5,-0.11,93.5,75.3,-1.90,-0.42
07/04/2023 03:54,07/04/2023 04:18,EURUSD,Buy,0.020,1.08769,1.09409,1.09089,1.09150,-0.1100,0.0000,6.1,1.11,0.44,7199174,00:00:24:05,95.9,23m,1.4,0.02,6.1,1.22,-0.1,-0.020000000000000004,98.4,100.0,0.00,0.00
06/30/2023 03:55,06/30/2023 11:05,CADCHF,Buy,0.020,0.67504,0.68144,0.67824,0.67874,-0.1100,0.0000,5.0,1.01,0.40,7199174,00:07:09:57,61.4,4h 23m,9.5,1.00,5.9,1.298,-5.9,-1.298,50.0,92.4,-0.90,-0.20
06/30/2023 03:55,06/30/2023 08:12,USDCHF,Buy,0.020,0.89591,0.90231,0.89911,0.89875,-0.1100,0.0000,-3.6,-0.91,-0.36,7199174,00:04:17:24,8.6,22m,8.6,7.60,1.0,0.22,-7.6,-1.672,11.6,46.5,-4.60,-1.01
