Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
03/03/2026 17:18,04/13/2026 20:16,GBPUSD,Buy,0.010,1.28368,0.00000,1.32614,1.34842,-0.0500,-1.6400,222.8,20.59,0.55,"",0,41:02:58:06,73.8,30d 8h ,304.5,0.39,228.0,22.8,-89.0,-8.9,71.9,98.4,-5.20,-0.52
04/13/2026 01:09,04/13/2026 19:24,AUDJPY,Buy,0.010,98.72800,0.00000,112.04000,112.86500,-0.0300,0.0000,82.5,5.13,0.14,"",0,00:18:14:38,100.0,18h 14m,31.3,0.01,82.5,4.95,0.0,0.0,100.0,100.0,0.00,0.00
03/11/2026 18:18,04/10/2026 17:13,USDCAD,Sell,0.010,1.44610,0.00000,1.35956,1.38053,-0.0400,-2.5700,-209.7,-17.80,-0.47,"",0,29:22:55:19,2.4,17h 15m,373.6,26.88,13.4,0.9380000000000002,-360.2,-25.214000000000002,3.6,40.3,-223.10,-15.62
03/27/2026 19:15,04/10/2026 17:13,USDCAD,Sell,0.010,1.44610,0.00000,1.38846,1.38051,-0.0400,-1.1200,79.5,4.60,0.12,"",0,13:21:57:43,22.1,3d 1h ,79.6,0.91,81.0,5.670000000000001,-73.9,-5.173000000000001,52.3,99.0,-1.50,-0.11
02/10/2026 06:15,04/10/2026 16:32,NZDJPY,Buy,0.010,83.10600,0.00000,93.77300,93.30500,-0.0200,0.5200,-46.8,-2.44,-0.06,"",0,59:10:16:31,2.6,1d 13h ,324.7,10.56,28.1,1.686,-296.6,-17.796,8.7,76.9,-74.90,-4.49
03/13/2026 03:08,04/10/2026 16:28,AUDJPY,Buy,0.010,98.30300,0.00000,112.80800,112.72800,-0.0300,0.8400,-8.0,0.31,0.01,"",0,28:13:19:18,4.4,1d 6h ,423.9,9.77,39.4,2.364,-384.5,-23.07,9.3,88.8,-47.40,-2.84
12/31/2025 02:33,04/09/2026 18:32,NZDUSD,Buy,0.010,0.54921,0.00000,0.57898,0.58604,-0.0200,-4.1900,70.6,2.85,0.08,"",0,99:15:59:12,66.4,66d 4h ,396.4,0.36,292.3,29.230000000000004,-104.1,-10.41,73.7,44.1,-221.70,-22.17
04/03/2026 20:47,04/09/2026 18:32,NZDUSD,Buy,0.010,0.54921,0.00000,0.56904,0.58596,-0.0200,-0.2500,169.2,16.65,0.44,"",0,05:21:45:30,62.7,3d 16h ,41.5,0.05,171.3,17.130000000000003,-8.0,-0.8,95.5,98.8,-2.10,-0.21
03/27/2026 14:53,04/08/2026 02:00,GBPCAD,Buy,0.010,1.74938,0.00000,1.84231,1.85342,-0.0500,0.2000,111.1,8.16,0.22,"",0,11:11:06:38,40.9,4d 16h ,149.7,0.72,116.0,8.120000000000001,-84.0,-5.880000000000001,58.0,97.5,-4.90,-0.34
04/01/2026 01:34,04/02/2026 04:34,GBPNZD,Buy,0.010,2.20858,0.00000,2.30266,2.31795,-0.0500,0.0300,152.9,8.73,0.23,"",0,01:02:59:57,90.5,1d ,60.3,0.12,152.9,9.174,-18.0,-1.08,89.5,100.0,0.00,0.00
01/28/2026 16:18,04/01/2026 10:38,CADCHF,Sell,0.010,0.58611,0.00000,0.56672,0.57086,-0.0300,-5.1400,-41.4,-10.39,-0.28,"",0,62:18:19:34,36.2,22d 17h ,155.8,3.16,37.5,4.875,-118.3,-15.379,24.1,49.4,-78.90,-10.26
03/03/2026 10:12,04/01/2026 10:38,CADCHF,Sell,0.010,0.58611,0.00000,0.57313,0.57087,-0.0300,-2.3600,22.6,0.46,0.01,"",0,29:00:25:29,30.5,8d 20h ,86.8,2.33,26.1,3.3930000000000002,-60.7,-7.891000000000001,30.1,96.0,-3.50,-0.46
03/13/2026 09:56,04/01/2026 10:38,CADCHF,Sell,0.010,0.58611,0.00000,0.57726,0.57087,-0.0300,-1.3800,63.9,6.64,0.18,"",0,19:00:41:33,96.9,18d 10h ,67.3,0.31,63.9,8.307,-20.0,-2.6,76.2,100.0,0.00,0.00
02/19/2026 06:04,03/31/2026 17:56,GBPJPY,Sell,0.010,230.48900,0.00000,209.38400,210.20400,-0.0500,-7.2100,-82.0,-12.41,-0.33,"",0,40:11:51:34,12.5,5d 1h ,507.0,3.37,116.1,6.965999999999999,-390.9,-23.453999999999997,22.9,60.9,-198.10,-11.89
03/27/2026 13:07,03/31/2026 15:00,EURCAD,Buy,0.010,1.55153,0.00000,1.59419,1.60151,-0.0500,-0.0800,73.2,5.13,0.14,"",0,04:01:52:58,99.5,4d 1h ,71.2,0.03,78.4,5.488000000000001,-2.5,-0.17500000000000002,96.9,93.6,-5.20,-0.36
03/16/2026 14:24,03/31/2026 07:49,NZDCHF,Sell,0.010,0.49535,0.00000,0.46004,0.45626,-0.0200,-1.0700,37.8,3.64,0.10,"",0,14:17:25:01,71.9,10d 14h ,58.4,1.07,41.5,5.3950000000000005,-44.6,-5.798,48.2,95.7,-3.70,-0.48
03/20/2026 14:15,03/30/2026 11:50,CHFJPY,Sell,0.010,215.45100,0.00000,201.81200,199.52200,-0.0500,-0.1700,229.0,14.12,0.38,"",0,09:21:35:04,72.5,7d 4h ,96.7,0.23,229.2,13.751999999999999,-53.7,-3.222,81.0,99.9,-0.20,-0.01
03/19/2026 16:17,03/27/2026 09:27,USDJPY,Buy,0.010,146.65600,0.00000,158.23800,159.89200,-0.0400,0.3300,165.4,10.63,0.29,"",0,07:17:10:18,94.0,7d 6h ,155.7,0.37,173.2,10.392,-64.2,-3.852,73.0,96.7,-7.80,-0.47
03/20/2026 04:41,03/24/2026 19:04,EURNZD,Buy,0.010,1.84864,0.00000,1.96542,1.99366,-0.0500,-0.1200,282.4,16.22,0.44,"",0,04:14:23:37,97.3,4d 11h ,164.4,0.04,290.4,17.424,-11.1,-0.6659999999999999,96.3,97.3,-8.00,-0.48
03/20/2026 18:16,03/23/2026 07:08,GBPNZD,Buy,0.010,2.18384,0.00000,2.27974,2.29287,-0.0500,0.0100,131.3,7.59,0.20,"",0,02:12:52:31,99.7,2d 12h ,53.8,0.02,132.7,7.961999999999999,-3.2,-0.192,97.6,99.0,-1.40,-0.08
03/13/2026 12:00,03/19/2026 16:02,EURGBP,Sell,0.010,0.91098,0.00000,0.86364,0.86183,-0.0500,0.1200,18.1,2.49,0.07,"",0,06:04:02:17,50.7,3d 3h ,23.6,0.86,18.1,2.353,-15.6,-2.028,53.7,100.0,0.00,0.00
03/16/2026 13:08,03/19/2026 01:02,GBPNZD,Buy,0.010,2.18211,0.00000,2.27277,2.29122,-0.0500,0.0500,184.5,10.67,0.29,"",0,02:11:53:30,95.5,2d 9h ,90.3,0.06,184.5,11.07,-10.7,-0.6419999999999999,94.5,100.0,0.00,0.00
01/05/2026 04:42,03/19/2026 00:10,EURNZD,Buy,0.010,1.91507,0.00000,2.02834,1.97976,-0.0500,-4.2800,-485.8,-32.45,-0.87,"",0,72:19:27:23,6.5,4d 17h ,811.5,15.65,48.8,2.928,-762.7,-45.762,6.0,34.1,-534.60,-32.08
01/22/2026 12:56,03/19/2026 00:10,EURNZD,Buy,0.010,1.91507,0.00000,1.99048,1.97979,-0.0500,-3.2700,-106.9,-9.51,-0.25,"",0,55:11:14:00,1.0,13h 18m,420.7,10.50,36.6,2.196,-384.1,-23.046,8.7,65.9,-143.50,-8.61
01/29/2026 16:26,03/19/2026 00:10,EURNZD,Buy,0.010,1.91507,0.00000,1.96639,1.97985,-0.0500,-2.8600,134.6,4.89,0.13,"",0,48:07:43:57,65.6,31d 16h ,298.5,0.85,167.9,10.074,-143.2,-8.591999999999999,54.0,89.3,-33.30,-2.00
02/03/2026 09:53,03/19/2026 00:10,EURNZD,Buy,0.010,1.91507,0.00000,1.95137,1.97985,-0.0500,-2.6800,284.8,13.76,0.37,"",0,43:14:16:55,100.0,43d 14h ,313.0,0.00,318.1,19.086000000000002,0.0,0.0,100.0,89.5,-33.30,-2.00
03/16/2026 15:44,03/18/2026 21:02,USDJPY,Buy,0.010,146.51600,0.00000,159.07500,159.75600,-0.0400,0.0800,68.1,4.30,0.12,"",0,02:05:18:20,47.5,1d 1h ,87.5,0.72,68.1,4.085999999999999,-49.0,-2.94,58.2,100.0,0.00,0.00
03/12/2026 16:00,03/18/2026 08:13,AUDCAD,Buy,0.010,0.91693,0.00000,0.96567,0.97583,-0.0300,0.0000,101.6,7.38,0.20,"",0,05:16:13:06,28.5,1d 14h ,83.1,0.71,101.6,7.112,-71.9,-5.033000000000001,58.6,100.0,0.00,0.00
03/09/2026 19:09,03/16/2026 00:39,NZDCHF,Sell,0.010,0.49539,0.00000,0.46120,0.45753,-0.0200,-0.5000,36.7,4.12,0.11,"",0,06:05:30:10,78.6,4d 21h ,29.3,0.33,42.5,5.525,-14.0,-1.82,75.2,89.7,-5.80,-0.75
03/10/2026 03:19,03/13/2026 22:09,NZDCAD,Sell,0.010,0.85061,0.00000,0.80502,0.79323,-0.0200,-0.1500,117.9,8.41,0.23,"",0,03:18:49:58,78.3,2d 23h ,62.0,0.33,117.5,8.225000000000001,-39.3,-2.751,74.9,100.3,0.40,0.03
03/09/2026 22:27,03/13/2026 05:23,EURUSD,Sell,0.010,1.23607,0.00000,1.16169,1.15076,-0.0500,0.1700,109.3,11.05,0.30,"",0,03:06:56:28,65.4,2d 3h ,58.7,0.45,109.3,10.93,-49.6,-4.960000000000001,68.8,100.0,0.00,0.00
03/09/2026 12:24,03/12/2026 17:02,GBPNZD,Buy,0.010,2.15479,0.00000,2.25868,2.27760,-0.0500,0.0500,189.2,11.09,0.30,"",0,03:04:38:39,99.2,3d 4h ,132.5,0.03,191.2,11.472,-4.8,-0.288,97.6,99.0,-2.00,-0.12
03/10/2026 09:01,03/11/2026 19:19,USDJPY,Buy,0.010,145.65900,0.00000,157.55100,158.89900,-0.0400,0.0400,134.8,8.48,0.23,"",0,01:10:18:06,94.0,1d 8h ,55.4,0.20,135.4,8.124,-26.8,-1.6079999999999999,83.5,99.6,-0.60,-0.04
03/03/2026 15:24,03/11/2026 16:01,AUDCAD,Buy,0.010,0.92117,0.00000,0.96044,0.97517,-0.0300,0.0100,147.3,10.83,0.30,"",0,08:00:36:52,40.4,3d 5h ,198.2,0.93,147.3,10.311000000000002,-136.5,-9.555000000000001,51.9,100.0,0.00,0.00
03/09/2026 00:16,03/11/2026 16:01,AUDCAD,Buy,0.010,0.92117,0.00000,0.94762,0.97522,-0.0300,0.0000,276.0,20.30,0.56,"",0,02:15:45:05,95.9,2d 13h ,66.5,0.05,276.0,19.32,-12.6,-0.882,95.6,100.0,0.00,0.00
02/13/2026 09:02,03/10/2026 16:43,AUDUSD,Buy,0.010,0.66370,0.00000,0.70544,0.71379,-0.0300,-0.7200,83.5,7.60,0.21,"",0,25:07:40:49,69.7,17d 15h ,170.3,0.99,91.5,9.15,-90.9,-9.090000000000002,50.2,95.6,-8.00,-0.80
03/04/2026 05:36,03/10/2026 16:43,AUDNZD,Buy,0.010,1.16309,0.00000,1.18835,1.19942,-0.0300,0.0000,110.7,6.55,0.18,"",0,06:11:06:42,90.7,5d 20h ,62.1,0.14,116.2,6.9719999999999995,-16.7,-1.002,87.4,95.9,-5.50,-0.33
03/03/2026 17:04,03/10/2026 11:40,AUDJPY,Buy,0.010,96.43500,0.00000,109.86100,112.09500,-0.0300,0.2100,223.4,14.35,0.40,"",0,06:18:36:15,100.0,6d 18h ,111.2,0.00,226.6,13.595999999999998,0.0,0.0,100.0,98.6,-3.20,-0.19
01/28/2026 12:24,03/10/2026 02:40,GBPCAD,Buy,0.010,1.77262,0.00000,1.86916,1.82640,-0.0600,0.8200,-427.6,-30.71,-0.85,"",0,40:14:15:10,4.8,1d 22h ,717.5,14.25,47.1,3.2970000000000006,-670.4,-46.928000000000004,6.6,33.8,-474.70,-33.23
02/27/2026 17:04,03/10/2026 02:40,GBPCAD,Buy,0.010,1.77262,0.00000,1.83698,1.82639,-0.0500,0.1800,-105.9,-7.66,-0.21,"",0,10:09:36:02,20.9,2d 4h ,373.5,14.01,24.9,1.743,-348.6,-24.402000000000005,6.7,65.0,-130.80,-9.16
03/09/2026 00:05,03/10/2026 02:40,GBPCAD,Buy,0.010,1.77262,0.00000,1.81494,1.82639,-0.0500,0.0200,114.5,8.40,0.23,"",0,01:02:35:01,38.5,10h 14m,128.2,1.08,118.3,8.281,-128.2,-8.974,48.0,98.5,-3.80,-0.27
03/09/2026 05:43,03/10/2026 02:40,GBPCAD,Buy,0.010,1.77262,0.00000,1.80280,1.82644,-0.0500,0.0200,236.4,17.37,0.48,"",0,00:20:56:13,97.3,20h 22m,58.1,0.03,236.6,16.562,-6.8,-0.47600000000000003,97.2,99.9,-0.20,-0.01
02/19/2026 16:23,03/09/2026 21:48,EURUSD,Buy,0.010,1.13762,0.00000,1.17441,1.16286,-0.0500,-1.6000,-115.5,-13.20,-0.36,"",0,18:05:24:44,58.4,10d 15h ,324.3,2.63,89.4,8.940000000000001,-234.9,-23.490000000000002,27.6,36.8,-204.90,-20.49
01/30/2026 05:57,03/09/2026 21:48,EURUSD,Buy,0.010,1.13762,0.00000,1.19229,1.16290,-0.0500,-3.6000,-293.9,-33.04,-0.90,"",0,38:15:50:49,0.5,4h 38m,439.5,16.05,25.8,2.58,-413.7,-41.370000000000005,5.9,27.3,-319.70,-31.97
03/03/2026 10:14,03/09/2026 21:48,EURUSD,Buy,0.010,1.13762,0.00000,1.16325,1.16288,-0.0500,-0.6000,-3.7,-1.02,-0.03,"",0,06:11:33:09,7.6,11h 49m,138.6,8.06,15.3,1.5300000000000002,-123.3,-12.33,11.0,86.3,-19.00,-1.90
03/03/2026 17:07,03/09/2026 21:48,EURUSD,Buy,0.020,1.13762,0.00000,1.15624,1.16286,-0.0900,-1.2000,66.2,11.95,0.33,"",0,06:04:40:42,89.1,5d 12h ,138.6,0.62,85.4,17.080000000000002,-53.2,-10.64,61.6,86.1,-19.20,-3.84
03/09/2026 03:01,03/09/2026 21:48,EURUSD,Buy,0.030,1.13762,0.00000,1.15141,1.16296,-0.1400,0.0000,115.5,34.51,0.95,"",0,00:18:46:55,97.4,18h 17m,50.7,0.04,117.3,35.19,-4.9,-1.47,96.0,98.5,-1.80,-0.54
03/06/2026 16:40,03/09/2026 21:19,AUDCHF,Buy,0.010,0.52244,0.00000,0.54478,0.55001,-0.0300,0.0300,52.3,6.71,0.19,"",0,03:04:38:52,95.5,3d 1h ,29.2,0.16,54.0,7.0200000000000005,-8.8,-1.1440000000000001,86.0,97.3,-1.70,-0.22
03/02/2026 17:52,03/09/2026 12:00,GBPNZD,Sell,0.010,2.38300,0.00000,2.25699,2.25732,-0.0500,-0.7800,-3.3,-1.03,-0.03,"",0,06:18:07:54,23.2,1d 13h ,279.0,2.16,88.2,5.292,-190.8,-11.448,31.6,67.2,-91.50,-5.49
03/03/2026 04:35,03/09/2026 00:31,NZDCHF,Sell,0.010,0.49543,0.00000,0.46333,0.45728,-0.0200,-0.4300,60.5,7.31,0.20,"",0,05:19:55:12,97.9,5d 16h ,40.5,0.10,67.7,8.801,-6.7,-0.8710000000000001,91.0,90.3,-7.20,-0.94
03/05/2026 18:20,03/06/2026 18:07,USDCAD,Sell,0.010,1.45509,0.00000,1.37081,1.36155,-0.0400,-0.0800,92.6,6.68,0.19,"",0,00:23:47:53,99.7,23h 43m,40.3,0.02,95.8,6.706,-1.9,-0.133,98.1,96.7,-3.20,-0.22
03/04/2026 12:46,03/06/2026 13:41,USDJPY,Buy,0.010,144.72600,0.00000,157.24000,157.96700,-0.0400,0.1700,72.7,4.73,0.13,"",0,02:00:54:27,58.3,1d 4h ,92.1,1.07,72.7,4.362,-77.8,-4.667999999999999,48.3,100.0,0.00,0.00
02/04/2026 18:11,03/06/2026 10:03,EURGBP,Sell,0.010,0.90910,0.00000,0.86401,0.86847,-0.0500,0.6400,-44.6,-5.38,-0.15,"",0,29:15:51:53,0.0,0s,146.4,147.06,0.0,0.0,-146.4,-19.032,0.0,69.5,-44.60,-5.80
01/30/2026 20:22,03/05/2026 14:55,USDCAD,Sell,0.010,1.44217,0.00000,1.36025,1.36255,-0.0400,-2.7700,-23.0,-4.50,-0.13,"",0,33:18:33:21,9.2,3d 2h ,225.1,1.39,94.2,6.594000000000001,-130.9,-9.163000000000002,41.8,47.9,-117.20,-8.20
01/16/2026 05:01,03/02/2026 17:14,USDJPY,Buy,0.010,147.18700,0.00000,158.30900,157.65400,-0.0400,1.9300,-65.5,-2.26,-0.06,"",0,45:12:12:47,3.5,1d 14h ,669.5,10.75,57.0,3.42,-612.5,-36.75,8.5,81.7,-122.50,-7.35
01/26/2026 00:41,03/02/2026 17:14,USDJPY,Buy,0.010,147.18700,0.00000,154.63500,157.65400,-0.0400,1.6000,301.9,20.71,0.58,"",0,35:16:32:45,61.8,22d 1h ,485.0,0.79,310.0,18.599999999999998,-245.1,-14.706,55.8,98.5,-8.10,-0.49
01/27/2026 22:46,03/02/2026 17:14,USDJPY,Buy,0.010,147.18700,0.00000,152.34200,157.65400,-0.0400,1.5500,531.2,35.20,0.99,"",0,33:18:28:08,99.9,33d 17h ,485.0,0.01,539.3,32.358,-6.1,-0.366,98.9,98.5,-8.10,-0.49
02/27/2026 15:34,03/02/2026 17:06,AUDCHF,Buy,0.010,0.51887,0.00000,0.54678,0.55117,-0.0300,0.0300,43.9,5.64,0.16,"",0,03:01:32:10,79.6,2d 10h ,79.4,1.46,45.8,5.954,-67.0,-8.71,40.6,98.3,-1.90,-0.25
03/02/2026 01:10,03/02/2026 16:45,AUDJPY,Buy,0.010,95.81900,0.00000,110.74000,111.48200,-0.0300,0.0000,74.2,4.68,0.13,"",0,00:15:35:22,88.3,13h 45m,50.7,0.33,78.2,4.692,-25.6,-1.536,75.3,96.1,-4.00,-0.24
03/02/2026 01:55,03/02/2026 16:36,AUDNZD,Buy,0.010,1.15498,0.00000,1.18447,1.18999,-0.0300,0.0000,55.2,3.25,0.09,"",0,00:14:40:56,100.0,14h 40m,13.0,0.02,55.2,3.312,0.0,0.0,100.0,100.0,0.00,0.00
01/02/2026 16:48,03/02/2026 00:05,NZDCAD,Sell,0.010,0.83516,0.00000,0.79322,0.81320,-0.0200,-1.7100,-199.8,-16.36,-0.46,"",0,58:07:17:00,4.6,2d 16h ,348.1,20.79,16.0,1.12,-332.1,-23.247000000000003,4.6,38.0,-215.80,-15.11
01/20/2026 06:27,03/02/2026 00:05,NZDCAD,Sell,0.010,0.83516,0.00000,0.80734,0.81320,-0.0200,-1.2300,-58.6,-5.54,-0.16,"",0,40:17:38:14,1.8,17h 35m,214.2,11.53,17.1,1.1970000000000003,-197.1,-13.797,8.0,64.7,-75.70,-5.30
01/22/2026 23:45,03/02/2026 00:05,NZDCAD,Sell,0.010,0.83516,0.00000,0.81624,0.81320,-0.0200,-1.1100,30.4,1.09,0.03,"",0,38:00:19:55,11.9,4d 12h ,145.9,2.21,49.0,3.43,-108.1,-7.567,31.2,88.2,-18.60,-1.30
01/26/2026 19:20,03/02/2026 00:05,NZDCAD,Sell,0.030,0.83516,0.00000,0.82176,0.81320,-0.0700,-3.1200,85.6,15.61,0.44,"",0,34:04:44:37,74.2,25d 8h ,108.7,0.51,104.2,22.924,-52.9,-11.638,66.3,88.2,-18.60,-4.09
02/03/2026 08:26,03/02/2026 00:05,NZDCAD,Sell,0.040,0.83516,0.00000,0.82527,0.81320,-0.1000,-3.2000,120.7,32.04,0.91,"",0,26:15:38:51,99.3,26d 11h ,108.7,0.13,139.3,40.397,-17.8,-5.162,88.7,88.2,-18.60,-5.39
02/03/2026 05:58,02/27/2026 15:42,NZDCHF,Sell,0.010,0.49336,0.00000,0.46966,0.46026,-0.0200,-1.8600,94.0,10.31,0.29,"",0,24:09:43:47,99.4,24d 6h ,61.9,0.09,94.0,12.22,-8.0,-1.04,92.2,100.0,0.00,0.00
01/05/2026 12:57,02/27/2026 15:42,NZDCHF,Sell,0.010,0.49336,0.00000,0.45791,0.46026,-0.0200,-3.9000,-23.5,-6.97,-0.20,"",0,53:02:44:57,0.4,5h 5m,133.6,15.50,8.1,1.053,-125.5,-16.315,6.1,76.3,-31.60,-4.11
02/11/2026 16:26,02/27/2026 15:19,EURCHF,Sell,0.010,0.93844,0.00000,0.91478,0.90947,-0.0500,-2.3100,53.1,4.53,0.13,"",0,15:22:53:16,95.4,15d 5h ,43.8,0.23,58.0,7.54,-13.1,-1.703,81.6,93.1,-4.90,-0.64
02/18/2026 09:13,02/26/2026 20:36,GBPNZD,Sell,0.010,2.38426,0.00000,2.26204,2.25425,-0.0500,-1.1200,77.9,3.48,0.10,"",0,08:11:23:22,77.3,6d 13h ,162.1,0.60,101.5,6.09,-60.6,-3.636,62.6,85.4,-23.60,-1.42
02/10/2026 15:38,02/25/2026 06:28,AUDJPY,Buy,0.010,95.12600,0.00000,109.54600,110.79900,-0.0300,0.4500,125.3,8.45,0.24,"",0,14:14:49:57,26.0,3d 19h ,176.9,1.38,127.8,7.667999999999999,-176.9,-10.614,41.9,99.2,-2.50,-0.15
02/24/2026 13:50,02/25/2026 05:53,GBPAUD,Sell,0.010,2.01742,0.00000,1.91440,1.90239,-0.0500,-0.0600,120.1,8.42,0.24,"",0,00:16:03:04,69.8,11h 12m,46.5,0.32,120.1,8.407,-38.7,-2.7090000000000005,75.6,100.0,0.00,0.00
02/24/2026 01:07,02/25/2026 04:54,AUDCAD,Buy,0.010,0.91683,0.00000,0.96662,0.97066,-0.0300,0.0000,40.4,2.92,0.08,"",0,01:03:46:51,83.2,23h 6m,43.9,0.54,40.4,2.8280000000000003,-21.9,-1.5330000000000001,64.8,100.0,0.00,0.00
02/13/2026 08:00,02/20/2026 20:48,AUDCAD,Buy,0.010,0.91599,0.00000,0.96335,0.96984,-0.0300,0.0100,64.9,4.72,0.14,"",0,07:12:48:01,58.7,4d 10h ,60.5,0.52,64.9,4.543000000000001,-34.0,-2.3800000000000003,65.6,100.0,0.00,0.00
02/13/2026 07:19,02/20/2026 11:17,GBPAUD,Sell,0.010,2.02948,0.00000,1.92309,1.90544,-0.0500,-0.4300,176.5,11.99,0.35,"",0,07:03:57:44,43.2,3d 2h ,94.5,0.54,176.5,12.355,-94.5,-6.615,65.1,100.0,0.00,0.00
02/13/2026 01:02,02/20/2026 11:05,AUDCHF,Buy,0.010,0.51777,0.00000,0.54520,0.54747,-0.0300,0.2200,22.7,3.11,0.09,"",0,07:10:02:53,28.8,2d 3h ,46.7,1.70,23.1,3.003,-39.2,-5.096000000000001,37.1,99.4,-0.40,-0.05
02/13/2026 03:18,02/19/2026 04:37,EURAUD,Sell,0.010,1.76105,0.00000,1.67291,1.66852,-0.0500,0.0700,43.9,3.12,0.09,"",0,06:01:18:39,8.7,12h 38m,96.1,2.16,44.5,3.115,-96.1,-6.727,31.7,99.6,-0.60,-0.04
02/13/2026 08:29,02/18/2026 16:20,AUDNZD,Buy,0.010,1.14469,0.00000,1.17280,1.17966,-0.0300,0.0000,68.6,4.08,0.12,"",0,05:07:51:26,18.6,23h 46m,68.2,0.66,70.2,4.212,-46.0,-2.76,60.4,98.6,-1.60,-0.10
01/21/2026 08:30,02/18/2026 09:00,GBPNZD,Buy,0.010,2.23218,0.00000,2.30047,2.26119,-0.0500,0.2800,-392.8,-23.35,-0.67,"",0,28:00:30:26,0.0,0s,605.8,625.00,0.0,0.0,-605.8,-36.348,0.0,35.2,-392.80,-23.57
01/07/2026 01:16,02/18/2026 09:00,GBPNZD,Buy,0.010,2.23218,0.00000,2.33421,2.26130,-0.0500,0.4200,-729.1,-43.38,-1.23,"",0,42:07:44:18,16.7,7d 1h ,1026.2,9.12,101.4,6.0840000000000005,-924.8,-55.48799999999999,9.9,19.1,-830.50,-49.83
01/22/2026 15:30,02/18/2026 09:00,GBPNZD,Buy,0.010,2.23218,0.00000,2.27925,2.26021,-0.0500,0.2500,-190.4,-11.23,-0.32,"",0,26:17:30:17,24.1,6d 10h ,554.4,2.45,160.8,9.648,-393.6,-23.616,29.0,36.7,-351.20,-21.07
01/30/2026 16:32,02/18/2026 09:00,GBPNZD,Buy,0.020,2.23218,0.00000,2.26615,2.26137,-0.1100,0.3200,-47.8,-5.52,-0.16,"",0,18:16:27:52,32.3,6d ,404.4,1.85,141.8,17.016000000000002,-262.6,-31.512,35.1,53.1,-189.60,-22.75
02/09/2026 01:30,02/18/2026 09:00,GBPNZD,Buy,0.030,2.23218,0.00000,2.25708,2.26199,-0.1600,0.2600,49.1,8.94,0.25,"",0,09:07:29:35,67.9,6d 7h ,275.1,1.69,102.2,18.396,-172.9,-31.122,37.2,80.7,-53.10,-9.56
02/11/2026 21:20,02/18/2026 09:00,GBPNZD,Buy,0.050,2.23218,0.00000,2.25003,2.26196,-0.2700,0.3400,119.3,35.87,1.03,"",0,06:11:40:04,86.1,5d 14h ,230.2,0.80,127.8,38.339999999999996,-102.4,-30.72,55.5,96.3,-8.50,-2.55
02/17/2026 15:52,02/18/2026 09:00,GBPNZD,Buy,0.090,2.23218,0.00000,2.24375,2.26193,-0.4900,0.0800,181.8,97.78,2.89,"",0,00:17:08:16,62.2,10h 39m,90.0,0.23,181.8,98.17200000000001,-41.6,-22.464000000000002,81.4,100.0,0.00,0.00
02/16/2026 10:21,02/17/2026 09:14,GBPJPY,Sell,0.010,230.81700,0.00000,209.41200,207.56100,-0.0500,-0.2000,185.1,11.86,0.35,"",0,00:22:52:56,89.1,20h 23m,39.9,0.14,186.8,13.076000000000002,-26.5,-1.8550000000000002,87.6,99.2,-1.70,-0.12
01/28/2026 18:17,02/11/2026 16:00,GBPJPY,Sell,0.010,233.74900,0.00000,211.84500,209.90300,-0.0600,-2.6900,194.2,9.87,0.29,"",0,13:21:42:35,35.8,4d 23h ,465.4,1.18,264.6,15.876000000000001,-313.2,-18.791999999999998,45.8,87.8,-70.40,-4.22
02/05/2026 05:00,02/11/2026 04:32,AUDCAD,Buy,0.010,0.89584,0.00000,0.95307,0.96270,-0.0300,0.0000,96.3,7.09,0.21,"",0,05:23:32:06,86.8,5d 4h ,89.5,0.63,98.2,6.8740000000000006,-61.7,-4.319000000000001,61.4,98.8,-1.90,-0.13
01/30/2026 04:39,02/11/2026 03:00,CADJPY,Sell,0.010,123.52100,0.00000,113.80000,113.71400,-0.0300,-0.6000,8.6,-0.07,0.00,"",0,11:22:21:04,29.4,3d 12h ,211.5,2.40,62.3,4.361000000000001,-149.2,-10.444,29.5,74.6,-53.70,-3.76
01/30/2026 11:01,02/10/2026 17:38,EURJPY,Sell,0.010,203.09200,0.00000,183.79800,183.66600,-0.0500,-0.8200,13.2,-0.02,0.00,"",0,11:06:37:54,32.7,3d 16h ,295.8,4.36,55.2,3.312,-240.6,-14.436,18.7,85.8,-42.00,-2.52
02/02/2026 02:17,02/10/2026 15:30,EURCAD,Sell,0.010,1.66161,0.00000,1.61679,1.61431,-0.0500,-0.2500,24.8,1.53,0.05,"",0,08:13:12:52,90.3,7d 17h ,89.3,0.44,64.6,4.522,-28.7,-2.0090000000000003,69.2,57.3,-39.80,-2.79
01/30/2026 20:40,02/09/2026 16:39,AUDUSD,Buy,0.010,0.65840,0.00000,0.69411,0.70739,-0.0300,-0.2500,132.8,13.00,0.39,"",0,09:19:58:25,94.8,9d 7h ,144.2,0.29,135.8,13.580000000000002,-38.9,-3.89,77.7,98.3,-3.00,-0.30
