Open Date,Close Date,Symbol,Action,Units/Lots,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(EUR),Min(pips),Min(EUR),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(EUR)
03/24/2025 10:15,03/24/2025 14:14,US500,Buy,1.800,5716.45000,5734.75000,0.0000,0.0000,73.2,30.36,0.96,"Master EA|US500|1h|High-Low Bre[tp 5734.66]",12,00:03:59:08,,,,,,,,,,,,
03/24/2025 10:15,03/24/2025 14:01,US500,Buy,1.400,5716.45000,5731.10000,0.0000,0.0000,58.6,18.91,0.60,"Master EA|US500|30m|High-Low Br[tp 5730.92]",11,00:03:46:10,,,,,,,,,,,,
03/21/2025 17:00,03/21/2025 21:32,XAUUSD,Sell,0.020,3006.68000,3019.97000,-0.1400,0.0000,-1329.0,-24.70,-0.78,"Master EA|XAUUSD|1h|Engulfing[sl 3020.07]",3,00:04:32:32,,,,,,,,,,,,
03/21/2025 15:56,03/21/2025 17:23,BTCUSD,Sell,0.030,83517.46000,84199.32000,0.0000,0.0000,-681.9,-18.89,-0.59,"Master EA|BTCUSD|15m|High-Low B[sl 84199.87]",5,00:01:26:15,,,,,,,,,,,,
03/20/2025 18:54,03/20/2025 19:30,BTCUSD,Sell,0.020,84746.14000,83969.09000,0.0000,0.0000,777.1,14.32,0.45,"Master EA|BTCUSD|15m|High-Low B[tp 83964.49]",5,00:00:36:10,,,,,,,,,,,,
03/20/2025 13:30,03/20/2025 16:42,BTCUSD,Sell,0.040,85226.41000,85728.92000,0.0000,0.0000,-502.5,-18.57,-0.58,"Master EA|BTCUSD|15m|Engulfing[sl 85708.43]",8,00:03:12:54,,,,,,,,,,,,
03/20/2025 13:15,03/20/2025 13:20,BTCUSD,Sell,0.050,85409.12000,84983.69000,0.0000,0.0000,425.4,19.63,0.62,"Master EA|BTCUSD|15m|High-Low B[tp 85016.79]",5,00:00:04:32,,,,,,,,,,,,
03/19/2025 21:37,03/20/2025 13:07,XAUUSD,Buy,0.020,3045.45000,3037.18000,-0.1400,-2.4600,-827.0,-17.85,-0.56,"Master EA|XAUUSD|15m|High-Low B[sl 3037.18]",0,00:15:30:14,,,,,,,,,,,,
03/13/2025 17:36,03/20/2025 03:24,XAUUSD,Buy,0.010,2956.28000,3055.35000,-0.0600,-2.7600,9907.0,87.97,2.83,"Master EA|XAUUSD|4h|High-Low Br[tp 3055.11]",2,06:09:47:52,85.8,5d 11h ,364.0,0.00,9907.0,99.07000000000001,0.0,0.0,100.0,100.0,0.00,0.00
03/19/2025 22:00,03/20/2025 02:32,BTCUSD,Buy,0.030,85772.34000,86910.61000,0.0000,-1.3000,1138.3,30.01,0.98,"Master EA|BTCUSD|1h|Engulfing[tp 86864.92]",9,00:04:32:30,,,,,,,,,,,,
03/19/2025 22:00,03/20/2025 02:26,BTCUSD,Buy,0.020,85663.37000,86598.13000,0.0000,-0.8700,934.8,16.28,0.53,"Master EA|BTCUSD|15m|Engulfing[tp 86566.24]",8,00:04:26:21,,,,,,,,,,,,
03/19/2025 22:07,03/19/2025 22:23,US500,Buy,2.400,5704.50000,5689.70000,0.0000,0.0000,-59.2,-32.63,-1.06,"Master EA|US500|1h|High-Low Bre[sl 5689.54]",12,00:00:15:37,,,,,,,,,,,,
03/19/2025 22:07,03/19/2025 22:10,US500,Buy,1.900,5704.70000,5714.20000,0.0000,0.0000,38.0,16.54,0.54,"Master EA|US500|30m|High-Low Br[tp 5714.71]",11,00:00:02:36,,,,,,,,,,,,
03/19/2025 21:15,03/19/2025 21:53,BTCUSD,Buy,0.020,84583.42000,85445.03000,0.0000,0.0000,861.6,15.80,0.52,"Master EA|BTCUSD|15m|Engulfing[tp 85274.83]",8,00:00:38:57,,,,,,,,,,,,
03/19/2025 06:55,03/19/2025 11:08,XAUUSD,Buy,0.050,3038.28000,3034.16000,-0.3200,0.0000,-412.0,-19.21,-0.62,"Master EA|XAUUSD|15m|High-Low B[sl 3034.36]",0,00:04:13:13,,,,,,,,,,,,
03/18/2025 16:35,03/19/2025 02:13,BTCUSD,Sell,0.050,81952.28000,82589.38000,0.0000,0.0000,-637.1,-29.12,-0.94,"Master EA|BTCUSD|1h|High-Low Br[sl 82581.42]",6,00:09:38:18,,,,,,,,,,,,
