Tags,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USC),Min(pips),Min(USC),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USC)
,11/19/2025 09:21,11/19/2025 09:46,XAUUSD,Sell,3.670,0.00000,0.00000,4091.51000,4104.06000,0.0000,0.0000,-1255.0,-4603.65,-0.50,"XAU Zero 8 FL Ranging lvl",6555,00:00:25:36,72.0,18m,1552.0,4.23,297.0,1089.99,-1255.0,-4605.85,19.1,0.0,-1552.00,-5695.84
,11/19/2025 05:32,11/19/2025 09:20,XAUUSD,Sell,3.670,0.00000,0.00000,4093.16000,4091.09000,0.0000,0.0000,207.0,759.32,0.08,"XAU Zero 8 FL Ranging lvl",6555,00:03:48:15,71.1,2h 42m,1228.0,0.36,1435.0,5266.45,-519.0,-1904.73,73.4,37.2,-1228.00,-4506.76
,11/19/2025 02:01,11/19/2025 05:18,XAUUSD,Sell,3.710,0.00000,0.00000,4061.28000,4086.18000,0.0000,0.0000,-2490.0,-9237.90,-1.00,"XAU Zero 8 FL HL 5",6548,00:03:16:42,6.1,11m,3021.0,5.02,502.0,1862.42,-2519.0,-9345.49,16.6,1.0,-2992.00,-11100.32
,11/19/2025 00:52,11/19/2025 01:58,XAUUSD,Buy,3.730,0.00000,0.00000,4068.91000,4056.43000,0.0000,0.0000,-1248.0,-4655.41,-0.50,"XAU Zero 8 FL Ranging lvl",6555,00:01:05:33,9.1,5m,1553.0,4.09,305.0,1137.65,-1248.0,-4655.04,19.6,0.0,-1553.00,-5792.69
,11/18/2025 18:55,11/19/2025 00:52,XAUUSD,Buy,3.730,0.00000,0.00000,4074.20000,4068.75000,0.0000,0.0000,-545.0,-2031.35,-0.22,"XAU Zero 8 FL Ranging lvl",6555,00:05:57:06,32.3,1h 55m,1635.0,1.21,740.0,2760.2,-895.0,-3338.35,45.3,21.4,-1285.00,-4793.05
,11/18/2025 17:43,11/18/2025 18:25,XAUUSD,Buy,3.750,0.00000,0.00000,4075.93000,4063.78000,0.0000,0.0000,-1215.0,-4554.75,-0.49,"XAU Zero 8 FL Ranging lvl",6555,00:00:42:28,0.0,0s,1222.0,1250.00,0.0,0.0,-1222.0,-4582.5,0.0,0.6,-1215.00,-4556.25
,11/18/2025 14:55,11/18/2025 17:37,XAUUSD,Sell,3.810,0.00000,0.00000,4061.15000,4072.16000,0.0000,0.0000,-1101.0,-4193.67,-0.45,"XAU Zero 8 FL HL 5",6548,00:02:42:02,44.5,1h 12m,3026.0,0.57,1925.0,7334.25,-1101.0,-4194.81,63.6,0.0,-3026.00,-11529.06
,11/18/2025 16:03,11/18/2025 17:37,XAUUSD,Sell,3.430,0.00000,0.00000,4040.40000,4071.88000,0.0000,0.0000,-3148.0,-10795.92,-1.13,"XAU Zero 8 FL HL 4",6547,00:01:33:57,0.0,0s,3148.0,3333.33,0.0,0.0,-3148.0,-10797.640000000001,0.0,0.0,-3148.00,-10797.64
,11/18/2025 14:17,11/18/2025 14:52,XAUUSD,Buy,3.830,0.00000,0.00000,4079.23000,4066.41000,0.0000,0.0000,-1282.0,-4908.52,-0.51,"XAU Zero 8 FL Ranging lvl",6555,00:00:34:48,11.5,4m,1392.0,11.66,110.0,421.3,-1282.0,-4910.06,7.9,0.0,-1392.00,-5331.36
,11/18/2025 08:06,11/18/2025 09:55,XAUUSD,Sell,3.870,0.00000,0.00000,4021.17000,4046.74000,0.0000,0.0000,-2557.0,-9894.82,-1.02,"XAU Zero 8 FL HL 3",6546,00:01:49:56,2.8,3m,2644.0,29.41,87.0,336.69,-2557.0,-9895.59,3.3,0.0,-2644.00,-10232.28
,11/18/2025 07:30,11/18/2025 07:48,XAUUSD,Sell,3.120,0.00000,0.00000,4001.16000,4016.76000,0.0000,0.0000,-1560.0,-4867.20,-0.50,"XAU Zero 8 FL HL 6",6549,00:00:18:10,11.2,2m,1766.0,7.58,206.0,642.72,-1560.0,-4867.2,11.7,0.0,-1766.00,-5509.92
,11/18/2025 02:01,11/18/2025 07:48,XAUUSD,Sell,3.470,0.00000,0.00000,4020.83000,4016.76000,0.0000,0.0000,407.0,1414.02,0.15,"XAU Zero 8 FL HL 3",6546,00:05:47:15,79.0,4h 34m,1766.0,0.66,2173.0,7540.31,-1441.0,-5000.27,60.1,51.1,-1766.00,-6128.02
,11/17/2025 23:40,11/18/2025 07:48,XAUUSD,Sell,3.850,0.00000,0.00000,4040.57000,4016.76000,0.0000,0.0000,2381.0,9168.00,0.95,"XAU Zero 8 FL HL 4",6547,00:08:07:51,96.4,7h 50m,1766.0,0.07,4147.0,15965.95,-303.0,-1166.55,93.2,60.3,-1766.00,-6799.10
,11/17/2025 20:56,11/17/2025 23:01,XAUUSD,Sell,3.530,0.00000,0.00000,4041.29000,4054.76000,0.0000,0.0000,-1347.0,-4755.97,-0.49,"XAU Zero 8 FL HL 4",6547,00:02:04:53,4.0,4m,1485.0,9.77,138.0,487.14,-1347.0,-4754.91,9.3,0.0,-1485.00,-5242.05
,11/17/2025 20:19,11/17/2025 23:01,XAUUSD,Sell,3.920,0.00000,0.00000,4021.31000,4055.66000,0.0000,0.0000,-3435.0,-13464.03,-1.37,"XAU Zero 8 FL HL 3",6546,00:02:42:33,2.5,4m,3579.0,23.87,144.0,564.48,-3435.0,-13465.199999999999,4.0,0.0,-3579.00,-14029.68
,11/17/2025 19:42,11/17/2025 20:18,XAUUSD,Sell,3.120,0.00000,0.00000,4019.68000,4025.75000,0.0000,0.0000,-607.0,-1895.40,-0.19,"XAU Zero 8 FL HL 3",6546,00:00:35:32,58.4,20m,1652.0,0.58,1045.0,3260.4,-607.0,-1893.8400000000001,63.3,0.0,-1652.00,-5154.24
,11/17/2025 19:33,11/17/2025 20:18,XAUUSD,Sell,3.470,0.00000,0.00000,4041.71000,4025.82000,0.0000,0.0000,1589.0,5513.83,0.56,"XAU Zero 8 FL HL 4",6547,00:00:45:09,100.0,45m,1659.0,0.00,3248.0,11270.560000000001,0.0,0.0,100.0,48.9,-1659.00,-5756.73
,11/17/2025 19:00,11/17/2025 20:18,XAUUSD,Sell,3.850,0.00000,0.00000,4061.46000,4025.85000,0.0000,0.0000,3561.0,13708.31,1.42,"XAU Zero 8 FL HL 5",6548,00:01:18:14,87.2,1h 8m,1662.0,0.05,5223.0,20108.55,-276.0,-1062.6000000000001,95.0,69.8,-1662.00,-6398.70
,11/17/2025 13:54,11/17/2025 17:20,XAUUSD,Sell,3.480,0.00000,0.00000,4062.07000,4079.06000,0.0000,0.0000,-1699.0,-5913.56,-0.61,"XAU Zero 8 FL HL 5",6548,00:03:26:17,8.8,18m,2454.0,2.61,755.0,2627.4,-1969.0,-6852.12,27.7,9.9,-2454.00,-8539.92
,11/17/2025 13:10,11/17/2025 17:20,XAUUSD,Sell,3.870,0.00000,0.00000,4080.76000,4078.98000,0.0000,0.0000,178.0,690.40,0.07,"XAU Zero 8 FL HL 2",6545,00:04:10:43,94.8,3h 57m,2446.0,0.21,2624.0,10181.119999999999,-560.0,-2172.7999999999997,82.4,23.2,-2446.00,-9490.48
,11/17/2025 11:03,11/17/2025 13:03,XAUUSD,Sell,3.520,0.00000,0.00000,4061.06000,4085.31000,0.0000,0.0000,-2425.0,-8536.00,-0.87,"XAU Zero 8 FL HL 5",6548,00:01:59:32,0.0,0s,2626.0,3333.33,0.0,0.0,-2626.0,-9243.52,0.0,7.7,-2425.00,-8536.00
,11/17/2025 07:39,11/17/2025 13:03,XAUUSD,Sell,3.910,0.00000,0.00000,4081.26000,4085.42000,0.0000,0.0000,-416.0,-1626.95,-0.17,"XAU Zero 8 FL HL 2",6545,00:05:23:17,52.4,2h 49m,2371.0,0.66,1955.0,7644.05,-1293.0,-5055.63,60.2,27.0,-2371.00,-9270.61
,11/16/2025 23:09,11/17/2025 07:16,XAUUSD,Sell,2.840,0.00000,0.00000,4101.24000,4075.20000,0.0000,0.0000,2604.0,7395.08,0.76,"XAU Zero 8 FL HL 8",6551,00:08:07:37,95.3,7h 44m,2537.0,0.10,5141.0,14600.439999999999,-495.0,-1405.8,91.2,55.0,-2537.00,-7205.08
,11/17/2025 00:27,11/17/2025 07:16,XAUUSD,Sell,2.560,0.00000,0.00000,4080.94000,4075.20000,0.0000,0.0000,574.0,1469.18,0.15,"XAU Zero 8 FL HL 2",6545,00:06:49:05,43.8,2h 59m,2537.0,0.67,3111.0,7964.16,-2084.0,-5335.04,59.9,51.2,-2537.00,-6494.72
,11/17/2025 05:26,11/17/2025 07:16,XAUUSD,Sell,2.300,0.00000,0.00000,4061.56000,4075.26000,0.0000,0.0000,-1370.0,-3151.69,-0.32,"XAU Zero 8 FL HL 5",6548,00:01:50:41,41.9,46m,2543.0,1.17,1173.0,2697.8999999999996,-1370.0,-3150.9999999999995,46.1,0.0,-2543.00,-5848.90
,11/14/2025 16:22,11/16/2025 23:08,XAUUSD,Sell,3.920,0.00000,0.00000,4101.68000,4102.07000,0.0000,0.0000,-39.0,-151.70,-0.02,"XAU Zero 8 FL HL 8",6551,02:06:45:59,98.3,2d 5h ,2634.0,0.31,2595.0,10094.550000000001,-812.0,-3158.6800000000003,76.2,22.7,-2634.00,-10246.26
,11/14/2025 18:22,11/16/2025 23:08,XAUUSD,Sell,3.530,0.00000,0.00000,4081.16000,4102.11000,0.0000,0.0000,-2095.0,-7396.76,-0.75,"XAU Zero 8 FL HL 2",6545,02:04:46:24,1.1,34m,2638.0,3.98,543.0,1916.79,-2163.0,-7635.389999999999,20.1,2.5,-2638.00,-9312.14
,11/14/2025 14:59,11/14/2025 16:20,XAUUSD,Sell,3.610,0.00000,0.00000,4081.16000,4098.43000,0.0000,0.0000,-1727.0,-6233.75,-0.63,"XAU Zero 8 FL HL 2",6545,00:01:21:02,0.0,0s,1727.0,2000.00,0.0,0.0,-1727.0,-6234.469999999999,0.0,0.0,-1727.00,-6234.47
,11/14/2025 14:37,11/14/2025 16:20,XAUUSD,Sell,4.010,0.00000,0.00000,4061.05000,4098.44000,0.0000,0.0000,-3739.0,-14995.39,-1.50,"XAU Zero 8 FL HL 5",6548,00:01:42:48,0.0,0s,3739.0,5000.00,0.0,0.0,-3739.0,-14993.39,0.0,0.0,-3739.00,-14993.39
,11/14/2025 13:50,11/14/2025 14:37,XAUUSD,Sell,3.630,0.00000,0.00000,4041.40000,4058.94000,0.0000,0.0000,-1754.0,-6366.66,-0.63,"XAU Zero 8 FL HL 4",6547,00:00:46:42,12.8,5m,2502.0,2.44,748.0,2715.24,-1823.0,-6617.49,29.1,2.7,-2502.00,-9082.26
,11/14/2025 13:38,11/14/2025 14:37,XAUUSD,Sell,4.030,0.00000,0.00000,4060.27000,4058.98000,0.0000,0.0000,129.0,518.67,0.05,"XAU Zero 8 FL HL 5",6548,00:00:59:03,100.0,59m,2506.0,0.00,2635.0,10592.699999999999,0.0,0.0,100.0,4.9,-2506.00,-10074.12
,11/14/2025 12:17,11/14/2025 13:38,XAUUSD,Sell,3.380,0.00000,0.00000,4120.67000,4058.19000,0.0000,0.0000,6248.0,21117.90,2.14,"XAU Zero 8 FL HL 1",6543,00:01:20:04,100.0,1h 20m,808.0,0.00,6981.0,23595.78,0.0,0.0,100.0,89.5,-733.00,-2477.54
,11/14/2025 11:54,11/14/2025 13:38,XAUUSD,Sell,3.750,0.00000,0.00000,4138.24000,4058.49000,0.0000,0.0000,7975.0,29908.13,3.13,"XAU Zero 8 FL HL 9",6552,00:01:43:13,96.2,1h 39m,808.0,0.01,8738.0,32767.5,-126.0,-472.5,98.6,91.4,-763.00,-2861.25
,11/14/2025 13:26,11/14/2025 13:38,XAUUSD,Sell,2.470,0.00000,0.00000,4061.97000,4058.39000,0.0000,0.0000,358.0,882.78,0.09,"XAU Zero 8 FL HL 5",6548,00:00:11:41,100.0,11m,753.0,0.00,1111.0,2744.17,0.0,0.0,100.0,32.2,-753.00,-1859.91
,11/14/2025 13:19,11/14/2025 13:38,XAUUSD,Sell,2.740,0.00000,0.00000,4080.65000,4058.24000,0.0000,0.0000,2241.0,6141.16,0.65,"XAU Zero 8 FL HL 2",6545,00:00:18:39,100.0,18m,747.0,0.00,2979.0,8162.460000000001,0.0,0.0,100.0,75.2,-738.00,-2022.12
,11/14/2025 13:11,11/14/2025 13:38,XAUUSD,Sell,3.040,0.00000,0.00000,4099.80000,4058.19000,0.0000,0.0000,4161.0,12649.13,1.35,"XAU Zero 8 FL HL 8",6551,00:00:26:10,100.0,26m,747.0,0.00,4894.0,14877.76,0.0,0.0,100.0,85.0,-733.00,-2228.32
,11/14/2025 11:11,11/14/2025 11:17,XAUUSD,Buy,3.770,0.00000,0.00000,4156.10000,4141.84000,0.0000,0.0000,-1426.0,-5375.27,-0.57,"XAU Zero 8 FL Ranging lvl",6555,00:00:06:11,0.0,0s,1426.0,1428.57,0.0,0.0,-1426.0,-5376.02,0.0,0.0,-1426.00,-5376.02
,11/14/2025 08:37,11/14/2025 10:32,XAUUSD,Sell,3.730,0.00000,0.00000,4185.77000,4160.72000,0.0000,0.0000,2505.0,9342.16,1.00,"XAU Zero 8 FL Ranging lvl",6555,00:01:55:27,100.0,1h 55m,999.0,0.00,2505.0,9343.65,0.0,0.0,100.0,100.0,0.00,0.00
,11/14/2025 06:16,11/14/2025 07:43,XAUUSD,Sell,3.710,0.00000,0.00000,4183.78000,4171.83000,0.0000,0.0000,1195.0,4433.82,0.48,"XAU Zero 8 FL Ranging lvl",6555,00:01:26:33,98.9,1h 25m,1304.0,0.04,2418.0,8970.78,-96.0,-356.15999999999997,96.2,51.4,-1223.00,-4537.33
,11/14/2025 02:26,11/14/2025 05:16,XAUUSD,Buy,3.360,0.00000,0.00000,4201.18000,4184.69000,0.0000,0.0000,-1649.0,-5540.64,-0.59,"XAU Zero 8 FL HL 6",6549,00:02:49:44,73.6,2h 4m,2601.0,1.73,952.0,3198.72,-1649.0,-5540.639999999999,36.6,0.0,-2601.00,-8739.36
,11/14/2025 00:52,11/14/2025 05:16,XAUUSD,Buy,3.730,0.00000,0.00000,4181.29000,4184.91000,0.0000,0.0000,362.0,1352.87,0.15,"XAU Zero 8 FL HL 10",6553,00:04:24:29,90.6,3h 59m,2579.0,0.25,2941.0,10999.34,-745.0,-2786.3,79.8,30.0,-2579.00,-9645.46
,11/13/2025 21:08,11/14/2025 00:19,XAUUSD,Sell,3.750,0.00000,0.00000,4174.91000,4187.52000,0.0000,0.0000,-1261.0,-4727.25,-0.50,"XAU Zero 8 FL Ranging lvl",6555,00:03:10:30,47.7,1h 30m,1937.0,2.50,554.0,2077.5,-1383.0,-5186.25,28.6,6.3,-1815.00,-6806.25
,11/13/2025 18:31,11/13/2025 18:38,XAUUSD,Sell,3.710,0.00000,0.00000,4172.55000,4147.42000,0.0000,0.0000,2513.0,9322.49,1.00,"XAU Zero 8 FL Ranging lvl",6555,00:00:06:56,100.0,6m,564.0,0.00,2640.0,9794.4,0.0,0.0,100.0,95.2,-127.00,-471.17
,11/13/2025 14:08,11/13/2025 14:44,XAUUSD,Buy,3.760,0.00000,0.00000,4218.85000,4188.67000,0.0000,0.0000,-3018.0,-11348.43,-1.21,"XAU Zero 8 FL HL 3",6546,00:00:35:33,20.0,7m,3282.0,11.44,264.0,992.64,-3018.0,-11347.679999999998,8.0,0.0,-3282.00,-12340.32
,11/13/2025 12:56,11/13/2025 14:08,XAUUSD,Buy,3.410,0.00000,0.00000,4241.30000,4218.64000,0.0000,0.0000,-2266.0,-7726.04,-0.82,"XAU Zero 8 FL HL 4",6547,00:01:11:48,2.8,2m,2815.0,13.68,192.0,654.72,-2623.0,-8944.43,6.8,12.7,-2458.00,-8381.78
,11/13/2025 11:21,11/13/2025 14:08,XAUUSD,Buy,3.790,0.00000,0.00000,4221.55000,4218.33000,0.0000,0.0000,-322.0,-1223.79,-0.13,"XAU Zero 8 FL HL 3",6546,00:02:46:30,98.3,2h 43m,2815.0,0.30,2167.0,8234.6,-648.0,-2462.4,77.0,11.6,-2489.00,-9458.20
,11/12/2025 17:03,11/13/2025 11:21,XAUUSD,Buy,3.710,0.00000,0.00000,4201.43000,4222.24000,0.0000,0.0000,2081.0,7718.66,0.82,"XAU Zero 8 FL HL 6",6549,00:18:17:21,53.2,9h 43m,2695.0,0.48,3720.0,13801.2,-1787.0,-6629.7699999999995,67.6,70.2,-1639.00,-6080.69
,11/13/2025 08:00,11/13/2025 11:21,XAUUSD,Buy,3.010,0.00000,0.00000,4221.96000,4222.01000,0.0000,0.0000,5.0,13.55,0.00,"XAU Zero 8 FL HL 3",6546,00:03:20:39,99.1,3h 18m,1792.0,0.03,1743.0,4723.53,-49.0,-132.79,97.3,3.0,-1738.00,-4709.98
,11/13/2025 01:18,11/13/2025 11:21,XAUUSD,Buy,3.340,0.00000,0.00000,4180.71000,4222.24000,0.0000,0.0000,4153.0,13871.02,1.50,"XAU Zero 8 FL HL 10",6553,00:10:02:18,100.0,10h 2m,1792.0,0.00,5868.0,19599.12,0.0,0.0,100.0,70.8,-1715.00,-5728.10
,11/12/2025 05:31,11/12/2025 17:00,XAUUSD,Buy,3.370,0.00000,0.00000,4101.16000,4198.17000,0.0000,0.0000,9701.0,32692.37,3.66,"XAU Zero 8 FL HL 8",6551,00:11:28:57,100.0,11h 28m,1493.0,0.00,9806.0,33046.22,0.0,0.0,100.0,98.9,-105.00,-353.85
,11/12/2025 07:05,11/12/2025 17:00,XAUUSD,Buy,3.030,0.00000,0.00000,4121.25000,4198.85000,0.0000,0.0000,7760.0,23511.59,2.70,"XAU Zero 8 FL HL 1",6543,00:09:54:48,91.3,9h 3m,1493.0,0.11,7797.0,23624.91,-871.0,-2639.1299999999997,90.0,99.6,-37.00,-112.11
,11/12/2025 15:04,11/12/2025 17:00,XAUUSD,Buy,2.730,0.00000,0.00000,4141.53000,4198.79000,0.0000,0.0000,5726.0,15633.08,1.83,"XAU Zero 8 FL HL 9",6552,00:01:55:43,100.0,1h 55m,954.0,0.00,5769.0,15749.37,0.0,0.0,100.0,99.3,-43.00,-117.39
,11/12/2025 15:48,11/12/2025 17:00,XAUUSD,Buy,2.210,0.00000,0.00000,4182.11000,4198.53000,0.0000,0.0000,1642.0,3628.82,0.43,"XAU Zero 8 FL HL 10",6553,00:01:11:44,83.4,59m,954.0,0.40,1711.0,3781.31,-682.0,-1507.22,71.5,97.1,-69.00,-152.49
,11/12/2025 15:13,11/12/2025 17:00,XAUUSD,Buy,2.460,0.00000,0.00000,4161.09000,4198.12000,0.0000,0.0000,3703.0,9109.14,1.08,"XAU Zero 8 FL HL 7",6550,00:01:46:46,100.0,1h 46m,954.0,0.00,3813.0,9379.98,0.0,0.0,100.0,97.1,-110.00,-270.60
,11/11/2025 23:39,11/12/2025 03:50,XAUUSD,Buy,3.400,0.00000,0.00000,4141.23000,4116.29000,0.0000,0.0000,-2494.0,-8479.60,-1.00,"XAU Zero 8 FL HL 9",6552,00:04:11:13,23.6,59m,2903.0,7.94,325.0,1105.0,-2578.0,-8765.199999999999,11.2,2.9,-2819.00,-9584.60
,11/11/2025 05:10,11/11/2025 15:19,XAUUSD,Buy,3.440,0.00000,0.00000,4141.47000,4116.56000,0.0000,0.0000,-2491.0,-8569.73,-1.00,"XAU Zero 8 FL HL 9",6552,00:10:08:37,26.3,2h 40m,3007.0,5.16,488.0,1678.72,-2519.0,-8665.36,16.2,0.9,-2979.00,-10247.76
,11/10/2025 14:33,11/11/2025 05:07,XAUUSD,Buy,3.310,0.00000,0.00000,4080.56000,4135.58000,0.0000,0.0000,5502.0,18212.28,2.17,"XAU Zero 8 FL HL 2",6545,00:14:34:37,98.8,14h 24m,1384.0,0.06,6838.0,22633.78,-422.0,-1396.82,94.2,81.6,-1336.00,-4422.16
,11/10/2025 17:56,11/11/2025 05:07,XAUUSD,Buy,3.310,0.00000,0.00000,4101.24000,4135.39000,0.0000,0.0000,3415.0,11303.65,1.36,"XAU Zero 8 FL HL 8",6551,00:11:11:44,100.0,11h 11m,1366.0,0.00,4770.0,15788.7,0.0,0.0,100.0,71.6,-1355.00,-4485.05
,11/10/2025 23:49,11/11/2025 05:07,XAUUSD,Buy,3.310,0.00000,0.00000,4122.38000,4135.43000,0.0000,0.0000,1305.0,4319.55,0.52,"XAU Zero 8 FL HL 1",6543,00:05:18:02,89.0,4h 43m,1366.0,0.22,2656.0,8791.36,-572.0,-1893.32,82.3,58.1,-1351.00,-4471.81
,11/11/2025 01:34,11/11/2025 05:07,XAUUSD,Buy,3.310,0.00000,0.00000,4141.02000,4135.64000,0.0000,0.0000,-538.0,-1781.77,-0.22,"XAU Zero 8 FL HL 9",6552,00:03:32:57,53.6,1h 54m,1366.0,1.32,792.0,2621.52,-1048.0,-3468.88,43.0,27.7,-1330.00,-4402.30
,11/10/2025 13:02,11/10/2025 14:33,XAUUSD,Buy,3.340,0.00000,0.00000,4101.38000,4080.24000,0.0000,0.0000,-2114.0,-7061.43,-0.85,"XAU Zero 8 FL HL 8",6551,00:01:30:46,29.7,26m,2744.0,6.40,371.0,1239.1399999999999,-2373.0,-7925.82,13.5,9.4,-2485.00,-8299.90
,11/10/2025 09:34,11/10/2025 14:33,XAUUSD,Buy,3.340,0.00000,0.00000,4081.53000,4080.62000,0.0000,0.0000,-91.0,-302.27,-0.04,"XAU Zero 8 FL HL 2",6545,00:04:58:45,63.3,3h 9m,2783.0,0.23,2395.0,7951.4,-543.0,-1802.76,81.5,15.4,-2486.00,-8253.52
,11/10/2025 00:53,11/10/2025 09:15,XAUUSD,Buy,3.220,0.00000,0.00000,4018.71000,4072.22000,0.0000,0.0000,5351.0,17229.58,2.11,"XAU Zero 8 FL HL 3",6546,00:08:22:23,100.0,8h 22m,1460.0,0.00,6613.0,21293.86,0.0,0.0,100.0,80.9,-1262.00,-4063.64
,11/10/2025 01:21,11/10/2025 09:15,XAUUSD,Buy,3.220,0.00000,0.00000,4039.42000,4071.90000,0.0000,0.0000,3248.0,10458.89,1.30,"XAU Zero 8 FL HL 4",6547,00:07:54:26,99.8,7h 53m,1460.0,0.03,4542.0,14625.240000000002,-145.0,-466.90000000000003,96.9,72.4,-1294.00,-4166.68
,11/10/2025 05:30,11/10/2025 09:15,XAUUSD,Buy,3.220,0.00000,0.00000,4059.93000,4071.75000,0.0000,0.0000,1182.0,3805.08,0.47,"XAU Zero 8 FL HL 5",6548,00:03:44:59,98.3,3h 41m,1309.0,0.08,2491.0,8021.02,-210.0,-676.2,92.2,51.5,-1309.00,-4214.98
,11/10/2025 08:07,11/10/2025 09:15,XAUUSD,Buy,3.220,0.00000,0.00000,4081.56000,4071.65000,0.0000,0.0000,-991.0,-3192.31,-0.40,"XAU Zero 8 FL HL 2",6545,00:01:08:33,26.5,18m,1319.0,3.02,328.0,1056.16,-991.0,-3191.02,24.9,0.0,-1319.00,-4247.18
,11/09/2025 23:07,11/10/2025 00:47,XAUUSD,Sell,3.240,0.00000,0.00000,4009.93000,4022.67000,0.0000,0.0000,-1274.0,-4128.73,-0.51,"XAU Zero 8 FL Ranging lvl",6555,00:01:40:07,45.0,45m,1926.0,2.38,569.0,1843.5600000000002,-1357.0,-4396.68,29.5,4.3,-1843.00,-5971.32
,11/07/2025 18:00,11/09/2025 23:01,XAUUSD,Sell,3.240,0.00000,0.00000,4008.10000,4007.19000,0.0000,0.0000,91.0,292.89,0.04,"XAU Zero 8 FL Ranging lvl",6555,02:05:01:06,99.9,2d 4h ,1234.0,0.07,1325.0,4266.5,-95.0,-305.90000000000003,93.3,13.1,-1234.00,-3973.48
,11/07/2025 16:35,11/07/2025 17:05,XAUUSD,Buy,3.270,0.00000,0.00000,4019.91000,4002.74000,0.0000,0.0000,-1717.0,-5613.94,-0.69,"XAU Zero 8 FL HL 3",6546,00:00:30:03,23.4,7m,2305.0,2.92,588.0,1922.76,-1717.0,-5614.59,25.5,0.0,-2305.00,-7537.35
,11/07/2025 07:22,11/07/2025 17:05,XAUUSD,Buy,3.270,0.00000,0.00000,4007.16000,4002.24000,0.0000,0.0000,-492.0,-1607.86,-0.20,"XAU Zero 8 FL HL 2",6545,00:09:43:08,25.4,2h 28m,2737.0,1.13,1863.0,6092.01,-2100.0,-6867.0,47.0,40.6,-2355.00,-7700.85
,11/07/2025 06:23,11/07/2025 07:14,XAUUSD,Sell,4.110,0.00000,0.00000,3999.28000,4009.59000,0.0000,0.0000,-1031.0,-4238.23,-0.52,"XAU Zero 8 FL Ranging lvl",6555,00:00:50:22,14.1,7m,1233.0,5.10,202.0,830.22,-1031.0,-4237.410000000001,16.4,0.0,-1233.00,-5067.63
,11/05/2025 14:25,11/05/2025 14:47,XAUUSD,Buy,4.130,0.00000,0.00000,3983.30000,3973.28000,0.0000,0.0000,-1002.0,-4139.91,-0.50,"XAU Zero 8 FL Ranging lvl",6555,00:00:22:02,31.9,7m,1184.0,5.51,182.0,751.66,-1002.0,-4138.26,15.4,0.0,-1184.00,-4889.92
,11/05/2025 13:53,11/05/2025 14:25,XAUUSD,Sell,3.340,0.00000,0.00000,3977.07000,3983.53000,0.0000,0.0000,-646.0,-2157.64,-0.26,"XAU Zero 8 FL HL 10",6553,00:00:32:10,37.5,12m,946.0,2.15,300.0,1002.0,-646.0,-2157.64,31.7,0.0,-946.00,-3159.64
,11/05/2025 10:06,11/05/2025 14:25,XAUUSD,Sell,3.340,0.00000,0.00000,3957.56000,3983.53000,0.0000,0.0000,-2597.0,-8674.32,-1.04,"XAU Zero 8 FL HL 7",6550,00:04:18:39,0.0,0s,2597.0,3333.33,0.0,0.0,-2597.0,-8673.98,0.0,0.0,-2597.00,-8673.98
,11/05/2025 08:10,11/05/2025 09:13,XAUUSD,Buy,4.200,0.00000,0.00000,3985.39000,3975.15000,0.0000,0.0000,-1024.0,-4300.38,-0.51,"XAU Zero 8 FL Ranging lvl",6555,00:01:02:52,0.0,0s,1024.0,1111.11,0.0,0.0,-1024.0,-4300.8,0.0,0.0,-1024.00,-4300.80
,11/05/2025 05:28,11/05/2025 08:10,XAUUSD,Sell,3.370,0.00000,0.00000,3977.80000,3986.53000,0.0000,0.0000,-873.0,-2941.00,-0.35,"XAU Zero 8 FL HL 10",6553,00:02:41:11,95.7,2h 34m,2388.0,0.58,1515.0,5105.55,-873.0,-2942.01,63.4,0.0,-2388.00,-8047.56
,11/05/2025 01:26,11/05/2025 05:28,XAUUSD,Sell,3.440,0.00000,0.00000,3946.93000,3978.21000,0.0000,0.0000,-3128.0,-10761.01,-1.26,"XAU Zero 8 FL HL 8",6551,00:04:02:44,30.2,1h 13m,4230.0,2.84,1102.0,3790.88,-3128.0,-10760.32,26.1,0.0,-4230.00,-14551.20
,11/05/2025 05:28,11/05/2025 05:28,XAUUSD,Sell,3.440,0.00000,0.00000,3977.01000,3978.69000,0.0000,0.0000,-168.0,-578.61,-0.07,"XAU Zero 8 FL HL 10",6553,00:00:00:47,,,,,,,,,,,,
,11/05/2025 03:46,11/05/2025 05:28,XAUUSD,Sell,3.440,0.00000,0.00000,3961.89000,3978.69000,0.0000,0.0000,-1680.0,-5778.51,-0.67,"XAU Zero 8 FL HL 7",6550,00:01:42:40,19.7,20m,1877.0,8.53,197.0,677.68,-1680.0,-5779.2,10.5,0.0,-1877.00,-6456.88
,11/04/2025 18:27,11/05/2025 01:25,XAUUSD,Sell,3.440,0.00000,0.00000,3947.02000,3947.59000,0.0000,0.0000,-57.0,-197.46,-0.02,"XAU Zero 8 FL HL 8",6551,00:06:58:24,98.9,6h 53m,1695.0,0.22,1638.0,5667.48,-357.0,-1235.22,82.1,15.0,-1695.00,-5864.70
