Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
03/17/2026 07:44,03/17/2026 08:44,XAUUSD,Buy,0.020,5032.12000,0.00000,5038.25000,5032.10000,-0.1200,0.0000,-615.0,-12.42,-1.47,"Gold G system",00:01:00:03,0.0,0s,1891.0,2000.00,0.0,0.0,-1891.0,-37.82,0.0,67.5,-615.00,-12.30
03/16/2026 17:08,03/16/2026 17:15,XAUUSD,Buy,0.020,5025.64000,0.00000,5035.88000,5025.64000,-0.1200,0.0000,-1024.0,-20.60,-2.38,"Gold G system",00:00:06:54,0.0,0s,3760.0,5000.00,0.0,0.0,-3760.0,-75.2,0.0,72.8,-1024.00,-20.48
03/13/2026 17:52,03/13/2026 17:58,XAUUSD,Sell,0.020,5048.24000,0.00000,5060.64000,5048.46000,-0.1200,0.0000,1218.0,24.24,2.88,"Gold G system",00:00:05:43,100.0,5m,430.0,0.00,1648.0,32.96,0.0,0.0,100.0,73.9,-430.00,-8.60
03/13/2026 17:55,03/13/2026 17:58,XAUUSD,Sell,0.020,5048.37000,0.00000,5053.83000,5048.61000,-0.1200,0.0000,522.0,10.32,1.24,"Gold G system",00:00:03:13,,,,,,,,,,,,
03/12/2026 20:41,03/12/2026 21:01,XAUUSD,Sell,0.020,5107.42000,0.00000,5109.02000,5107.72000,-0.1200,0.0000,130.0,2.48,0.30,"Gold G system",00:00:19:32,100.0,19m,3647.0,0.00,3777.0,75.54,0.0,0.0,100.0,3.4,-3647.00,-72.94
03/12/2026 18:11,03/12/2026 18:13,XAUUSD,Sell,0.020,5119.54000,0.00000,5121.14000,5119.26000,-0.1200,0.0000,188.0,3.64,0.44,"Gold G system",00:00:02:29,,,,,,,,,,,,
03/12/2026 01:56,03/12/2026 02:00,XAUUSD,Sell,0.020,5142.46000,0.00000,5147.37000,5142.48000,-0.1200,0.0000,489.0,9.66,1.18,"Gold G system[sl 5142.46]",00:00:04:03,25.0,1m,2123.0,4.34,489.0,9.78,-2123.0,-42.46,18.7,100.0,0.00,0.00
03/11/2026 16:49,03/11/2026 16:52,XAUUSD,Sell,0.020,5157.98000,0.00000,5159.58000,5158.33000,-0.1200,0.0000,125.0,2.38,0.29,"Gold G system[sl 5157.98]",00:00:02:48,,,,,,,,,,,,
03/11/2026 15:36,03/11/2026 16:03,XAUUSD,Sell,0.020,5172.72000,0.00000,5174.32000,5173.22000,-0.1200,0.0000,110.0,2.08,0.26,"Gold G system[sl 5172.72]",00:00:26:22,100.0,26m,712.0,0.00,822.0,16.44,0.0,0.0,100.0,13.4,-712.00,-14.24
03/10/2026 16:00,03/10/2026 16:30,XAUUSD,Buy,0.020,5217.88000,0.00000,5195.95000,5217.79000,-0.1200,0.0000,2184.0,43.56,5.67,"Gold G system",00:00:29:22,100.0,29m,1640.0,0.00,3824.0,76.48,0.0,0.0,100.0,57.1,-1640.00,-32.80
03/10/2026 16:01,03/10/2026 16:30,XAUUSD,Buy,0.020,5217.79000,0.00000,5197.76000,5217.64000,-0.1200,0.0000,1988.0,39.64,5.44,"Gold G system",00:00:28:55,100.0,28m,1655.0,0.00,3643.0,72.86,0.0,0.0,100.0,54.6,-1655.00,-33.10
03/10/2026 11:30,03/10/2026 11:44,XAUUSD,Buy,0.020,5189.15000,0.00000,5187.55000,5189.12000,-0.1200,0.0000,157.0,3.02,0.42,"Gold G system",00:00:13:15,7.2,57s,1335.0,8.50,157.0,3.14,-1335.0,-26.7,10.5,100.0,0.00,0.00
03/09/2026 22:24,03/09/2026 22:30,XAUUSD,Buy,0.020,5133.31000,0.00000,5143.56000,5133.14000,-0.1200,0.0000,-1042.0,-20.96,-2.81,"Gold G system",00:00:06:38,0.0,0s,1765.0,2000.00,0.0,0.0,-1765.0,-35.300000000000004,0.0,41.0,-1042.00,-20.84
03/09/2026 16:42,03/09/2026 16:46,XAUUSD,Sell,0.020,5077.58000,0.00000,5079.18000,5077.85000,-0.1200,0.0000,133.0,2.54,0.34,"Gold G system[sl 5077.58]",00:00:03:21,,,,,,,,,,,,
03/09/2026 02:42,03/09/2026 02:43,XAUUSD,Sell,0.020,5057.14000,0.00000,5048.88000,5057.58000,-0.1200,0.0000,-870.0,-17.52,-2.30,"Gold G system[sl 5057.14]",00:00:00:42,,,,,,,,,,,,
03/09/2026 02:42,03/09/2026 02:43,XAUUSD,Sell,0.020,5056.97000,0.00000,5061.79000,5057.58000,-0.1200,0.0000,421.0,8.30,1.10,"Gold G system[sl 5056.97]",00:00:00:43,,,,,,,,,,,,
03/06/2026 17:01,03/06/2026 17:03,XAUUSD,Buy,0.020,5147.22000,0.00000,5144.00000,5147.06000,-0.1200,0.0000,306.0,6.00,0.80,"Gold G system[sl 5147.22]",00:00:01:39,,,,,,,,,,,,
03/05/2026 15:20,03/05/2026 15:24,XAUUSD,Sell,0.020,5097.38000,0.00000,5119.85000,5098.04000,-0.1200,0.0000,2181.0,43.50,6.18,"Gold G system[sl 5097.38]",00:00:03:15,,,,,,,,,,,,
03/05/2026 15:22,03/05/2026 15:24,XAUUSD,Sell,0.010,5097.35000,0.00000,5107.14000,5098.04000,-0.0600,0.0000,910.0,9.04,1.30,"Gold G system",00:00:02:00,,,,,,,,,,,,
03/04/2026 19:23,03/04/2026 19:25,XAUUSD,Sell,0.010,5135.41000,0.00000,5127.33000,5135.58000,-0.0600,0.0000,-825.0,-8.31,-1.18,"Gold G system[sl 5135.41]",00:00:01:45,,,,,,,,,,,,
03/04/2026 12:08,03/04/2026 12:19,XAUUSD,Buy,0.010,5192.01000,0.00000,5190.41000,5191.89000,-0.0600,0.0000,148.0,1.42,0.20,"Gold G system",00:00:11:04,63.7,7m,1687.0,1.03,833.0,8.33,-854.0,-8.540000000000001,49.4,59.4,-685.00,-6.85
03/03/2026 16:44,03/03/2026 16:46,XAUUSD,Sell,0.010,5069.83000,0.00000,5071.43000,5069.85000,-0.0600,0.0000,158.0,1.52,0.22,"Gold G system[sl 5069.83]",00:00:02:40,,,,,,,,,,,,
03/03/2026 13:09,03/03/2026 13:09,XAUUSD,Sell,0.020,5178.05000,0.00000,5164.99000,5177.26000,-0.1200,0.0000,-1227.0,-24.66,-3.40,"Gold G system[sl 5178.05]",00:00:00:10,,,,,,,,,,,,
03/03/2026 11:25,03/03/2026 11:30,XAUUSD,Sell,0.010,5244.19000,0.00000,5276.85000,5245.74000,-0.0600,0.0000,3111.0,31.05,4.48,"Gold G system[sl 5244.19]",00:00:04:55,100.0,4m,12027.0,0.00,15138.0,151.38,0.0,0.0,100.0,20.6,-12027.00,-120.27
03/03/2026 11:25,03/03/2026 11:30,XAUUSD,Sell,0.010,5244.13000,0.00000,5260.45000,5245.74000,-0.0600,0.0000,1471.0,14.65,2.16,"Gold G system",00:00:04:39,100.0,4m,12027.0,0.00,13498.0,134.98,0.0,0.0,100.0,10.9,-12027.00,-120.27
03/02/2026 09:07,03/02/2026 09:08,XAUUSD,Buy,0.010,5394.68000,0.00000,5393.08000,5394.60000,-0.0600,0.0000,152.0,1.46,0.22,"Gold G system",00:00:00:31,,,,,,,,,,,,
02/27/2026 17:52,02/27/2026 17:59,XAUUSD,Buy,0.010,5241.93000,0.00000,5240.33000,5241.77000,-0.0600,0.0000,144.0,1.38,0.20,"Gold G system[sl 5241.93]",00:00:07:06,14.3,1m,672.0,4.67,144.0,1.44,-672.0,-6.72,17.6,100.0,0.00,0.00
02/27/2026 15:07,02/27/2026 15:30,XAUUSD,Buy,0.010,5227.67000,0.00000,5201.14000,5227.72000,-0.0600,0.0000,2658.0,26.52,4.08,"Gold G system",00:00:22:53,100.0,22m,1961.0,0.00,3695.0,36.95,0.0,0.0,100.0,71.9,-1037.00,-10.37
02/27/2026 15:07,02/27/2026 15:30,XAUUSD,Buy,0.010,5227.89000,0.00000,5205.37000,5227.68000,-0.0600,0.0000,2231.0,22.25,3.55,"Gold G system",00:00:22:37,100.0,22m,1961.0,0.00,3272.0,32.72,0.0,0.0,100.0,68.2,-1041.00,-10.41
02/27/2026 15:07,02/27/2026 15:30,XAUUSD,Buy,0.010,5228.49000,0.00000,5201.14000,5227.88000,-0.0600,0.0000,2674.0,26.68,4.44,"Gold G system",00:00:22:52,100.0,22m,1961.0,0.00,3695.0,36.95,0.0,0.0,100.0,72.4,-1021.00,-10.21
02/27/2026 07:58,02/27/2026 08:51,XAUUSD,Buy,0.010,5190.15000,0.00000,5200.56000,5190.12000,-0.0600,0.0000,-1044.0,-10.50,-1.72,"Gold G system",00:00:53:18,0.0,0s,2566.0,3333.33,0.0,0.0,-2566.0,-25.66,0.0,59.3,-1044.00,-10.44
02/26/2026 21:48,02/26/2026 22:29,XAUUSD,Buy,0.010,5194.11000,0.00000,5192.51000,5194.03000,-0.0600,0.0000,152.0,1.46,0.24,"Gold G system[sl 5194.11]",00:00:41:24,2.5,1m,902.0,5.93,152.0,1.52,-902.0,-9.02,14.4,100.0,0.00,0.00
02/26/2026 16:30,02/26/2026 16:31,XAUUSD,Sell,0.010,5155.09000,0.00000,5156.69000,5155.38000,-0.0600,0.0000,131.0,1.25,0.21,"Gold G system[sl 5155.09]",00:00:01:00,,,,,,,,,,,,
02/26/2026 16:30,02/26/2026 16:31,XAUUSD,Sell,0.010,5153.46000,0.00000,5143.10000,5153.39000,-0.0600,0.0000,-1029.0,-10.35,-1.67,"Gold G system",00:00:00:45,,,,,,,,,,,,
02/25/2026 22:58,02/25/2026 23:10,XAUUSD,Sell,0.010,5163.96000,0.00000,5153.40000,5164.40000,-0.0600,0.0000,-1100.0,-11.06,-1.76,"Gold G system[sl 5163.96]",00:00:12:25,0.0,0s,2841.0,3333.33,0.0,0.0,-2841.0,-28.41,0.0,61.3,-1100.00,-11.00
02/25/2026 18:46,02/25/2026 19:15,XAUUSD,Buy,0.010,5212.64000,0.00000,5211.04000,5212.60000,-0.0600,0.0000,156.0,1.50,0.24,"Gold G system",00:00:29:11,3.5,1m,1958.0,12.56,156.0,1.56,-1958.0,-19.580000000000002,7.4,100.0,0.00,0.00
02/25/2026 07:18,02/25/2026 08:00,XAUUSD,Buy,0.010,5198.91000,0.00000,5194.87000,5198.37000,-0.0600,0.0000,350.0,3.44,0.55,"Gold G system[sl 5198.91]",00:00:42:38,2.4,1m,1214.0,3.47,350.0,3.5,-1214.0,-12.14,22.4,100.0,0.00,0.00
02/25/2026 03:14,02/25/2026 03:57,XAUUSD,Buy,0.010,5178.28000,0.00000,5173.12000,5177.54000,-0.0600,0.0000,442.0,4.36,0.70,"Gold G system[sl 5178.28]",00:00:43:36,100.0,43m,994.0,0.00,1436.0,14.36,0.0,0.0,100.0,30.8,-994.00,-9.94
02/24/2026 15:59,02/24/2026 16:07,XAUUSD,Sell,0.010,5126.77000,0.00000,5116.48000,5126.87000,-0.0600,0.0000,-1039.0,-10.45,-1.66,"Gold G system",00:00:08:05,,,,,,,,,,,,
02/24/2026 15:39,02/24/2026 15:40,XAUUSD,Sell,0.010,5142.83000,0.00000,5144.43000,5143.14000,-0.0600,0.0000,129.0,1.23,0.20,"Gold G system[sl 5142.83]",00:00:00:44,,,,,,,,,,,,
02/23/2026 22:01,02/23/2026 23:31,XAUUSD,Buy,0.010,5226.94000,0.00000,5218.73000,5226.94000,-0.0600,0.0000,821.0,8.15,1.31,"Gold G system",00:01:29:11,34.9,31m,2195.0,0.00,3016.0,30.16,0.0,0.0,100.0,27.2,-2195.00,-21.95
02/23/2026 16:36,02/23/2026 16:58,XAUUSD,Buy,0.010,5189.50000,0.00000,5176.52000,5188.96000,-0.0600,0.0000,1244.0,12.38,2.03,"Gold G system",00:00:22:20,100.0,22m,2828.0,0.00,4072.0,40.72,0.0,0.0,100.0,30.6,-2828.00,-28.28
02/23/2026 04:40,02/23/2026 04:51,XAUUSD,Buy,0.010,5165.59000,0.00000,5171.46000,5165.29000,-0.0600,0.0000,-617.0,-6.23,-1.01,"Gold G system",00:00:10:30,0.0,0s,1195.0,1250.00,0.0,0.0,-1195.0,-11.950000000000001,0.0,48.4,-617.00,-6.17
02/20/2026 15:49,02/20/2026 15:59,XAUUSD,Buy,0.010,5043.65000,0.00000,5042.05000,5043.59000,-0.0600,0.0000,154.0,1.48,0.24,"Gold G system[sl 5043.65]",00:00:09:46,40.0,3m,568.0,2.55,160.0,1.6,-408.0,-4.08,28.2,98.9,-6.00,-0.06
02/20/2026 08:00,02/20/2026 09:01,XAUUSD,Buy,0.010,5020.08000,0.00000,5014.50000,5020.00000,-0.0600,0.0000,550.0,5.44,0.89,"Gold G system",00:01:00:26,72.2,43m,1034.0,0.50,1584.0,15.84,-785.0,-7.8500000000000005,66.9,56.4,-1034.00,-10.34
02/19/2026 17:34,02/19/2026 17:51,XAUUSD,Buy,0.010,5011.81000,0.00000,5021.60000,5011.77000,-0.0600,0.0000,-983.0,-9.89,-1.60,"Gold G system",00:00:16:31,0.0,0s,3218.0,3333.33,0.0,0.0,-3218.0,-32.18,0.0,69.5,-983.00,-9.83
02/19/2026 08:41,02/19/2026 09:55,XAUUSD,Buy,0.010,5012.33000,0.00000,5010.73000,5012.30000,-0.0600,0.0000,157.0,1.51,0.24,"Gold G system[sl 5012.33]",00:01:13:49,56.8,41m,2649.0,1.54,1045.0,10.450000000000001,-1604.0,-16.04,39.4,66.5,-888.00,-8.88
02/18/2026 14:58,02/18/2026 15:40,XAUUSD,Buy,0.010,4957.63000,0.00000,4942.41000,4957.57000,-0.0600,0.0000,1516.0,15.10,2.51,"Gold G system[sl 4957.63]",00:00:42:07,100.0,42m,4783.0,0.00,6299.0,62.99,0.0,0.0,100.0,24.1,-4783.00,-47.83
02/18/2026 14:59,02/18/2026 15:05,XAUUSD,Buy,0.010,4945.89000,0.00000,4944.29000,4945.50000,-0.0600,0.0000,121.0,1.15,0.19,"Gold G system[sl 4945.89]",00:00:05:57,,,,,,,,,,,,
02/18/2026 09:14,02/18/2026 09:58,XAUUSD,Buy,0.010,4929.82000,0.00000,4939.89000,4929.75000,-0.0600,0.0000,-1014.0,-10.20,-1.67,"Gold G system[sl 4929.82]",00:00:43:47,0.0,0s,2317.0,2500.00,0.0,0.0,-2317.0,-23.17,0.0,56.2,-1014.00,-10.14
02/17/2026 16:01,02/17/2026 16:02,XAUUSD,Sell,0.010,4856.60000,0.00000,4858.20000,4856.68000,-0.0600,0.0000,152.0,1.46,0.24,"Gold G system",00:00:01:05,,,,,,,,,,,,
02/17/2026 07:32,02/17/2026 07:33,XAUUSD,Sell,0.010,4875.33000,0.00000,4876.93000,4876.06000,-0.0600,0.0000,87.0,0.81,0.13,"Gold G system",00:00:01:00,,,,,,,,,,,,
02/17/2026 07:15,02/17/2026 07:17,XAUUSD,Sell,0.010,4916.31000,0.00000,4917.91000,4916.33000,-0.0600,0.0000,158.0,1.52,0.25,"Gold G system[sl 4916.31]",00:00:01:34,,,,,,,,,,,,
02/17/2026 02:52,02/17/2026 03:00,XAUUSD,Sell,0.010,4943.86000,0.00000,4968.17000,4944.06000,-0.0600,0.0000,2411.0,24.05,4.13,"Gold G system",00:00:08:44,12.5,1m,0.0,0.00,2411.0,24.11,0.0,0.0,100.0,100.0,0.00,0.00
02/17/2026 02:52,02/17/2026 03:00,XAUUSD,Sell,0.010,4943.86000,0.00000,4959.47000,4944.06000,-0.0600,0.0000,1541.0,15.35,2.70,"Gold G system",00:00:08:37,12.5,1m,0.0,0.00,1541.0,15.41,0.0,0.0,100.0,100.0,0.00,0.00
02/17/2026 02:58,02/17/2026 03:00,XAUUSD,Sell,0.010,4942.87000,0.00000,4933.22000,4943.01000,-0.0600,0.0000,-979.0,-9.85,-1.71,"Gold G system",00:00:02:11,,,,,,,,,,,,
02/13/2026 15:30,02/13/2026 15:31,XAUUSD,Buy,0.010,4989.50000,0.00000,4999.77000,4989.48000,-0.0600,0.0000,-1029.0,-10.35,-1.76,"Gold G system[sl 4989.50]",00:00:01:32,,,,,,,,,,,,
02/12/2026 18:13,02/12/2026 18:15,XAUUSD,Sell,0.010,0.00000,4948.24000,4999.44000,4947.52000,-0.0600,0.0000,5192.0,51.86,9.68,"Gold G system[tp 4948.24]",00:00:01:46,,,,,,,,,,,,
02/12/2026 18:11,02/12/2026 18:14,XAUUSD,Sell,0.010,0.00000,4967.38000,5018.23000,4966.67000,-0.0600,0.0000,5156.0,51.50,10.63,"Gold G system[tp 4967.38]",00:00:02:49,,,,,,,,,,,,
02/12/2026 16:56,02/12/2026 17:02,XAUUSD,Sell,0.010,5051.31000,0.00000,5042.86000,5051.33000,-0.0600,0.0000,-847.0,-8.53,-1.73,"Gold G system[sl 5051.31]",00:00:05:29,,,,,,,,,,,,
02/12/2026 15:47,02/12/2026 16:03,XAUUSD,Buy,0.010,5072.70000,0.00000,5080.84000,5072.69000,-0.0600,0.0000,-815.0,-8.21,-1.64,"Gold G system[sl 5072.70]",00:00:16:23,,,,,,,,,,,,
02/11/2026 12:40,02/11/2026 13:03,XAUUSD,Buy,0.010,5088.43000,0.00000,5080.01000,5088.43000,-0.0600,0.0000,842.0,8.36,1.70,"Gold G system[sl 5088.43]",00:00:22:36,75.0,16m,156.0,0.15,842.0,8.42,-129.0,-1.29,86.7,100.0,0.00,0.00
02/11/2026 12:44,02/11/2026 13:02,XAUUSD,Buy,0.010,5089.81000,0.00000,5088.21000,5089.69000,-0.0600,0.0000,148.0,1.42,0.29,"Gold G system[sl 5089.81]",00:00:18:23,,,,,,,,,,,,
02/11/2026 11:46,02/11/2026 12:27,XAUUSD,Buy,0.010,5070.60000,0.00000,5069.00000,5070.56000,-0.0600,0.0000,156.0,1.50,0.31,"Gold G system[sl 5070.60]",00:00:40:55,100.0,40m,4131.0,0.00,4287.0,42.87,0.0,0.0,100.0,3.6,-4131.00,-41.31
02/11/2026 04:01,02/11/2026 04:02,XAUUSD,Buy,0.010,5043.89000,0.00000,5054.05000,5043.93000,-0.0600,0.0000,-1012.0,-10.18,-2.04,"Gold G system[sl 5043.89]",00:00:01:52,,,,,,,,,,,,
02/10/2026 18:57,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,500.00,0,"YM5FLU88B368W061",00:00:00:00,,,,,,,,,,,,

