Open Date,Close Date,Symbol,Action,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USC),Min(pips),Min(USC),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USC)
03/10/2026 16:00,03/10/2026 16:18,XAUUSD,Buy,5195.59000,5213.61000,-0.1800,0.0000,1802.0,53.88,0.96,00:00:17:57,,,,,,,,,,,,
03/10/2026 16:00,03/10/2026 16:18,XAUUSD,Buy,5196.24000,5213.46000,-0.1800,0.0000,1722.0,51.48,0.92,00:00:17:58,,,,,,,,,,,,
03/10/2026 15:05,03/10/2026 15:25,XAUUSD,Buy,5168.35000,5177.09000,-0.1800,0.0000,874.0,26.04,0.47,00:00:19:41,,,,,,,,,,,,
03/10/2026 14:45,03/10/2026 15:25,XAUUSD,Buy,5173.80000,5176.32000,-0.1800,0.0000,252.0,7.38,0.13,00:00:39:26,,,,,,,,,,,,
03/10/2026 13:05,03/10/2026 13:10,XAUUSD,Buy,5178.18000,5182.22000,-0.1800,0.0000,404.0,11.94,0.22,00:00:04:44,,,,,,,,,,,,
03/10/2026 06:00,03/10/2026 06:10,XAUUSD,Buy,5166.06000,5170.26000,-0.1800,0.0000,420.0,12.42,0.23,00:00:09:52,,,,,,,,,,,,
03/10/2026 03:05,03/10/2026 03:10,XAUUSD,Buy,5133.58000,5139.07000,-0.1800,0.0000,549.0,16.29,0.30,00:00:04:43,,,,,,,,,,,,
03/09/2026 03:13,03/09/2026 03:25,XAUUSD,Buy,5037.19000,5047.02000,-0.1800,0.0000,983.0,29.31,0.54,00:00:11:24,,,,,,,,,,,,
03/09/2026 02:42,03/09/2026 03:13,XAUUSD,Sell,5048.39000,5039.03000,-0.1800,0.0000,936.0,27.90,0.51,00:00:30:26,,,,,,,,,,,,
03/09/2026 03:10,03/09/2026 03:13,XAUUSD,Buy,5052.70000,5039.77000,-0.1800,0.0000,-1293.0,-38.97,-0.71,00:00:02:59,,,,,,,,,,,,
03/09/2026 02:40,03/09/2026 03:13,XAUUSD,Buy,5070.63000,5043.45000,-0.1800,0.0000,-2718.0,-81.72,-1.47,00:00:32:55,,,,,,,,,,,,
03/09/2026 02:43,03/09/2026 03:13,XAUUSD,Sell,5046.55000,5044.15000,-0.1800,0.0000,240.0,7.02,0.13,00:00:30:22,,,,,,,,,,,,
03/09/2026 02:42,03/09/2026 03:13,XAUUSD,Sell,5048.19000,5044.01000,-0.1800,0.0000,418.0,12.36,0.22,00:00:30:24,,,,,,,,,,,,
03/09/2026 02:15,03/09/2026 03:13,XAUUSD,Buy,5104.25000,5043.89000,-0.1800,0.0000,-6036.0,-181.26,-3.16,00:00:58:04,,,,,,,,,,,,
03/09/2026 02:50,03/09/2026 03:13,XAUUSD,Buy,5072.61000,5044.10000,-0.1800,0.0000,-2851.0,-85.71,-1.47,00:00:23:02,,,,,,,,,,,,
03/09/2026 02:20,03/09/2026 03:13,XAUUSD,Buy,5097.34000,5044.26000,-0.1800,0.0000,-5308.0,-159.42,-2.67,00:00:52:53,,,,,,,,,,,,
03/09/2026 02:55,03/09/2026 03:13,XAUUSD,Buy,5065.12000,5043.37000,-0.1800,0.0000,-2175.0,-65.43,-1.08,00:00:17:53,,,,,,,,,,,,
03/06/2026 22:35,03/06/2026 22:40,XAUUSD,Buy,5151.75000,5155.29000,-0.1800,0.0000,354.0,10.44,0.17,00:00:04:47,,,,,,,,,,,,
03/06/2026 18:40,03/06/2026 18:45,XAUUSD,Buy,5128.36000,5141.48000,-0.1800,0.0000,1312.0,39.18,0.65,00:00:04:36,,,,,,,,,,,,
03/06/2026 11:00,03/06/2026 11:06,XAUUSD,Buy,5105.62000,5105.23000,-0.3000,0.0000,-39.0,-2.25,-0.04,00:00:05:21,,,,,,,,,,,,
03/06/2026 11:00,03/06/2026 11:06,XAUUSD,Buy,5108.74000,5105.20000,-0.1800,0.0000,-354.0,-10.80,-0.18,00:00:06:02,,,,,,,,,,,,
03/06/2026 11:04,03/06/2026 11:06,XAUUSD,Buy,5102.67000,5105.18000,-0.6000,0.0000,251.0,24.50,0.41,00:00:01:57,,,,,,,,,,,,
03/06/2026 08:01,03/06/2026 08:04,XAUUSD,Buy,5111.57000,5113.89000,-0.6000,0.0000,232.0,22.60,0.38,00:00:03:05,,,,,,,,,,,,
03/06/2026 08:00,03/06/2026 08:04,XAUUSD,Buy,5114.45000,5113.85000,-0.3000,0.0000,-60.0,-3.30,-0.06,00:00:04:17,,,,,,,,,,,,
03/06/2026 08:00,03/06/2026 08:04,XAUUSD,Buy,5116.91000,5113.82000,-0.1800,0.0000,-309.0,-9.45,-0.16,00:00:04:48,,,,,,,,,,,,
03/06/2026 07:10,03/06/2026 07:15,XAUUSD,Buy,5123.39000,5126.10000,-0.1800,0.0000,271.0,7.95,0.13,00:00:04:41,,,,,,,,,,,,
03/06/2026 06:30,03/06/2026 06:50,XAUUSD,Buy,5130.49000,5134.03000,-0.1800,0.0000,354.0,10.44,0.18,00:00:19:38,,,,,,,,,,,,
03/06/2026 02:05,03/06/2026 02:10,XAUUSD,Buy,5084.09000,5090.29000,-0.1800,0.0000,620.0,18.42,0.31,00:00:04:45,,,,,,,,,,,,
03/05/2026 22:00,03/05/2026 22:06,XAUUSD,Sell,5066.92000,5061.93000,-0.1800,0.0000,499.0,14.79,0.25,00:00:06:05,,,,,,,,,,,,
03/05/2026 15:10,03/05/2026 15:15,XAUUSD,Buy,5148.16000,5155.71000,-0.1800,0.0000,755.0,22.47,0.38,00:00:04:52,,,,,,,,,,,,
03/05/2026 15:05,03/05/2026 15:15,XAUUSD,Buy,5154.58000,5155.76000,-0.1800,0.0000,118.0,3.36,0.06,00:00:09:53,,,,,,,,,,,,
03/05/2026 09:00,03/05/2026 09:02,XAUUSD,Buy,5168.26000,5171.67000,-0.1800,0.0000,341.0,10.05,0.17,00:00:02:23,,,,,,,,,,,,
03/05/2026 09:00,03/05/2026 09:01,XAUUSD,Buy,5166.94000,5166.23000,-0.3000,0.0000,-71.0,-3.85,-0.07,00:00:01:18,,,,,,,,,,,,
03/05/2026 09:01,03/05/2026 09:01,XAUUSD,Buy,5165.85000,5166.84000,-0.3000,0.0000,99.0,4.65,0.08,00:00:00:10,,,,,,,,,,,,
03/05/2026 09:00,03/05/2026 09:01,XAUUSD,Buy,5166.89000,5166.90000,-0.3000,0.0000,1.0,-0.25,0.00,00:00:01:17,,,,,,,,,,,,
03/05/2026 09:00,03/05/2026 09:01,XAUUSD,Buy,5167.60000,5166.83000,-0.3000,0.0000,-77.0,-4.15,-0.07,00:00:01:22,,,,,,,,,,,,
03/05/2026 08:10,03/05/2026 08:50,XAUUSD,Buy,5135.49000,5158.37000,-0.1800,0.0000,2288.0,68.46,1.18,00:00:39:55,,,,,,,,,,,,
03/05/2026 08:00,03/05/2026 08:50,XAUUSD,Buy,5146.76000,5158.53000,-0.1800,0.0000,1177.0,35.13,0.61,00:00:49:54,,,,,,,,,,,,
03/05/2026 07:55,03/05/2026 08:50,XAUUSD,Buy,5159.56000,5158.66000,-0.1800,0.0000,-90.0,-2.88,-0.05,00:00:54:46,,,,,,,,,,,,
03/05/2026 08:00,03/05/2026 08:00,XAUUSD,Buy,5147.11000,5149.39000,-0.3000,0.0000,228.0,11.10,0.19,00:00:00:07,,,,,,,,,,,,
03/05/2026 08:00,03/05/2026 08:00,XAUUSD,Buy,5146.48000,5149.33000,-0.3000,0.0000,285.0,13.95,0.24,00:00:00:04,,,,,,,,,,,,
03/05/2026 08:00,03/05/2026 08:00,XAUUSD,Buy,5146.50000,5148.46000,-0.3000,0.0000,196.0,9.50,0.17,00:00:00:02,,,,,,,,,,,,
03/05/2026 08:00,03/05/2026 08:00,XAUUSD,Buy,5148.42000,5148.82000,-0.3000,0.0000,40.0,1.70,0.03,00:00:00:10,,,,,,,,,,,,
03/05/2026 06:00,03/05/2026 06:10,XAUUSD,Buy,5179.35000,5184.05000,-0.1800,0.0000,470.0,13.92,0.24,00:00:09:53,,,,,,,,,,,,
03/05/2026 04:00,03/05/2026 04:10,XAUUSD,Sell,5174.22000,5173.25000,-0.3000,0.0000,97.0,4.55,0.08,00:00:09:56,,,,,,,,,,,,
03/05/2026 04:00,03/05/2026 04:10,XAUUSD,Sell,5172.80000,5173.33000,-0.3000,0.0000,-53.0,-2.95,-0.05,00:00:10:22,,,,,,,,,,,,
03/05/2026 04:00,03/05/2026 04:10,XAUUSD,Sell,5172.78000,5173.11000,-0.3000,0.0000,-33.0,-1.95,-0.03,00:00:10:20,,,,,,,,,,,,
03/05/2026 04:00,03/05/2026 04:10,XAUUSD,Sell,5172.20000,5173.38000,-0.3000,0.0000,-118.0,-6.20,-0.11,00:00:10:22,,,,,,,,,,,,
03/05/2026 04:06,03/05/2026 04:07,XAUUSD,Sell,5181.67000,5179.21000,-1.2000,0.0000,246.0,48.00,0.84,00:00:00:56,,,,,,,,,,,,
03/05/2026 04:05,03/05/2026 04:07,XAUUSD,Sell,5178.90000,5179.16000,-0.6000,0.0000,-26.0,-3.20,-0.06,00:00:01:37,,,,,,,,,,,,
03/05/2026 04:00,03/05/2026 04:07,XAUUSD,Sell,5175.71000,5178.96000,-0.3000,0.0000,-325.0,-16.55,-0.29,00:00:06:12,,,,,,,,,,,,
03/05/2026 04:00,03/05/2026 04:07,XAUUSD,Sell,5171.81000,5178.69000,-0.1800,0.0000,-688.0,-20.82,-0.36,00:00:07:01,,,,,,,,,,,,
03/04/2026 19:00,03/04/2026 19:03,XAUUSD,Buy,5147.52000,5148.14000,-0.3000,0.0000,62.0,2.80,0.05,00:00:03:02,,,,,,,,,,,,
03/04/2026 19:00,03/04/2026 19:03,XAUUSD,Buy,5148.89000,5148.39000,-0.3000,0.0000,-50.0,-2.80,-0.05,00:00:03:17,,,,,,,,,,,,
03/04/2026 19:00,03/04/2026 19:03,XAUUSD,Buy,5148.88000,5148.42000,-0.3000,0.0000,-46.0,-2.60,-0.05,00:00:03:20,,,,,,,,,,,,
03/04/2026 19:00,03/04/2026 19:03,XAUUSD,Buy,5149.37000,5148.40000,-0.3000,0.0000,-97.0,-5.15,-0.09,00:00:03:20,,,,,,,,,,,,
03/04/2026 16:15,03/04/2026 16:35,XAUUSD,Buy,5167.98000,5178.81000,-0.1800,0.0000,1083.0,32.31,0.57,00:00:19:35,,,,,,,,,,,,
03/04/2026 16:00,03/04/2026 16:35,XAUUSD,Buy,5174.11000,5179.52000,-0.1800,0.0000,541.0,16.05,0.28,00:00:34:32,,,,,,,,,,,,
03/04/2026 14:40,03/04/2026 15:10,XAUUSD,Buy,5165.76000,5188.90000,-0.1800,0.0000,2314.0,69.24,1.23,00:00:29:53,,,,,,,,,,,,
03/04/2026 14:30,03/04/2026 15:10,XAUUSD,Buy,5176.53000,5188.82000,-0.1800,0.0000,1229.0,36.69,0.66,00:00:39:45,,,,,,,,,,,,
03/04/2026 14:20,03/04/2026 15:10,XAUUSD,Buy,5183.90000,5189.07000,-0.1800,0.0000,517.0,15.33,0.28,00:00:49:32,,,,,,,,,,,,
03/03/2026 18:00,03/03/2026 18:01,XAUUSD,Sell,5096.04000,5090.85000,-0.1800,0.0000,519.0,15.39,0.28,00:00:01:24,,,,,,,,,,,,
03/03/2026 13:31,03/03/2026 13:33,XAUUSD,Sell,5093.45000,5088.98000,-0.1800,0.0000,447.0,13.23,0.24,00:00:02:09,,,,,,,,,,,,
03/03/2026 13:31,03/03/2026 13:32,XAUUSD,Sell,5094.00000,5077.80000,-0.1800,0.0000,1620.0,48.42,0.88,00:00:00:52,,,,,,,,,,,,
03/03/2026 13:29,03/03/2026 13:31,XAUUSD,Sell,5125.43000,5105.45000,-0.1800,0.0000,1998.0,59.76,1.10,00:00:01:49,,,,,,,,,,,,
03/03/2026 13:29,03/03/2026 13:29,XAUUSD,Sell,5125.18000,5129.57000,-0.1800,0.0000,-439.0,-13.35,-0.25,00:00:00:07,,,,,,,,,,,,
03/03/2026 13:29,03/03/2026 13:29,XAUUSD,Sell,5125.11000,5122.13000,-0.1800,0.0000,298.0,8.76,0.16,00:00:00:07,,,,,,,,,,,,
03/03/2026 10:00,03/03/2026 10:02,XAUUSD,Buy,5327.18000,5331.52000,-0.1800,0.0000,434.0,12.84,0.24,00:00:02:49,,,,,,,,,,,,
03/03/2026 09:00,03/03/2026 09:01,XAUUSD,Buy,5309.09000,5309.28000,-0.3000,0.0000,19.0,0.65,0.01,00:00:01:31,,,,,,,,,,,,
03/03/2026 09:00,03/03/2026 09:01,XAUUSD,Buy,5308.96000,5309.35000,-0.3000,0.0000,39.0,1.65,0.03,00:00:01:32,,,,,,,,,,,,
03/03/2026 09:00,03/03/2026 09:01,XAUUSD,Buy,5307.72000,5309.28000,-0.3000,0.0000,156.0,7.50,0.14,00:00:00:56,,,,,,,,,,,,
03/03/2026 09:00,03/03/2026 09:01,XAUUSD,Buy,5307.45000,5309.25000,-0.3000,0.0000,180.0,8.70,0.16,00:00:01:29,,,,,,,,,,,,
03/03/2026 06:00,03/03/2026 06:01,XAUUSD,Buy,5364.75000,5366.82000,-0.3000,0.0000,207.0,10.05,0.19,00:00:00:31,,,,,,,,,,,,
03/03/2026 06:00,03/03/2026 06:01,XAUUSD,Buy,5367.71000,5366.85000,-0.1800,0.0000,-86.0,-2.76,-0.05,00:00:01:10,,,,,,,,,,,,
03/03/2026 04:00,03/03/2026 04:10,XAUUSD,Buy,5334.25000,5351.40000,-0.1800,0.0000,1715.0,51.27,0.96,00:00:09:37,,,,,,,,,,,,
03/03/2026 03:50,03/03/2026 04:10,XAUUSD,Buy,5353.19000,5351.44000,-0.1800,0.0000,-175.0,-5.43,-0.10,00:00:19:35,,,,,,,,,,,,
03/02/2026 23:35,03/03/2026 01:05,XAUUSD,Buy,5329.24000,5345.83000,-0.1200,-1.9700,1659.0,31.09,0.58,00:01:29:38,,,,,,,,,,,,
03/02/2026 13:50,03/02/2026 14:00,XAUUSD,Buy,5382.13000,5384.99000,-0.1200,0.0000,286.0,5.60,0.11,00:00:09:44,,,,,,,,,,,,
02/27/2026 23:01,02/27/2026 23:03,XAUUSD,Buy,5258.43000,5261.86000,-0.2400,0.0000,343.0,13.48,0.25,00:00:01:59,,,,,,,,,,,,
02/27/2026 23:00,02/27/2026 23:03,XAUUSD,Buy,5263.12000,5261.86000,-0.1200,0.0000,-126.0,-2.64,-0.05,00:00:03:42,,,,,,,,,,,,
02/27/2026 20:25,02/27/2026 20:45,XAUUSD,Buy,5228.64000,5239.65000,-0.1200,0.0000,1101.0,21.90,0.41,00:00:19:46,,,,,,,,,,,,
02/27/2026 18:11,02/27/2026 18:30,XAUUSD,Buy,5251.33000,5235.34000,-0.1200,0.0000,-1599.0,-32.10,-0.60,00:00:18:45,,,,,,,,,,,,
02/27/2026 18:13,02/27/2026 18:30,XAUUSD,Buy,5254.22000,5234.76000,-0.1200,0.0000,-1946.0,-39.04,-0.73,00:00:16:12,,,,,,,,,,,,
02/27/2026 18:14,02/27/2026 18:24,XAUUSD,Buy,5255.24000,5222.27000,-0.1200,0.0000,-3297.0,-66.06,-1.22,00:00:09:49,,,,,,,,,,,,
02/27/2026 18:13,02/27/2026 18:24,XAUUSD,Buy,5253.41000,5222.43000,-0.1200,0.0000,-3098.0,-62.08,-1.13,00:00:10:40,,,,,,,,,,,,
02/27/2026 18:11,02/27/2026 18:24,XAUUSD,Buy,5248.48000,5222.27000,-0.1200,0.0000,-2621.0,-52.54,-0.95,00:00:13:20,,,,,,,,,,,,
02/27/2026 18:13,02/27/2026 18:22,XAUUSD,Buy,5252.82000,5239.86000,-0.1200,0.0000,-1296.0,-26.04,-0.47,00:00:08:21,,,,,,,,,,,,
02/27/2026 18:10,02/27/2026 18:20,XAUUSD,Buy,5246.39000,5246.13000,-0.1200,0.0000,-26.0,-0.64,-0.01,00:00:09:36,,,,,,,,,,,,
02/27/2026 18:11,02/27/2026 18:20,XAUUSD,Buy,5248.84000,5248.99000,-0.1200,0.0000,15.0,0.18,0.00,00:00:08:53,,,,,,,,,,,,
02/27/2026 18:10,02/27/2026 18:20,XAUUSD,Buy,5247.87000,5248.99000,-0.1200,0.0000,112.0,2.12,0.04,00:00:09:06,,,,,,,,,,,,
02/27/2026 18:10,02/27/2026 18:20,XAUUSD,Buy,5247.74000,5248.99000,-0.1200,0.0000,125.0,2.38,0.04,00:00:09:07,,,,,,,,,,,,
02/27/2026 18:13,02/27/2026 18:19,XAUUSD,Buy,5254.67000,5252.30000,-0.1200,0.0000,-237.0,-4.86,-0.09,00:00:05:13,,,,,,,,,,,,
02/27/2026 17:58,02/27/2026 17:59,XAUUSD,Buy,5246.46000,5243.45000,-0.1200,0.0000,-301.0,-6.14,-0.11,00:00:00:39,,,,,,,,,,,,
02/27/2026 15:15,02/27/2026 15:30,XAUUSD,Buy,5217.78000,5230.77000,-0.1200,0.0000,1299.0,25.86,0.47,00:00:14:37,,,,,,,,,,,,
02/27/2026 15:15,02/27/2026 15:23,XAUUSD,Buy,5217.85000,5233.52000,-0.1200,0.0000,1567.0,31.22,0.57,00:00:08:13,,,,,,,,,,,,
02/27/2026 15:08,02/27/2026 15:23,XAUUSD,Buy,5214.69000,5233.52000,-0.1200,0.0000,1883.0,37.54,0.69,00:00:14:48,,,,,,,,,,,,
02/27/2026 15:15,02/27/2026 15:23,XAUUSD,Buy,5217.74000,5232.52000,-0.1200,0.0000,1478.0,29.44,0.54,00:00:08:12,,,,,,,,,,,,
02/27/2026 15:08,02/27/2026 15:23,XAUUSD,Buy,5214.57000,5232.52000,-0.1200,0.0000,1795.0,35.78,0.66,00:00:14:45,,,,,,,,,,,,
02/26/2026 07:13,02/26/2026 07:20,XAUUSD,Sell,5199.06000,5199.12000,-0.4800,0.0000,-6.0,-0.96,-0.02,00:00:06:42,,,,,,,,,,,,
02/26/2026 07:16,02/26/2026 07:20,XAUUSD,Sell,5201.82000,5199.05000,-0.9600,0.0000,277.0,43.36,0.81,00:00:04:13,,,,,,,,,,,,
02/26/2026 07:00,02/26/2026 07:20,XAUUSD,Sell,5192.79000,5199.05000,-0.1200,0.0000,-626.0,-12.64,-0.23,00:00:20:19,,,,,,,,,,,,
02/26/2026 07:10,02/26/2026 07:20,XAUUSD,Sell,5195.83000,5199.03000,-0.2400,0.0000,-320.0,-13.04,-0.24,00:00:09:57,,,,,,,,,,,,
02/26/2026 03:06,02/26/2026 03:07,XAUUSD,Buy,5186.99000,5191.64000,-0.3600,0.0000,465.0,27.54,0.51,00:00:01:01,,,,,,,,,,,,
02/26/2026 03:00,02/26/2026 03:07,XAUUSD,Buy,5189.05000,5191.64000,-0.3600,0.0000,259.0,15.18,0.28,00:00:07:52,,,,,,,,,,,,
02/26/2026 03:06,02/26/2026 03:07,XAUUSD,Buy,5186.87000,5191.66000,-0.3600,0.0000,479.0,28.38,0.53,00:00:00:59,,,,,,,,,,,,
02/26/2026 03:00,02/26/2026 03:00,XAUUSD,Buy,5189.28000,5191.07000,-0.3600,0.0000,179.0,10.38,0.20,00:00:00:03,,,,,,,,,,,,
02/25/2026 03:00,02/25/2026 03:00,XAUUSD,Buy,5150.88000,5153.36000,-0.2400,0.0000,248.0,9.68,0.18,00:00:00:02,,,,,,,,,,,,
02/25/2026 03:00,02/25/2026 03:00,XAUUSD,Buy,5153.09000,5153.70000,-0.1200,0.0000,61.0,1.10,0.02,00:00:00:08,,,,,,,,,,,,
02/24/2026 18:30,02/24/2026 18:40,XAUUSD,Sell,5140.55000,5149.72000,-0.1200,0.0000,-917.0,-18.46,-0.35,00:00:09:49,,,,,,,,,,,,
02/24/2026 18:07,02/24/2026 18:29,XAUUSD,Sell,5144.97000,5144.21000,-6.0000,0.0000,76.0,70.00,1.33,00:00:22:20,,,,,,,,,,,,
02/24/2026 11:30,02/24/2026 11:35,XAUUSD,Buy,5169.14000,5172.50000,-0.0600,0.0000,336.0,3.30,0.06,00:00:04:52,,,,,,,,,,,,
02/24/2026 03:00,02/24/2026 03:05,XAUUSD,Buy,5206.19000,5212.60000,-0.0600,0.0000,641.0,6.35,0.12,00:00:04:50,,,,,,,,,,,,
02/23/2026 06:10,02/23/2026 06:15,XAUUSD,Buy,5158.24000,5162.27000,-0.0600,0.0000,403.0,3.97,0.08,00:00:04:41,,,,,,,,,,,,
02/23/2026 02:20,02/23/2026 02:25,XAUUSD,Buy,5130.69000,5145.49000,-0.0600,0.0000,1480.0,14.74,0.28,00:00:04:50,,,,,,,,,,,,
02/23/2026 02:00,02/23/2026 02:00,XAUUSD,Sell,5164.97000,5165.95000,-0.6000,0.0000,-98.0,-10.40,-0.20,00:00:00:01,,,,,,,,,,,,
02/23/2026 01:20,02/23/2026 01:20,XAUUSD,Sell,5141.86000,5142.09000,-0.6000,0.0000,-23.0,-2.90,-0.06,00:00:00:04,,,,,,,,,,,,
02/23/2026 01:02,02/23/2026 01:10,XAUUSD,Buy,5116.25000,5135.11000,-0.1800,0.0000,1886.0,56.40,1.09,00:00:07:44,,,,,,,,,,,,
02/23/2026 01:06,02/23/2026 01:09,XAUUSD,Buy,5126.64000,5134.90000,-0.0600,0.0000,826.0,8.20,0.16,00:00:03:25,,,,,,,,,,,,
02/23/2026 01:05,02/23/2026 01:09,XAUUSD,Buy,5121.61000,5137.10000,-0.0600,0.0000,1549.0,15.43,0.30,00:00:04:41,,,,,,,,,,,,
02/23/2026 01:04,02/23/2026 01:09,XAUUSD,Buy,5120.38000,5138.58000,-0.0600,0.0000,1820.0,18.14,0.35,00:00:05:05,,,,,,,,,,,,
02/23/2026 01:06,02/23/2026 01:09,XAUUSD,Buy,5126.64000,5137.70000,-0.0600,0.0000,1106.0,11.00,0.21,00:00:02:37,,,,,,,,,,,,
02/20/2026 23:55,02/20/2026 23:55,XAUUSD,Sell,5103.69000,5104.00000,-0.4800,0.0000,-31.0,-2.96,-0.06,00:00:00:32,,,,,,,,,,,,
02/20/2026 23:45,02/20/2026 23:47,XAUUSD,Sell,5099.19000,5100.45000,-0.4800,0.0000,-126.0,-10.56,-0.21,00:00:01:18,,,,,,,,,,,,
02/20/2026 23:05,02/20/2026 23:05,XAUUSD,Sell,5095.70000,5095.58000,-0.4800,0.0000,12.0,0.48,0.01,00:00:00:24,,,,,,,,,,,,
02/20/2026 22:30,02/20/2026 22:30,XAUUSD,Sell,5084.37000,5083.37000,-0.4800,0.0000,100.0,7.52,0.15,00:00:00:03,,,,,,,,,,,,
02/20/2026 20:00,02/20/2026 20:00,XAUUSD,Sell,5073.09000,5072.93000,-0.4800,0.0000,16.0,0.80,0.02,00:00:00:15,,,,,,,,,,,,
02/20/2026 19:15,02/20/2026 19:15,XAUUSD,Sell,5066.35000,5066.60000,-0.4800,0.0000,-25.0,-2.48,-0.05,00:00:00:02,,,,,,,,,,,,
02/20/2026 18:55,02/20/2026 18:55,XAUUSD,Sell,5063.94000,5063.45000,-0.4800,0.0000,49.0,3.44,0.07,00:00:00:07,,,,,,,,,,,,
02/20/2026 18:40,02/20/2026 18:40,XAUUSD,Sell,5064.88000,5064.64000,-0.4800,0.0000,24.0,1.44,0.03,00:00:00:02,,,,,,,,,,,,
02/20/2026 18:20,02/20/2026 18:20,XAUUSD,Sell,5048.86000,5047.96000,-0.4800,0.0000,90.0,6.72,0.13,00:00:00:03,,,,,,,,,,,,
02/20/2026 17:55,02/20/2026 17:55,XAUUSD,Sell,5042.65000,5042.61000,-0.4800,0.0000,4.0,-0.16,0.00,00:00:00:04,,,,,,,,,,,,
02/20/2026 17:40,02/20/2026 17:40,XAUUSD,Buy,5036.36000,5036.01000,-0.4800,0.0000,-35.0,-3.28,-0.06,00:00:00:01,,,,,,,,,,,,
02/20/2026 17:20,02/20/2026 17:20,XAUUSD,Buy,5036.56000,5035.77000,-0.4800,0.0000,-79.0,-6.80,-0.13,00:00:00:02,,,,,,,,,,,,
02/20/2026 15:51,02/20/2026 17:02,XAUUSD,Buy,5046.18000,5054.58000,-0.0600,0.0000,840.0,8.34,0.16,00:01:11:21,,,,,,,,,,,,
02/20/2026 17:00,02/20/2026 17:00,XAUUSD,Sell,5056.37000,5054.84000,-0.4800,0.0000,153.0,11.76,0.23,00:00:00:15,,,,,,,,,,,,
02/20/2026 16:15,02/20/2026 16:15,XAUUSD,Sell,5043.27000,5042.96000,-0.4800,0.0000,31.0,2.00,0.04,00:00:00:08,,,,,,,,,,,,
02/20/2026 16:00,02/20/2026 16:00,XAUUSD,Sell,5043.55000,5044.62000,-0.4800,0.0000,-107.0,-9.04,-0.18,00:00:00:17,,,,,,,,,,,,
02/20/2026 14:30,02/20/2026 14:40,XAUUSD,Buy,5012.78000,5022.96000,-0.0600,0.0000,1018.0,10.12,0.20,00:00:09:33,,,,,,,,,,,,
02/20/2026 14:25,02/20/2026 14:40,XAUUSD,Buy,5018.28000,5022.62000,-0.0600,0.0000,434.0,4.28,0.08,00:00:14:44,,,,,,,,,,,,
02/20/2026 13:50,02/20/2026 14:40,XAUUSD,Buy,5021.74000,5022.69000,-0.0600,0.0000,95.0,0.89,0.02,00:00:49:53,,,,,,,,,,,,
02/20/2026 14:35,02/20/2026 14:35,XAUUSD,Buy,5021.82000,5022.17000,-0.4800,0.0000,35.0,2.32,0.05,00:00:00:11,,,,,,,,,,,,
02/20/2026 09:15,02/20/2026 09:17,XAUUSD,Sell,5022.95000,5022.83000,-0.4800,0.0000,12.0,0.48,0.01,00:00:01:37,,,,,,,,,,,,
02/20/2026 08:55,02/20/2026 08:55,XAUUSD,Sell,5025.23000,5024.69000,-0.4800,0.0000,54.0,3.84,0.08,00:00:00:15,,,,,,,,,,,,
02/20/2026 08:45,02/20/2026 08:45,XAUUSD,Sell,5026.90000,5028.31000,-0.4800,0.0000,-141.0,-11.76,-0.23,00:00:00:16,,,,,,,,,,,,
02/20/2026 08:11,02/20/2026 08:11,XAUUSD,Sell,5017.28000,5017.90000,-0.4800,0.0000,-62.0,-5.44,-0.11,00:00:00:13,,,,,,,,,,,,
02/20/2026 05:50,02/20/2026 05:51,XAUUSD,Buy,4995.66000,4994.74000,-0.4800,0.0000,-92.0,-7.84,-0.15,00:00:00:42,,,,,,,,,,,,
02/19/2026 12:06,02/19/2026 22:33,XAUUSD,Buy,4993.32000,4996.00000,-0.0600,0.0000,268.0,2.62,0.05,00:10:26:15,,,,,,,,,,,,
02/19/2026 12:06,02/19/2026 22:33,XAUUSD,Buy,4993.25000,4996.00000,-0.0600,0.0000,275.0,2.69,0.05,00:10:26:15,,,,,,,,,,,,
02/19/2026 12:06,02/19/2026 22:33,XAUUSD,Buy,4993.26000,4996.02000,-0.0600,0.0000,276.0,2.70,0.05,00:10:26:16,,,,,,,,,,,,
02/19/2026 09:00,02/19/2026 09:45,XAUUSD,Sell,5020.07000,5013.90000,-0.0600,0.0000,617.0,6.11,0.12,00:00:45:01,,,,,,,,,,,,
02/19/2026 09:40,02/19/2026 09:40,XAUUSD,Sell,5016.62000,5016.20000,-0.4800,0.0000,42.0,2.88,0.06,00:00:00:21,,,,,,,,,,,,
02/19/2026 09:15,02/19/2026 09:15,XAUUSD,Sell,5018.19000,5019.11000,-0.4800,0.0000,-92.0,-7.84,-0.15,00:00:00:11,,,,,,,,,,,,
02/19/2026 08:11,02/19/2026 08:11,XAUUSD,Sell,4999.28000,4998.65000,-0.4800,0.0000,63.0,4.56,0.09,00:00:00:43,,,,,,,,,,,,
02/19/2026 07:20,02/19/2026 07:20,XAUUSD,Sell,4988.72000,4988.31000,-0.4800,0.0000,41.0,2.80,0.05,00:00:00:18,,,,,,,,,,,,
02/19/2026 05:13,02/19/2026 05:16,XAUUSD,Sell,4970.95000,4968.51000,-0.1800,0.0000,244.0,7.14,0.14,00:00:03:18,,,,,,,,,,,,
