Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
03/11/2026 18:30,03/12/2026 03:23,NAS100,Sell,0.010,24805.40000,24663.00000,24933.00000,24806.00000,0.0000,0.0000,127.0,12.71,2.74,"MTL-8315M0FF sell-main",00:08:53:35,,,,,,,,,,,,
03/10/2026 18:30,03/10/2026 20:15,NAS100,Buy,0.010,25014.90000,25264.90000,25118.00000,25015.00000,0.0000,0.0000,-103.0,-10.34,-2.18,"MTL-8315M0FF buy-main[sl]",00:01:45:05,,,,,,,,,,,,
03/09/2026 18:30,03/09/2026 19:38,NAS100,Buy,0.010,24571.70000,24821.70000,24672.00000,24571.00000,0.0000,0.0000,-101.0,-10.05,-2.07,"MTL-8315M0FF buy-main[sl]",00:01:08:27,,,,,,,,,,,,
03/06/2026 18:30,03/06/2026 19:50,NAS100,Sell,0.010,24797.40000,24650.10000,24813.00000,24798.00000,0.0000,0.0000,15.0,1.53,0.32,"MTL-8315M0FF sell-main",00:01:20:38,,,,,,,,,,,,
03/05/2026 18:30,03/05/2026 19:03,NAS100,Sell,0.010,25041.50000,24791.50000,24942.00000,25042.00000,0.0000,0.0000,-100.0,-10.00,-2.03,"MTL-8315M0FF sell-main[sl]",00:00:33:38,,,,,,,,,,,,
03/04/2026 18:30,03/04/2026 22:15,NAS100,Buy,0.010,25110.90000,25260.30000,25081.00000,25110.00000,0.0000,0.0000,29.0,2.92,0.60,"MTL-8315M0FF buy-main",00:03:45:52,,,,,,,,,,,,
03/03/2026 18:30,03/03/2026 18:46,NAS100,Sell,0.010,24688.70000,24438.70000,24589.00000,24690.00000,0.0000,0.0000,-101.0,-10.09,-2.02,"MTL-8315M0FF sell-main[sl]",00:00:16:48,,,,,,,,,,,,
03/02/2026 18:30,03/02/2026 20:47,NAS100,Buy,0.010,24964.50000,25109.60000,24840.00000,24964.00000,0.0000,0.0000,124.0,12.48,2.56,"MTL-8315M0FF buy-main",00:02:17:02,,,,,,,,,,,,
02/27/2026 18:30,02/27/2026 21:06,NAS100,Sell,0.010,24914.20000,24764.70000,24929.00000,24915.00000,0.0000,0.0000,14.0,1.47,0.30,"MTL-8315M0FF sell-main[sl]",00:02:36:18,,,,,,,,,,,,
02/26/2026 18:30,02/26/2026 20:34,NAS100,Sell,0.010,24926.70000,24780.40000,25020.00000,24929.00000,0.0000,0.0000,91.0,9.14,1.92,"MTL-8315M0FF sell-main",00:02:04:23,,,,,,,,,,,,
02/25/2026 18:30,02/26/2026 01:00,NAS100,Buy,0.010,25376.30000,25516.80000,25262.00000,25343.00000,0.0000,0.0000,81.0,8.10,1.73,"MTL-8315M0FF buy-main",00:06:30:00,,,,,,,,,,,,
02/24/2026 18:30,02/25/2026 05:33,NAS100,Buy,0.010,24989.30000,25139.20000,24974.00000,24989.00000,0.0000,0.0000,15.0,1.48,0.32,"MTL-8315M0FF buy-main",00:11:03:59,,,,,,,,,,,,
02/23/2026 18:30,02/23/2026 20:01,NAS100,Sell,0.010,24713.30000,24566.30000,24728.00000,24713.00000,0.0000,0.0000,15.0,1.51,0.32,"MTL-8315M0FF sell-main[sl]",00:01:31:05,,,,,,,,,,,,
02/20/2026 18:30,02/20/2026 19:07,NAS100,Buy,0.010,25002.20000,25151.10000,24926.00000,25002.00000,0.0000,0.0000,76.0,7.61,1.66,"MTL-8315M0FF buy-main[sl]",00:00:37:00,,,,,,,,,,,,
02/19/2026 18:30,02/19/2026 20:48,NAS100,Sell,0.010,24766.70000,24620.00000,24815.00000,24767.00000,0.0000,0.0000,48.0,4.83,1.06,"MTL-8315M0FF sell-main",00:02:18:05,,,,,,,,,,,,
02/18/2026 18:30,02/18/2026 20:52,NAS100,Buy,0.010,24938.50000,25188.50000,25039.00000,24938.00000,0.0000,0.0000,-101.0,-10.08,-2.17,"MTL-8315M0FF buy-main",00:02:22:53,,,,,,,,,,,,
02/17/2026 18:30,02/17/2026 19:58,NAS100,Sell,0.010,24620.90000,24472.40000,24667.00000,24622.00000,0.0000,0.0000,45.0,4.55,0.99,"MTL-8315M0FF sell-main[sl]",00:01:28:00,,,,,,,,,,,,
02/16/2026 18:30,02/17/2026 01:49,NAS100,Sell,0.010,24764.50000,24514.50000,24665.00000,24765.00000,0.0000,0.0000,-100.0,-10.00,-2.13,"MTL-8315M0FF sell-main",00:07:19:19,,,,,,,,,,,,
02/13/2026 18:30,02/13/2026 19:14,NAS100,Sell,0.010,24880.00000,24630.00000,24780.00000,24880.00000,0.0000,0.0000,-100.0,-10.00,-2.09,"MTL-8315M0FF sell-main[sl]",00:00:44:24,,,,,,,,,,,,
02/12/2026 18:30,02/12/2026 18:43,NAS100,Sell,0.010,24848.60000,24598.60000,24749.00000,24853.00000,0.0000,0.0000,-104.0,-10.40,-2.12,"MTL-8315M0FF sell-main[sl]",00:00:13:06,,,,,,,,,,,,
02/11/2026 18:30,02/11/2026 19:26,NAS100,Sell,0.010,25221.30000,24971.30000,25121.00000,25222.00000,0.0000,0.0000,-101.0,-10.02,-2.01,"MTL-8315M0FF sell-main",00:00:56:45,,,,,,,,,,,,
02/10/2026 18:30,02/10/2026 22:11,NAS100,Buy,0.010,25178.90000,25428.90000,25279.00000,25179.00000,0.0000,0.0000,-100.0,-10.00,-1.96,"MTL-8315M0FF buy-main",00:03:41:23,,,,,,,,,,,,
02/09/2026 18:30,02/10/2026 16:49,NAS100,Buy,0.010,25182.10000,25432.10000,25282.00000,25182.00000,0.0000,0.0000,-100.0,-10.01,-1.93,"MTL-8315M0FF buy-main",00:22:19:46,,,,,,,,,,,,
02/06/2026 18:30,02/06/2026 22:59,NAS100,Buy,0.010,25067.30000,25212.80000,24928.00000,25067.00000,0.0000,0.0000,139.0,13.95,2.76,"MTL-8315M0FF buy-main",00:04:29:58,,,,,,,,,,,,
02/05/2026 18:30,02/05/2026 19:46,NAS100,Sell,0.010,24798.20000,24548.20000,24698.00000,24799.00000,0.0000,0.0000,-101.0,-10.09,-1.96,"MTL-8315M0FF sell-main",00:01:16:34,,,,,,,,,,,,
02/04/2026 18:30,02/04/2026 18:55,NAS100,Sell,0.010,24914.70000,24771.60000,25038.00000,24915.00000,0.0000,0.0000,123.0,12.30,2.44,"MTL-8315M0FF sell-main[sl]",00:00:25:16,,,,,,,,,,,,
02/03/2026 18:30,02/03/2026 19:51,NAS100,Sell,0.010,25327.70000,25179.60000,25405.00000,25328.00000,0.0000,0.0000,77.0,7.66,1.54,"MTL-8315M0FF sell-main",00:01:21:17,,,,,,,,,,,,
02/02/2026 18:30,02/03/2026 04:38,NAS100,Buy,0.010,25817.80000,25966.20000,25801.00000,25817.00000,0.0000,0.0000,16.0,1.56,0.32,"MTL-8315M0FF buy-main",00:10:08:10,,,,,,,,,,,,
01/30/2026 18:30,01/30/2026 19:22,NAS100,Sell,0.010,25660.00000,25508.90000,25691.00000,25661.00000,0.0000,0.0000,30.0,3.02,0.61,"MTL-8315M0FF sell-main",00:00:52:24,,,,,,,,,,,,
01/29/2026 18:30,01/29/2026 19:12,NAS100,Sell,0.010,25682.90000,25432.90000,25583.00000,25683.00000,0.0000,0.0000,-100.0,-10.04,-2.00,"MTL-8315M0FF sell-main[sl]",00:00:42:50,,,,,,,,,,,,
01/28/2026 18:30,01/28/2026 23:00,NAS100,Buy,0.010,25982.20000,26232.20000,26082.00000,25979.00000,0.0000,0.0000,-103.0,-10.27,-2.01,"MTL-8315M0FF buy-main",00:04:30:44,,,,,,,,,,,,
01/27/2026 18:30,01/28/2026 10:51,NAS100,Buy,0.010,26169.40000,26305.00000,25990.00000,26169.00000,0.0000,0.0000,179.0,17.94,3.63,"MTL-8315M0FF buy-main",00:16:21:00,,,,,,,,,,,,
01/26/2026 18:30,01/27/2026 16:30,NAS100,Buy,0.010,25864.40000,26011.00000,25802.00000,25864.00000,0.0000,0.0000,62.0,6.20,1.27,"MTL-8315M0FF buy-main",00:22:00:14,,,,,,,,,,,,
01/23/2026 18:30,01/23/2026 19:52,NAS100,Buy,0.010,25578.30000,25828.30000,25678.00000,25578.00000,0.0000,0.0000,-100.0,-10.01,-2.01,"MTL-8315M0FF buy-main",00:01:22:26,,,,,,,,,,,,
01/22/2026 18:30,01/23/2026 11:36,NAS100,Buy,0.010,25456.00000,25706.00000,25556.00000,25455.00000,0.0000,0.0000,-101.0,-10.07,-1.98,"MTL-8315M0FF buy-main",00:17:06:46,,,,,,,,,,,,
01/21/2026 18:30,01/21/2026 18:37,NAS100,Buy,0.010,25239.50000,25489.50000,25338.00000,25239.00000,0.0000,0.0000,-99.0,-9.92,-1.92,"MTL-8315M0FF buy-main[sl]",00:00:07:47,,,,,,,,,,,,
01/20/2026 18:30,01/21/2026 02:38,NAS100,Sell,0.010,25056.50000,24918.50000,25279.00000,25058.00000,0.0000,0.0000,221.0,22.07,4.46,"MTL-8315M0FF sell-main",00:08:08:54,,,,,,,,,,,,
01/16/2026 18:30,01/20/2026 01:00,NAS100,Sell,0.010,25681.10000,25431.10000,25581.00000,25431.00000,0.0000,0.0000,150.0,15.00,3.12,"MTL-8315M0FF sell-main",03:06:30:03,,,,,,,,,,,,
01/15/2026 18:30,01/15/2026 21:26,NAS100,Buy,0.010,25668.50000,25918.50000,25769.00000,25668.00000,0.0000,0.0000,-101.0,-10.02,-2.04,"MTL-8315M0FF buy-main",00:02:56:06,,,,,,,,,,,,
01/14/2026 18:30,01/14/2026 20:51,NAS100,Sell,0.010,25359.70000,25211.70000,25437.00000,25360.00000,0.0000,0.0000,77.0,7.70,1.60,"MTL-8315M0FF sell-main[sl]",00:02:21:37,,,,,,,,,,,,
01/13/2026 18:30,01/13/2026 19:17,NAS100,Buy,0.010,25809.60000,25959.10000,25764.00000,25809.00000,0.0000,0.0000,45.0,4.55,0.95,"MTL-8315M0FF buy-main",00:00:47:12,,,,,,,,,,,,
01/12/2026 18:30,01/13/2026 15:52,NAS100,Buy,0.010,25816.20000,25966.10000,25801.00000,25816.00000,0.0000,0.0000,15.0,1.51,0.32,"MTL-8315M0FF buy-main",00:21:22:01,,,,,,,,,,,,
01/09/2026 18:30,01/12/2026 01:00,NAS100,Buy,0.010,25762.20000,25911.40000,25716.00000,25761.00000,0.0000,0.0000,45.0,4.50,0.95,"MTL-8315M0FF buy-main",02:06:30:34,,,,,,,,,,,,
01/08/2026 18:30,01/08/2026 23:39,NAS100,Sell,0.010,25572.10000,25322.10000,25472.00000,25573.00000,0.0000,0.0000,-101.0,-10.06,-2.09,"MTL-8315M0FF sell-main",00:05:09:21,,,,,,,,,,,,
01/07/2026 18:30,01/07/2026 21:10,NAS100,Buy,0.010,25759.80000,25909.60000,25745.00000,25760.00000,0.0000,0.0000,15.0,1.50,0.31,"MTL-8315M0FF buy-main[sl]",00:02:40:37,,,,,,,,,,,,
01/06/2026 18:30,01/07/2026 08:42,NAS100,Buy,0.010,25616.20000,25763.70000,25524.00000,25616.00000,0.0000,0.0000,92.0,9.20,1.95,"MTL-8315M0FF buy-main",00:14:12:59,,,,,,,,,,,,
01/05/2026 18:30,01/05/2026 20:16,NAS100,Buy,0.010,25427.00000,25677.00000,25527.00000,25427.00000,0.0000,0.0000,-100.0,-10.00,-2.08,"MTL-8315M0FF buy-main",00:01:46:20,,,,,,,,,,,,
01/02/2026 18:30,01/02/2026 21:05,NAS100,Sell,0.010,25178.40000,25028.90000,25209.00000,25180.00000,0.0000,0.0000,29.0,2.88,0.60,"MTL-8315M0FF sell-main[sl]",00:02:35:16,,,,,,,,,,,,
12/31/2025 18:30,01/02/2026 01:45,NAS100,Sell,0.010,25332.30000,25184.60000,25425.00000,25334.00000,0.0000,0.0000,91.0,9.08,1.93,"MTL-8315M0FF sell-main",01:07:15:49,,,,,,,,,,,,
12/29/2025 18:30,12/31/2025 15:00,NAS100,Sell,0.010,25463.10000,25315.80000,25526.00000,25463.00000,0.0000,0.0000,63.0,6.25,1.35,"MTL-8315M0FF sell-main",01:20:30:02,,,,,,,,,,,,
12/26/2025 18:30,12/29/2025 10:25,NAS100,Buy,0.010,25598.30000,25848.30000,25698.00000,25598.00000,0.0000,0.0000,-100.0,-10.01,-2.12,"MTL-8315M0FF buy-main",02:15:55:53,,,,,,,,,,,,
12/23/2025 18:30,12/26/2025 17:01,NAS100,Buy,0.010,25674.80000,25822.80000,25553.00000,25674.00000,0.0000,0.0000,121.0,12.12,2.63,"MTL-8315M0FF buy-main",02:22:31:12,,,,,,,,,,,,
12/22/2025 18:30,12/23/2025 15:39,NAS100,Buy,0.010,25417.20000,25667.20000,25517.00000,25416.00000,0.0000,0.0000,-101.0,-10.10,-2.14,"MTL-8315M0FF buy-main",00:21:09:38,,,,,,,,,,,,
12/19/2025 18:30,12/22/2025 16:34,NAS100,Buy,0.010,25516.00000,25642.20000,25342.00000,25516.00000,0.0000,0.0000,174.0,17.38,3.83,"MTL-8315M0FF buy-main",02:22:04:10,,,,,,,,,,,,
12/18/2025 18:30,12/18/2025 19:09,NAS100,Buy,0.010,25053.30000,25303.30000,25153.00000,25052.00000,0.0000,0.0000,-101.0,-10.09,-2.17,"MTL-8315M0FF buy-main[sl]",00:00:39:36,,,,,,,,,,,,
12/17/2025 18:30,12/17/2025 23:06,NAS100,Sell,0.010,24758.50000,24613.80000,24852.00000,24759.00000,0.0000,0.0000,93.0,9.30,2.05,"MTL-8315M0FF sell-main",00:04:36:15,,,,,,,,,,,,
12/16/2025 18:30,12/16/2025 18:58,NAS100,Sell,0.010,25116.80000,24866.80000,25017.00000,25118.00000,0.0000,0.0000,-101.0,-10.07,-2.17,"MTL-8315M0FF sell-main",00:00:28:10,,,,,,,,,,,,
12/15/2025 18:30,12/15/2025 18:55,NAS100,Sell,0.010,25224.70000,25075.90000,25286.00000,25227.00000,0.0000,0.0000,59.0,5.93,1.29,"MTL-8315M0FF sell-main",00:00:25:49,,,,,,,,,,,,
12/12/2025 18:30,12/12/2025 19:00,NAS100,Sell,0.010,25227.70000,25078.70000,25244.00000,25228.00000,0.0000,0.0000,16.0,1.57,0.34,"MTL-8315M0FF sell-main[sl]",00:00:30:27,,,,,,,,,,,,
