Open Date,Close Date,Symbol,Action,Units/Lots,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USC),Min(pips),Min(USC),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USC)
05/13/2026 12:15,05/13/2026 12:35,XAUUSD,Sell,0.150,4694.25000,4692.86000,0.0000,0.0000,139.0,20.85,0.38,00:00:20:55,100.0,20m,1339.0,0.00,1478.0,221.7,0.0,0.0,100.0,9.4,-1339.00,-200.85
05/13/2026 12:15,05/13/2026 12:27,XAUUSD,Sell,0.150,4694.34000,4692.34000,0.0000,0.0000,200.0,30.00,0.55,00:00:12:44,100.0,12m,636.0,0.00,836.0,125.39999999999999,0.0,0.0,100.0,23.9,-636.00,-95.40
05/13/2026 07:20,05/13/2026 09:21,XAUUSD,Buy,0.150,4702.42000,4709.04000,0.0000,0.0000,662.0,99.30,1.85,00:02:01:23,32.0,38m,2082.0,2.38,662.0,99.3,-1574.0,-236.1,29.6,100.0,0.00,0.00
05/13/2026 07:20,05/13/2026 09:21,XAUUSD,Buy,0.150,4702.42000,4709.14000,0.0000,0.0000,672.0,100.80,1.91,00:02:01:22,32.0,38m,2082.0,2.34,672.0,100.8,-1574.0,-236.1,29.9,100.0,0.00,0.00
05/12/2026 13:07,05/12/2026 21:38,XAUUSD,Buy,0.230,4707.64000,4691.85000,0.0000,0.0000,-1579.0,-363.17,-6.44,00:08:30:38,25.5,2h 10m,6468.0,7.93,816.0,187.68,-6468.0,-1487.64,11.2,67.1,-2395.00,-550.85
05/12/2026 09:55,05/12/2026 13:07,XAUUSD,Buy,0.530,4695.16000,4707.41000,0.0000,0.0000,1225.0,649.25,13.00,00:03:11:45,68.5,2h 11m,2128.0,0.63,1401.0,742.5300000000001,-880.0,-466.40000000000003,61.4,92.3,-176.00,-93.28
05/12/2026 09:00,05/12/2026 13:07,XAUUSD,Buy,0.350,4705.97000,4707.41000,0.0000,0.0000,144.0,50.40,1.02,00:04:07:04,14.3,35m,2128.0,6.13,320.0,112.0,-1961.0,-686.3499999999999,14.0,92.3,-176.00,-61.60
05/12/2026 07:52,05/12/2026 13:07,XAUUSD,Buy,0.230,4716.62000,4707.41000,0.0000,0.0000,-921.0,-211.83,-4.11,00:05:14:39,0.0,0s,3026.0,3333.33,0.0,0.0,-3026.0,-695.98,0.0,69.6,-921.00,-211.83
05/12/2026 07:20,05/12/2026 13:07,XAUUSD,Buy,0.150,4727.00000,4707.36000,0.0000,0.0000,-1964.0,-294.60,-5.41,00:05:47:28,0.0,0s,4064.0,5000.00,0.0,0.0,-4064.0,-609.6,0.0,51.7,-1964.00,-294.60
05/12/2026 04:30,05/12/2026 04:41,XAUUSD,Sell,0.150,4735.05000,4721.80000,0.0000,0.0000,1325.0,198.75,3.79,00:00:11:09,,,,,,,,,,,,
05/12/2026 01:05,05/12/2026 01:46,XAUUSD,Buy,0.150,4741.08000,4754.33000,0.0000,0.0000,1325.0,198.75,3.93,00:00:41:29,2.4,59s,0.0,0.00,1325.0,198.75,0.0,0.0,100.0,100.0,0.00,0.00
05/11/2026 14:05,05/11/2026 15:22,XAUUSD,Buy,0.150,4671.36000,4684.96000,0.0000,0.0000,1360.0,204.00,4.21,00:01:17:36,100.0,1h 17m,5044.0,0.00,6404.0,960.5999999999999,0.0,0.0,100.0,21.2,-5044.00,-756.60
05/11/2026 08:45,05/11/2026 08:55,XAUUSD,Sell,0.150,4663.77000,4649.63000,0.0000,0.0000,1414.0,212.10,4.58,00:00:10:50,9.1,59s,744.0,0.53,1414.0,212.1,-744.0,-111.6,65.5,100.0,0.00,0.00
05/11/2026 05:53,05/11/2026 06:13,XAUUSD,Buy,0.230,4679.45000,4689.70000,0.0000,0.0000,1025.0,235.75,5.36,00:00:19:11,5.0,57s,0.0,0.00,1025.0,235.75,0.0,0.0,100.0,100.0,0.00,0.00
05/11/2026 05:35,05/11/2026 06:13,XAUUSD,Buy,0.150,4692.24000,4689.70000,0.0000,0.0000,-254.0,-38.10,-0.86,00:00:38:05,0.0,0s,254.0,256.41,0.0,0.0,-254.0,-38.1,0.0,0.0,-254.00,-38.10
05/08/2026 23:15,05/11/2026 01:01,XAUUSD,Sell,0.150,4718.83000,4699.12000,0.0000,0.0000,1971.0,295.65,7.14,02:01:46:00,6.1,3h 2m,2334.0,0.00,4305.0,645.75,0.0,0.0,100.0,45.8,-2334.00,-350.10
05/08/2026 20:20,05/08/2026 21:48,XAUUSD,Buy,0.150,4718.90000,4723.06000,0.0000,0.0000,416.0,62.40,1.53,00:01:28:52,1.2,1m,408.0,416.67,0.0,0.0,-408.0,-61.199999999999996,0.0,202.0,416.00,62.40
