Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
02/17/2026 07:31,02/17/2026 08:19,XAUUSD,Sell,0.010,0.00000,0.00000,4876.20000,4896.01000,-0.0800,0.0000,-1981.0,-19.89,-0.58,00:00:47:08,0.0,0s,7883.0,10000.00,0.0,0.0,-7883.0,-78.83,0.0,74.9,-1981.00,-19.81
02/17/2026 07:31,02/17/2026 07:33,XAUUSD,Sell,0.010,4874.18000,0.00000,4876.20000,4874.80000,-0.0800,0.0000,140.0,1.32,0.04,00:00:01:09,,,,,,,,,,,,
02/17/2026 07:31,02/17/2026 07:32,XAUUSD,Sell,0.010,0.00000,4863.25000,4876.20000,4863.26000,-0.0800,0.0000,1294.0,12.86,0.38,00:00:00:13,,,,,,,,,,,,
02/17/2026 07:31,02/17/2026 07:32,XAUUSD,Sell,0.010,0.00000,4865.97000,4876.20000,4863.26000,-0.0800,0.0000,1294.0,12.86,0.38,00:00:00:13,,,,,,,,,,,,
02/17/2026 07:31,02/17/2026 07:32,XAUUSD,Sell,0.010,0.00000,4869.12000,4876.20000,4863.26000,-0.0800,0.0000,1294.0,12.86,0.38,00:00:00:13,,,,,,,,,,,,
02/17/2026 07:31,02/17/2026 07:32,XAUUSD,Sell,0.010,0.00000,4865.12000,4876.20000,4863.26000,-0.0800,0.0000,1294.0,12.86,0.38,00:00:00:13,,,,,,,,,,,,
02/17/2026 07:31,02/17/2026 07:32,XAUUSD,Sell,0.010,0.00000,4860.44000,4876.44000,4863.26000,-0.0800,0.0000,1318.0,13.10,0.39,00:00:00:14,,,,,,,,,,,,
02/17/2026 07:31,02/17/2026 07:32,XAUUSD,Sell,0.010,0.00000,4862.30000,4876.44000,4863.26000,-0.0800,0.0000,1318.0,13.10,0.39,00:00:00:14,,,,,,,,,,,,
02/11/2026 15:39,02/13/2026 19:55,EURJPY,Sell,0.010,0.00000,0.00000,181.60300,181.44500,-0.0800,-0.2400,15.8,0.71,0.02,02:04:15:28,36.7,19h 10m,159.8,1.87,74.1,5.187,-138.3,-9.681000000000001,34.9,72.6,-58.30,-4.08
02/11/2026 06:21,02/12/2026 13:57,GBPJPY,Sell,0.010,209.22500,0.00000,209.62500,209.23600,-0.0800,-0.4300,38.9,2.03,0.06,01:07:36:25,77.4,1d ,153.3,0.43,192.2,13.454,-82.5,-5.775,70.0,44.2,-153.30,-10.73
02/11/2026 12:44,02/11/2026 14:41,XAUUSD,Buy,0.010,5070.96000,0.00000,5088.84000,5065.45000,-0.0800,0.0000,-2339.0,-23.47,-0.69,00:01:57:02,47.1,55m,4172.0,1.55,1833.0,18.330000000000002,-2839.0,-28.39,39.2,10.7,-4172.00,-41.72
02/11/2026 12:44,02/11/2026 13:50,XAUUSD,Buy,0.010,0.00000,0.00000,5089.83000,5114.08000,-0.0800,0.0000,2425.0,24.17,0.72,00:01:05:52,12.2,8m,2938.0,1.21,2425.0,24.25,-2938.0,-29.38,45.2,100.0,0.00,0.00
02/11/2026 12:44,02/11/2026 13:50,XAUUSD,Buy,0.010,0.00000,0.00000,5088.92000,5114.06000,-0.0800,0.0000,2514.0,25.06,0.75,00:01:05:42,12.2,8m,2847.0,1.13,2514.0,25.14,-2847.0,-28.47,46.9,100.0,0.00,0.00
02/11/2026 12:40,02/11/2026 13:50,XAUUSD,Buy,0.010,0.00000,0.00000,5084.61000,5114.10000,-0.0800,0.0000,2949.0,29.41,0.89,00:01:09:07,10.2,7m,2686.0,0.91,2949.0,29.490000000000002,-2686.0,-26.86,52.3,100.0,0.00,0.00
02/11/2026 12:40,02/11/2026 13:50,XAUUSD,Buy,0.010,0.00000,0.00000,5085.18000,5114.09000,-0.0800,0.0000,2891.0,28.83,0.88,00:01:09:06,10.2,7m,2743.0,0.95,2891.0,28.91,-2743.0,-27.43,51.3,100.0,0.00,0.00
02/11/2026 12:40,02/11/2026 13:50,XAUUSD,Buy,0.010,0.00000,0.00000,5085.18000,5114.10000,-0.0800,0.0000,2892.0,28.84,0.89,00:01:09:06,10.2,7m,2743.0,0.95,2892.0,28.92,-2743.0,-27.43,51.3,100.0,0.00,0.00
02/11/2026 12:44,02/11/2026 13:50,XAUUSD,Buy,0.010,0.00000,0.00000,5088.92000,5114.05000,-0.0800,0.0000,2513.0,25.05,0.78,00:01:05:41,10.8,7m,2847.0,1.13,2513.0,25.13,-2847.0,-28.47,46.9,100.0,0.00,0.00
02/11/2026 12:44,02/11/2026 13:50,XAUUSD,Buy,0.010,0.00000,0.00000,5089.91000,5114.05000,-0.0800,0.0000,2414.0,24.06,0.75,00:01:05:51,10.8,7m,2946.0,1.22,2414.0,24.14,-2946.0,-29.46,45.0,100.0,0.00,0.00
02/11/2026 12:44,02/11/2026 13:50,XAUUSD,Buy,0.010,0.00000,0.00000,5088.63000,5114.10000,-0.0800,0.0000,2547.0,25.39,0.80,00:01:05:51,10.8,7m,2818.0,1.11,2547.0,25.47,-2818.0,-28.18,47.5,100.0,0.00,0.00
02/11/2026 12:44,02/11/2026 13:50,XAUUSD,Buy,0.010,0.00000,0.00000,5094.09000,5114.05000,-0.0800,0.0000,1996.0,19.88,0.63,00:01:05:42,10.8,7m,3364.0,1.69,1996.0,19.96,-3364.0,-33.64,37.2,100.0,0.00,0.00
02/11/2026 12:40,02/11/2026 13:03,XAUUSD,Buy,0.010,5085.18000,0.00000,5085.18000,5084.76000,-0.0800,0.0000,-42.0,-0.50,-0.02,00:00:22:44,0.0,0s,2743.0,3333.33,0.0,0.0,-2743.0,-27.43,0.0,98.5,-42.00,-0.42
02/11/2026 12:44,02/11/2026 13:03,XAUUSD,Buy,0.010,5088.84000,0.00000,5088.84000,5088.70000,-0.0800,0.0000,-14.0,-0.22,-0.01,00:00:19:17,0.0,0s,2839.0,3333.33,0.0,0.0,-2839.0,-28.39,0.0,99.5,-14.00,-0.14
02/11/2026 12:44,02/11/2026 13:03,XAUUSD,Buy,0.010,5089.50000,0.00000,5088.92000,5089.18000,-0.0800,0.0000,26.0,0.18,0.01,00:00:19:06,5.3,1m,2847.0,109.89,26.0,0.26,-2847.0,-28.47,0.9,100.0,0.00,0.00
02/11/2026 12:44,02/11/2026 13:02,XAUUSD,Buy,0.010,5090.49000,0.00000,5089.91000,5089.66000,-0.0800,0.0000,-25.0,-0.33,-0.01,00:00:18:21,0.0,0s,2946.0,3333.33,0.0,0.0,-2946.0,-29.46,0.0,99.2,-25.00,-0.25
