Open Date,Close Date,Symbol,Action,Units/Lots,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USC),Min(pips),Min(USC),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USC)
03/24/2026 06:03,03/25/2026 14:16,XAUUSD,Sell,1.000,4356.43900,4558.02400,0.0000,0.0000,-20158.5,-20158.50,-5.29,01:08:13:00,0.6,11m,24234.0,333.33,72.9,72.9,-24161.1,-24161.1,0.3,16.5,-20231.40,-20231.40
03/24/2026 10:29,03/25/2026 01:33,XAUUSD,Buy,1.000,4424.21400,4581.05200,0.0000,0.0000,15683.8,15683.80,4.29,00:15:04:30,39.9,6h 0m,8701.0,0.44,16004.6,16004.6,-7005.4,-7005.4,69.6,98.6,-320.80,-320.80
03/24/2026 10:18,03/25/2026 01:33,XAUUSD,Buy,1.000,4431.55200,4580.80300,0.0000,0.0000,14925.1,14925.10,4.26,00:15:15:02,35.6,5h 25m,8261.0,0.49,15332.8,15332.8,-7584.2,-7584.2,66.9,98.2,-407.70,-407.70
03/24/2026 17:05,03/25/2026 00:34,BTCUSD,Buy,10.000,69200.00000,70800.00000,0.0000,0.0000,1600.0,16000.00,4.79,00:07:29:00,91.1,6h 49m,449.0,0.18,1600.0,16000.0,-281.8,-2818.0,85.0,100.0,0.00,0.00
03/24/2026 10:36,03/24/2026 16:05,AUDCAD,Buy,25.000,0.95725,0.95818,0.0000,0.0000,9.3,1688.83,0.51,00:05:29:37,66.7,3h 39m,28.6,1.12,16.5,2996.235,-18.5,-3359.415,47.1,79.4,-7.20,-1307.45
03/23/2026 14:21,03/23/2026 15:49,AUDCAD,Sell,30.000,0.96500,0.96136,0.0000,0.0000,36.4,7962.03,2.45,00:01:28:34,58.9,52m,19.6,0.42,39.8,8705.851999999999,-16.6,-3631.0840000000003,70.6,94.0,-3.40,-743.72
03/23/2026 13:24,03/23/2026 13:59,XAUUSD,Buy,2.000,4417.00000,4452.54100,0.0000,0.0000,3554.1,7108.20,2.24,00:00:35:14,100.0,35m,802.0,0.00,3697.0,7394.0,0.0,0.0,100.0,96.1,-142.90,-285.80
03/20/2026 15:33,03/23/2026 12:54,XAUUSD,Buy,2.000,4572.92000,4468.91000,0.0000,0.0000,-10401.0,-20802.00,-6.15,02:21:20:18,2.2,1h 31m,45805.0,28.65,1545.0,3090.0,-44260.0,-88520.0,3.4,73.9,-11946.00,-23892.00
03/22/2026 18:35,03/23/2026 12:00,BTCUSD,Buy,5.000,68488.25000,70129.46000,0.0000,0.0000,1641.2,8206.05,2.49,00:17:25:25,22.9,3h 59m,1283.0,0.40,2703.75,13518.75,-1084.25,-5421.25,71.4,71.9,-1062.55,-5312.75
03/23/2026 10:39,03/23/2026 11:59,USDJPY,Sell,5.000,159.60100,158.94400,0.0000,0.0000,65.7,2066.77,0.63,00:01:20:06,87.5,1h 10m,39.8,0.03,105.5,3319.03,-3.1,-97.52600000000001,97.1,63.4,-39.80,-1252.11
