Open Date,Close Date,Symbol,Action,Units/Lots,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
02/27/2026 20:00,03/02/2026 02:00,XAUUSD,Buy,0.060,5234.92000,5386.98000,-0.3600,-5.3600,15206.0,906.64,29.08,02:06:00:00,97.5,2d 4h ,939.0,0.06,15206.0,912.36,-939.0,-56.339999999999996,94.2,100.0,0.00,0.00
02/27/2026 16:00,02/27/2026 17:00,XAUUSD,Buy,0.060,5223.02000,5223.62000,-0.3600,0.0000,60.0,3.24,0.10,00:01:00:00,25.0,15m,3011.0,1.90,1578.0,94.67999999999999,-2999.0,-179.94,34.5,66.8,-1518.00,-91.08
02/23/2026 05:00,02/23/2026 08:41,XAUUSD,Buy,0.070,5173.81000,5150.28000,-0.2800,0.0000,-2353.0,-164.99,-5.03,00:03:41:37,2.3,5m,2464.0,21.23,111.0,7.7700000000000005,-2353.0,-164.71,4.5,0.0,-2464.00,-172.48
02/23/2026 03:00,02/23/2026 04:00,XAUUSD,Buy,0.060,5145.03000,5157.33000,-0.2400,0.0000,1230.0,73.56,2.29,00:01:00:00,41.7,25m,1781.0,1.08,1230.0,73.8,-1333.0,-79.98,48.0,100.0,0.00,0.00
02/20/2026 22:00,02/20/2026 23:00,XAUUSD,Buy,0.060,5079.83000,5097.13000,-0.2400,0.0000,1730.0,103.56,3.34,00:01:00:00,,,,,,,,,,,,
02/20/2026 21:00,02/20/2026 23:00,XAUUSD,Buy,0.060,5071.82000,5096.98000,-0.2400,0.0000,2516.0,150.72,5.10,00:02:00:00,39.2,47m,0.0,1.00,0.0,0.0,0.0,0.0,0,0,2516.00,150.96
02/20/2026 19:00,02/20/2026 20:00,XAUUSD,Buy,0.060,5066.13000,5072.95000,-0.2400,0.0000,682.0,40.68,1.40,00:01:00:00,15.0,9m,2274.0,3.33,682.0,40.92,-2274.0,-136.44,23.1,100.0,0.00,0.00
02/20/2026 16:00,02/20/2026 17:00,XAUUSD,Buy,0.060,5043.83000,5054.62000,-0.2400,0.0000,1079.0,64.50,2.26,00:01:00:00,13.4,8m,2255.0,2.09,1079.0,64.74,-2255.0,-135.29999999999998,32.4,100.0,0.00,0.00
02/20/2026 13:00,02/20/2026 14:30,XAUUSD,Buy,0.060,5034.85000,5009.57000,-0.2400,0.0000,-2528.0,-151.92,-5.06,00:01:30:57,11.0,10m,2734.0,12.29,206.0,12.36,-2528.0,-151.68,7.5,0.0,-2734.00,-164.04
02/20/2026 11:00,02/20/2026 12:00,XAUUSD,Buy,0.060,5029.22000,5027.54000,-0.2400,0.0000,-168.0,-10.32,-0.34,00:01:00:00,6.7,4m,2257.0,20.16,112.0,6.72,-2257.0,-135.42,4.7,88.2,-280.00,-16.80
02/18/2026 19:00,02/18/2026 21:27,XAUUSD,Buy,0.060,5000.82000,4974.04000,-0.2400,0.0000,-2678.0,-160.92,-5.07,00:02:27:46,23.7,35m,3614.0,2.86,936.0,56.16,-2678.0,-160.68,25.9,0.0,-3614.00,-216.84
02/18/2026 17:00,02/18/2026 18:00,XAUUSD,Buy,0.060,4991.79000,4998.08000,-0.2400,0.0000,629.0,37.50,1.20,00:01:00:00,25.0,15m,3701.0,5.89,629.0,37.74,-3701.0,-222.06,14.5,100.0,0.00,0.00
02/11/2026 20:00,02/11/2026 20:10,XAUUSD,Buy,0.050,5091.43000,5078.86000,-0.2000,0.0000,-1257.0,-63.05,-1.97,00:00:10:04,0.0,0s,2096.0,2500.00,0.0,0.0,-2096.0,-104.80000000000001,0.0,40.0,-1257.00,-62.85
