Open Date,Close Date,Symbol,Action,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(GBP),Min(pips),Min(GBP),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(GBP)
06/04/2026 15:54,06/04/2026 16:20,XAUUSD,Buy,4508.70000,4509.28000,0.0000,0.0000,58.0,21.55,0.04,00:00:26:47,3.9,1m,3329.0,57.47,58.0,21.46,-3329.0,-1231.73,1.7,100.0,0.00,0.00
06/04/2026 15:54,06/04/2026 16:20,XAUUSD,Buy,4508.70000,4509.28000,0.0000,0.0000,58.0,21.55,0.04,00:00:26:47,3.9,1m,3329.0,57.47,58.0,21.46,-3329.0,-1231.73,1.7,100.0,0.00,0.00
06/04/2026 15:54,06/04/2026 16:20,XAUUSD,Buy,4508.80000,4509.28000,0.0000,0.0000,48.0,17.84,0.04,00:00:26:47,3.9,1m,3339.0,69.93,48.0,17.759999999999998,-3339.0,-1235.43,1.4,100.0,0.00,0.00
06/04/2026 15:54,06/04/2026 16:20,XAUUSD,Buy,4508.82000,4509.28000,0.0000,0.0000,46.0,17.09,0.03,00:00:26:47,3.9,1m,3341.0,72.99,46.0,17.02,-3341.0,-1236.17,1.4,100.0,0.00,0.00
06/04/2026 15:54,06/04/2026 16:20,XAUUSD,Buy,4508.84000,4509.28000,0.0000,0.0000,44.0,16.35,0.03,00:00:26:48,3.9,1m,3343.0,76.34,44.0,16.28,-3343.0,-1236.91,1.3,100.0,0.00,0.00
06/04/2026 15:54,06/04/2026 16:20,XAUUSD,Buy,4508.88000,4509.28000,0.0000,0.0000,40.0,14.86,0.03,00:00:26:48,3.9,1m,3347.0,84.03,40.0,14.8,-3347.0,-1238.3899999999999,1.2,100.0,0.00,0.00
06/04/2026 15:54,06/04/2026 16:20,XAUUSD,Buy,4508.90000,4509.28000,0.0000,0.0000,38.0,14.12,0.03,00:00:26:48,3.9,1m,3349.0,88.50,38.0,14.06,-3349.0,-1239.1299999999999,1.1,100.0,0.00,0.00
06/04/2026 15:54,06/04/2026 16:20,XAUUSD,Buy,4508.90000,4509.28000,0.0000,0.0000,38.0,14.12,0.03,00:00:26:48,3.9,1m,3349.0,88.50,38.0,14.06,-3349.0,-1239.1299999999999,1.1,100.0,0.00,0.00
06/04/2026 15:54,06/04/2026 16:20,XAUUSD,Buy,4508.87000,4509.28000,0.0000,0.0000,41.0,15.24,0.03,00:00:26:48,3.9,1m,3346.0,81.97,41.0,15.17,-3346.0,-1238.02,1.2,100.0,0.00,0.00
06/04/2026 15:54,06/04/2026 16:20,XAUUSD,Buy,4508.85000,4509.28000,0.0000,0.0000,43.0,15.98,0.03,00:00:26:48,3.9,1m,3344.0,78.13,43.0,15.91,-3344.0,-1237.28,1.3,100.0,0.00,0.00
06/04/2026 15:54,06/04/2026 16:20,XAUUSD,Buy,4508.85000,4509.28000,0.0000,0.0000,43.0,15.98,0.03,00:00:26:48,3.9,1m,3344.0,78.13,43.0,15.91,-3344.0,-1237.28,1.3,100.0,0.00,0.00
06/04/2026 15:54,06/04/2026 16:20,XAUUSD,Buy,4508.88000,4509.28000,0.0000,0.0000,40.0,14.86,0.03,00:00:26:48,3.9,1m,3347.0,84.03,40.0,14.8,-3347.0,-1238.3899999999999,1.2,100.0,0.00,0.00
06/04/2026 15:54,06/04/2026 16:20,XAUUSD,Buy,4508.88000,4509.28000,0.0000,0.0000,40.0,14.86,0.03,00:00:26:48,3.9,1m,3347.0,84.03,40.0,14.8,-3347.0,-1238.3899999999999,1.2,100.0,0.00,0.00
06/04/2026 15:49,06/04/2026 15:53,XAUUSD,Buy,4501.20000,4502.63000,0.0000,0.0000,143.0,53.12,0.11,00:00:03:50,,,,,,,,,,,,
06/04/2026 15:49,06/04/2026 15:53,XAUUSD,Buy,4501.19000,4502.53000,0.0000,0.0000,134.0,49.78,0.10,00:00:03:50,,,,,,,,,,,,
06/04/2026 15:49,06/04/2026 15:53,XAUUSD,Buy,4501.19000,4502.53000,0.0000,0.0000,134.0,49.78,0.10,00:00:03:50,,,,,,,,,,,,
06/04/2026 15:49,06/04/2026 15:53,XAUUSD,Buy,4501.19000,4502.53000,0.0000,0.0000,134.0,49.78,0.10,00:00:03:50,,,,,,,,,,,,
06/04/2026 15:49,06/04/2026 15:53,XAUUSD,Buy,4501.16000,4502.50000,0.0000,0.0000,134.0,49.78,0.10,00:00:03:50,,,,,,,,,,,,
06/04/2026 15:49,06/04/2026 15:53,XAUUSD,Buy,4501.16000,4502.50000,0.0000,0.0000,134.0,49.78,0.10,00:00:03:51,,,,,,,,,,,,
06/04/2026 15:49,06/04/2026 15:53,XAUUSD,Buy,4501.16000,4502.50000,0.0000,0.0000,134.0,49.78,0.10,00:00:03:51,,,,,,,,,,,,
06/04/2026 15:38,06/04/2026 15:53,XAUUSD,Buy,4499.46000,4502.50000,0.0000,0.0000,304.0,112.93,0.23,00:00:14:52,6.7,59s,2696.0,8.87,304.0,112.48,-2696.0,-997.52,10.1,100.0,0.00,0.00
06/04/2026 15:38,06/04/2026 15:53,XAUUSD,Buy,4499.36000,4502.50000,0.0000,0.0000,314.0,116.65,0.24,00:00:14:53,6.7,59s,2686.0,8.55,314.0,116.17999999999999,-2686.0,-993.8199999999999,10.5,100.0,0.00,0.00
06/04/2026 15:38,06/04/2026 15:53,XAUUSD,Buy,4499.36000,4502.50000,0.0000,0.0000,314.0,116.65,0.24,00:00:14:54,6.7,59s,2686.0,8.55,314.0,116.17999999999999,-2686.0,-993.8199999999999,10.5,100.0,0.00,0.00
06/04/2026 15:36,06/04/2026 15:53,XAUUSD,Buy,4500.96000,4502.50000,0.0000,0.0000,154.0,57.21,0.12,00:00:16:55,5.9,59s,2846.0,18.48,154.0,56.98,-2846.0,-1053.02,5.1,100.0,0.00,0.00
06/04/2026 15:36,06/04/2026 15:53,XAUUSD,Buy,4500.95000,4502.50000,0.0000,0.0000,155.0,57.58,0.12,00:00:16:55,5.9,59s,2845.0,18.38,155.0,57.35,-2845.0,-1052.65,5.2,100.0,0.00,0.00
06/04/2026 15:36,06/04/2026 15:53,XAUUSD,Buy,4500.96000,4502.50000,0.0000,0.0000,154.0,57.21,0.12,00:00:16:56,5.9,59s,2846.0,18.48,154.0,56.98,-2846.0,-1053.02,5.1,100.0,0.00,0.00
06/04/2026 15:36,06/04/2026 15:53,XAUUSD,Buy,4500.97000,4502.50000,0.0000,0.0000,153.0,56.84,0.12,00:00:16:56,5.9,59s,2847.0,18.62,153.0,56.61,-2847.0,-1053.39,5.1,100.0,0.00,0.00
06/04/2026 15:36,06/04/2026 15:53,XAUUSD,Buy,4500.97000,4502.50000,0.0000,0.0000,153.0,56.84,0.12,00:00:16:56,5.9,59s,2847.0,18.62,153.0,56.61,-2847.0,-1053.39,5.1,100.0,0.00,0.00
06/04/2026 15:36,06/04/2026 15:53,XAUUSD,Buy,4500.97000,4502.50000,0.0000,0.0000,153.0,56.84,0.12,00:00:16:56,5.9,59s,2847.0,18.62,153.0,56.61,-2847.0,-1053.39,5.1,100.0,0.00,0.00
06/04/2026 15:36,06/04/2026 15:53,XAUUSD,Buy,4502.28000,4502.50000,0.0000,0.0000,22.0,8.17,0.02,00:00:17:00,5.9,1m,2978.0,136.99,22.0,8.14,-2978.0,-1101.86,0.7,100.0,0.00,0.00
06/04/2026 15:36,06/04/2026 15:53,XAUUSD,Buy,4502.21000,4502.50000,0.0000,0.0000,29.0,10.77,0.02,00:00:17:00,5.9,1m,2971.0,103.09,29.0,10.73,-2971.0,-1099.27,1.0,100.0,0.00,0.00
06/04/2026 15:36,06/04/2026 15:53,XAUUSD,Buy,4502.21000,4502.50000,0.0000,0.0000,29.0,10.77,0.02,00:00:17:01,5.9,1m,2971.0,103.09,29.0,10.73,-2971.0,-1099.27,1.0,100.0,0.00,0.00
06/04/2026 15:36,06/04/2026 15:53,XAUUSD,Buy,4502.27000,4502.50000,0.0000,0.0000,23.0,8.54,0.02,00:00:17:01,5.9,1m,2977.0,129.87,23.0,8.51,-2977.0,-1101.49,0.8,100.0,0.00,0.00
06/04/2026 15:36,06/04/2026 15:53,XAUUSD,Buy,4502.27000,4502.50000,0.0000,0.0000,23.0,8.54,0.02,00:00:17:01,5.9,1m,2977.0,129.87,23.0,8.51,-2977.0,-1101.49,0.8,100.0,0.00,0.00
06/04/2026 15:36,06/04/2026 15:53,XAUUSD,Buy,4502.08000,4502.50000,0.0000,0.0000,42.0,15.60,0.03,00:00:17:03,5.9,1m,2958.0,70.92,42.0,15.54,-2958.0,-1094.46,1.4,100.0,0.00,0.00
06/04/2026 15:36,06/04/2026 15:53,XAUUSD,Buy,4502.09000,4502.50000,0.0000,0.0000,41.0,15.23,0.03,00:00:17:03,5.9,1m,2959.0,72.46,41.0,15.17,-2959.0,-1094.83,1.4,100.0,0.00,0.00
06/04/2026 15:36,06/04/2026 15:53,XAUUSD,Buy,4502.09000,4502.50000,0.0000,0.0000,41.0,15.23,0.03,00:00:17:03,5.9,1m,2959.0,72.46,41.0,15.17,-2959.0,-1094.83,1.4,100.0,0.00,0.00
06/04/2026 14:31,06/04/2026 14:34,XAUUSD,Sell,4491.41000,4485.53000,0.0000,0.0000,588.0,218.48,0.46,00:00:03:50,,,,,,,,,,,,
06/04/2026 14:31,06/04/2026 14:34,XAUUSD,Sell,4491.45000,4485.53000,0.0000,0.0000,592.0,219.97,0.46,00:00:03:50,,,,,,,,,,,,
06/04/2026 14:31,06/04/2026 14:34,XAUUSD,Sell,4491.43000,4485.53000,0.0000,0.0000,590.0,219.23,0.46,00:00:03:50,,,,,,,,,,,,
06/04/2026 14:31,06/04/2026 14:34,XAUUSD,Sell,4491.40000,4485.38000,0.0000,0.0000,602.0,223.69,0.47,00:00:03:50,,,,,,,,,,,,
06/04/2026 14:31,06/04/2026 14:34,XAUUSD,Sell,4491.40000,4485.37000,0.0000,0.0000,603.0,224.06,0.48,00:00:03:50,,,,,,,,,,,,
06/04/2026 14:31,06/04/2026 14:34,XAUUSD,Sell,4491.54000,4485.38000,0.0000,0.0000,616.0,228.89,0.49,00:00:03:51,,,,,,,,,,,,
06/04/2026 14:31,06/04/2026 14:34,XAUUSD,Sell,4491.54000,4485.37000,0.0000,0.0000,617.0,229.26,0.49,00:00:03:51,,,,,,,,,,,,
06/04/2026 14:30,06/04/2026 14:34,XAUUSD,Sell,4491.02000,4485.37000,0.0000,0.0000,565.0,209.94,0.45,00:00:03:59,,,,,,,,,,,,
06/04/2026 14:30,06/04/2026 14:34,XAUUSD,Sell,4490.87000,4485.38000,0.0000,0.0000,549.0,203.99,0.44,00:00:04:04,100.0,4m,299.0,0.00,848.0,313.76,0.0,0.0,100.0,64.7,-299.00,-110.63
06/04/2026 14:30,06/04/2026 14:34,XAUUSD,Sell,4490.82000,4485.38000,0.0000,0.0000,544.0,202.13,0.44,00:00:04:05,100.0,4m,299.0,0.00,843.0,311.90999999999997,0.0,0.0,100.0,64.5,-299.00,-110.63
06/04/2026 14:30,06/04/2026 14:34,XAUUSD,Sell,4490.83000,4485.38000,0.0000,0.0000,545.0,202.51,0.44,00:00:04:05,100.0,4m,299.0,0.00,844.0,312.28,0.0,0.0,100.0,64.6,-299.00,-110.63
06/04/2026 14:30,06/04/2026 14:34,XAUUSD,Sell,4490.91000,4485.38000,0.0000,0.0000,553.0,205.48,0.45,00:00:04:05,100.0,4m,299.0,0.00,852.0,315.24,0.0,0.0,100.0,64.9,-299.00,-110.63
06/04/2026 14:30,06/04/2026 14:34,XAUUSD,Sell,4491.01000,4485.37000,0.0000,0.0000,564.0,209.57,0.46,00:00:04:05,100.0,4m,298.0,0.00,862.0,318.94,0.0,0.0,100.0,65.4,-298.00,-110.26
06/04/2026 14:30,06/04/2026 14:34,XAUUSD,Sell,4490.97000,4485.37000,0.0000,0.0000,560.0,208.08,0.46,00:00:04:05,100.0,4m,298.0,0.00,858.0,317.46,0.0,0.0,100.0,65.3,-298.00,-110.26
06/04/2026 14:30,06/04/2026 14:34,XAUUSD,Sell,4491.11000,4485.37000,0.0000,0.0000,574.0,213.28,0.48,00:00:04:05,100.0,4m,298.0,0.00,872.0,322.64,0.0,0.0,100.0,65.8,-298.00,-110.26
06/04/2026 14:30,06/04/2026 14:34,XAUUSD,Sell,4491.25000,4485.37000,0.0000,0.0000,588.0,218.49,0.49,00:00:04:05,100.0,4m,298.0,0.00,886.0,327.82,0.0,0.0,100.0,66.4,-298.00,-110.26
06/04/2026 14:30,06/04/2026 14:34,XAUUSD,Sell,4490.99000,4485.37000,0.0000,0.0000,562.0,208.82,0.47,00:00:04:08,100.0,4m,298.0,0.00,860.0,318.2,0.0,0.0,100.0,65.3,-298.00,-110.26
06/04/2026 14:30,06/04/2026 14:34,XAUUSD,Sell,4490.99000,4485.38000,0.0000,0.0000,561.0,208.45,0.47,00:00:04:08,100.0,4m,299.0,0.00,860.0,318.2,0.0,0.0,100.0,65.2,-299.00,-110.63
06/04/2026 14:30,06/04/2026 14:34,XAUUSD,Sell,4490.99000,4485.38000,0.0000,0.0000,561.0,208.45,0.47,00:00:04:08,100.0,4m,299.0,0.00,860.0,318.2,0.0,0.0,100.0,65.2,-299.00,-110.63
06/04/2026 14:30,06/04/2026 14:34,XAUUSD,Sell,4491.14000,4485.37000,0.0000,0.0000,577.0,214.40,0.49,00:00:04:10,100.0,4m,298.0,0.00,875.0,323.75,0.0,0.0,100.0,65.9,-298.00,-110.26
06/04/2026 14:30,06/04/2026 14:34,XAUUSD,Sell,4490.90000,4485.37000,0.0000,0.0000,553.0,205.48,0.47,00:00:04:10,100.0,4m,298.0,0.00,851.0,314.87,0.0,0.0,100.0,65.0,-298.00,-110.26
06/04/2026 14:30,06/04/2026 14:34,XAUUSD,Sell,4490.90000,4485.37000,0.0000,0.0000,553.0,205.48,0.47,00:00:04:10,100.0,4m,298.0,0.00,851.0,314.87,0.0,0.0,100.0,65.0,-298.00,-110.26
06/04/2026 14:30,06/04/2026 14:34,XAUUSD,Sell,4491.41000,4485.38000,0.0000,0.0000,603.0,224.06,0.52,00:00:04:10,100.0,4m,299.0,0.00,902.0,333.74,0.0,0.0,100.0,66.9,-299.00,-110.63
06/04/2026 14:11,06/04/2026 14:25,XAUUSD,Sell,4475.64000,4481.68000,0.0000,0.0000,-604.0,-224.37,-0.52,00:00:14:13,0.0,0s,1689.0,2000.00,0.0,0.0,-1689.0,-624.93,0.0,64.2,-604.00,-223.48
06/04/2026 14:11,06/04/2026 14:25,XAUUSD,Sell,4475.57000,4481.68000,0.0000,0.0000,-611.0,-226.97,-0.52,00:00:14:14,0.0,0s,1696.0,2000.00,0.0,0.0,-1696.0,-627.52,0.0,64.0,-611.00,-226.07
06/04/2026 14:11,06/04/2026 14:25,XAUUSD,Sell,4475.44000,4481.67000,0.0000,0.0000,-623.0,-231.43,-0.53,00:00:14:14,0.0,0s,1709.0,2000.00,0.0,0.0,-1709.0,-632.33,0.0,63.5,-623.00,-230.51
06/04/2026 14:11,06/04/2026 14:25,XAUUSD,Sell,4475.48000,4481.67000,0.0000,0.0000,-619.0,-229.94,-0.52,00:00:14:14,0.0,0s,1705.0,2000.00,0.0,0.0,-1705.0,-630.85,0.0,63.7,-619.00,-229.03
06/04/2026 14:11,06/04/2026 14:25,XAUUSD,Sell,4476.35000,4481.67000,0.0000,0.0000,-532.0,-197.62,-0.45,00:00:14:15,0.0,0s,1618.0,1666.67,0.0,0.0,-1618.0,-598.66,0.0,67.1,-532.00,-196.84
06/04/2026 14:11,06/04/2026 14:25,XAUUSD,Sell,4476.44000,4481.67000,0.0000,0.0000,-523.0,-194.28,-0.44,00:00:14:15,0.0,0s,1609.0,1666.67,0.0,0.0,-1609.0,-595.33,0.0,67.5,-523.00,-193.51
06/04/2026 14:11,06/04/2026 14:25,XAUUSD,Sell,4476.59000,4481.67000,0.0000,0.0000,-508.0,-188.71,-0.42,00:00:14:15,0.0,0s,1594.0,1666.67,0.0,0.0,-1594.0,-589.78,0.0,68.1,-508.00,-187.96
06/04/2026 14:11,06/04/2026 14:25,XAUUSD,Sell,4476.58000,4481.67000,0.0000,0.0000,-509.0,-189.08,-0.42,00:00:14:15,0.0,0s,1595.0,1666.67,0.0,0.0,-1595.0,-590.15,0.0,68.1,-509.00,-188.33
06/04/2026 12:45,06/04/2026 14:25,XAUUSD,Sell,4468.84000,4481.66000,0.0000,0.0000,-1282.0,-476.23,-1.05,00:01:40:02,0.0,0s,4563.0,5000.00,0.0,0.0,-4563.0,-1688.31,0.0,71.9,-1282.00,-474.34
06/04/2026 12:43,06/04/2026 14:25,XAUUSD,Sell,4468.05000,4481.66000,0.0000,0.0000,-1361.0,-505.58,-1.11,00:01:42:36,0.0,0s,4642.0,5000.00,0.0,0.0,-4642.0,-1717.54,0.0,70.7,-1361.00,-503.57
06/04/2026 12:07,06/04/2026 14:25,XAUUSD,Sell,4465.88000,4481.66000,0.0000,0.0000,-1578.0,-586.18,-1.27,00:02:18:17,0.0,0s,4859.0,5000.00,0.0,0.0,-4859.0,-1797.83,0.0,67.5,-1578.00,-583.86
06/04/2026 12:07,06/04/2026 14:25,XAUUSD,Sell,4465.85000,4481.66000,0.0000,0.0000,-1581.0,-587.30,-1.25,00:02:18:18,0.0,0s,4862.0,5000.00,0.0,0.0,-4862.0,-1798.94,0.0,67.5,-1581.00,-584.97
06/04/2026 11:56,06/04/2026 14:25,XAUUSD,Sell,4465.48000,4481.66000,0.0000,0.0000,-1618.0,-601.04,-1.27,00:02:29:16,0.0,0s,4899.0,5000.00,0.0,0.0,-4899.0,-1812.6299999999999,0.0,67.0,-1618.00,-598.66
06/04/2026 11:56,06/04/2026 14:25,XAUUSD,Sell,4465.67000,4481.67000,0.0000,0.0000,-1600.0,-594.36,-1.24,00:02:29:18,0.0,0s,4880.0,5000.00,0.0,0.0,-4880.0,-1805.6,0.0,67.2,-1600.00,-592.00
06/04/2026 11:31,06/04/2026 14:25,XAUUSD,Sell,4466.14000,4481.66000,0.0000,0.0000,-1552.0,-576.52,-1.18,00:02:54:49,0.0,0s,4833.0,5000.00,0.0,0.0,-4833.0,-1788.21,0.0,67.9,-1552.00,-574.24
06/04/2026 11:13,06/04/2026 14:25,XAUUSD,Sell,4463.41000,4481.66000,0.0000,0.0000,-1825.0,-677.93,-1.37,00:03:12:45,0.0,0s,5106.0,10000.00,0.0,0.0,-5106.0,-1889.22,0.0,64.3,-1825.00,-675.25
06/04/2026 11:13,06/04/2026 14:25,XAUUSD,Sell,4463.41000,4481.66000,0.0000,0.0000,-1825.0,-677.93,-1.35,00:03:12:45,0.0,0s,5106.0,10000.00,0.0,0.0,-5106.0,-1889.22,0.0,64.3,-1825.00,-675.25
06/04/2026 11:12,06/04/2026 14:25,XAUUSD,Sell,4462.94000,4481.67000,0.0000,0.0000,-1873.0,-695.77,-1.37,00:03:13:35,0.0,0s,5153.0,10000.00,0.0,0.0,-5153.0,-1906.61,0.0,63.7,-1873.00,-693.01
06/04/2026 11:12,06/04/2026 14:25,XAUUSD,Sell,4462.93000,4481.66000,0.0000,0.0000,-1873.0,-695.77,-1.35,00:03:13:36,0.0,0s,5154.0,10000.00,0.0,0.0,-5154.0,-1906.98,0.0,63.7,-1873.00,-693.01
06/04/2026 11:12,06/04/2026 14:25,XAUUSD,Sell,4462.87000,4481.66000,0.0000,0.0000,-1879.0,-697.99,-1.34,00:03:13:37,0.0,0s,5160.0,10000.00,0.0,0.0,-5160.0,-1909.2,0.0,63.6,-1879.00,-695.23
06/04/2026 11:12,06/04/2026 14:25,XAUUSD,Sell,4462.20000,4481.67000,0.0000,0.0000,-1947.0,-723.26,-1.37,00:03:13:47,0.0,0s,5227.0,10000.00,0.0,0.0,-5227.0,-1933.99,0.0,62.8,-1947.00,-720.39
06/04/2026 11:12,06/04/2026 14:25,XAUUSD,Sell,4462.19000,4481.66000,0.0000,0.0000,-1947.0,-723.25,-1.35,00:03:13:47,0.0,0s,5228.0,10000.00,0.0,0.0,-5228.0,-1934.36,0.0,62.8,-1947.00,-720.39
06/04/2026 11:12,06/04/2026 14:25,XAUUSD,Sell,4462.19000,4481.66000,0.0000,0.0000,-1947.0,-723.25,-1.33,00:03:13:47,0.0,0s,5228.0,10000.00,0.0,0.0,-5228.0,-1934.36,0.0,62.8,-1947.00,-720.39
06/04/2026 11:12,06/04/2026 14:25,XAUUSD,Sell,4462.37000,4481.66000,0.0000,0.0000,-1929.0,-716.57,-1.30,00:03:13:49,0.0,0s,5210.0,10000.00,0.0,0.0,-5210.0,-1927.7,0.0,63.0,-1929.00,-713.73
06/04/2026 11:12,06/04/2026 14:25,XAUUSD,Sell,4462.37000,4481.66000,0.0000,0.0000,-1929.0,-716.57,-1.29,00:03:13:49,0.0,0s,5210.0,10000.00,0.0,0.0,-5210.0,-1927.7,0.0,63.0,-1929.00,-713.73
06/04/2026 11:12,06/04/2026 14:25,XAUUSD,Sell,4462.37000,4481.66000,0.0000,0.0000,-1929.0,-716.57,-1.27,00:03:13:49,0.0,0s,5210.0,10000.00,0.0,0.0,-5210.0,-1927.7,0.0,63.0,-1929.00,-713.73
06/04/2026 11:12,06/04/2026 14:25,XAUUSD,Sell,4462.28000,4481.66000,0.0000,0.0000,-1938.0,-719.91,-1.26,00:03:13:49,0.0,0s,5219.0,10000.00,0.0,0.0,-5219.0,-1931.03,0.0,62.9,-1938.00,-717.06
06/04/2026 11:12,06/04/2026 14:25,XAUUSD,Sell,4462.28000,4481.66000,0.0000,0.0000,-1938.0,-719.91,-1.24,00:03:13:50,0.0,0s,5219.0,10000.00,0.0,0.0,-5219.0,-1931.03,0.0,62.9,-1938.00,-717.06
06/04/2026 11:31,06/04/2026 11:33,XAUUSD,Sell,4466.23000,4465.94000,0.0000,0.0000,29.0,10.79,0.02,00:00:02:53,,,,,,,,,,,,
06/03/2026 10:52,06/03/2026 10:57,XAUUSD,Sell,4463.50000,4455.46000,0.0000,0.0000,804.0,298.74,0.52,00:00:04:30,,,,,,,,,,,,
06/03/2026 10:52,06/03/2026 10:57,XAUUSD,Sell,4463.10000,4455.46000,0.0000,0.0000,764.0,283.88,0.50,00:00:04:31,,,,,,,,,,,,
06/03/2026 10:52,06/03/2026 10:57,XAUUSD,Sell,4463.10000,4455.46000,0.0000,0.0000,764.0,283.88,0.50,00:00:04:32,,,,,,,,,,,,
06/03/2026 10:52,06/03/2026 10:57,XAUUSD,Sell,4462.34000,4455.46000,0.0000,0.0000,688.0,255.64,0.45,00:00:04:36,,,,,,,,,,,,
06/03/2026 10:52,06/03/2026 10:57,XAUUSD,Sell,4461.85000,4455.46000,0.0000,0.0000,639.0,237.44,0.42,00:00:04:55,,,,,,,,,,,,
06/03/2026 10:52,06/03/2026 10:57,XAUUSD,Sell,4461.83000,4455.46000,0.0000,0.0000,637.0,236.69,0.42,00:00:04:55,,,,,,,,,,,,
06/03/2026 10:52,06/03/2026 10:57,XAUUSD,Sell,4461.46000,4455.46000,0.0000,0.0000,600.0,222.94,0.40,00:00:05:02,,,,,,,,,,,,
06/03/2026 10:52,06/03/2026 10:57,XAUUSD,Sell,4461.49000,4455.46000,0.0000,0.0000,603.0,224.06,0.40,00:00:05:03,,,,,,,,,,,,
06/03/2026 10:51,06/03/2026 10:57,XAUUSD,Sell,4460.90000,4455.42000,0.0000,0.0000,548.0,203.62,0.37,00:00:05:47,,,,,,,,,,,,
06/03/2026 10:51,06/03/2026 10:57,XAUUSD,Sell,4460.96000,4455.00000,0.0000,0.0000,596.0,221.46,0.40,00:00:05:40,,,,,,,,,,,,
06/03/2026 10:51,06/03/2026 10:57,XAUUSD,Sell,4460.88000,4455.00000,0.0000,0.0000,588.0,218.48,0.40,00:00:05:41,,,,,,,,,,,,
06/02/2026 11:57,06/02/2026 12:19,XAUUSD,Buy,4526.90000,4535.51000,0.0000,0.0000,861.0,319.64,0.58,00:00:22:01,45.5,10m,388.0,0.25,861.0,318.57,-217.0,-80.28999999999999,79.9,100.0,0.00,0.00
06/02/2026 11:42,06/02/2026 12:19,XAUUSD,Buy,4528.66000,4535.51000,0.0000,0.0000,685.0,254.30,0.47,00:00:37:01,24.4,9m,560.0,0.57,685.0,253.45,-393.0,-145.41,63.5,100.0,0.00,0.00
06/02/2026 11:42,06/02/2026 12:19,XAUUSD,Buy,4529.33000,4535.51000,0.0000,0.0000,618.0,229.43,0.42,00:00:37:06,10.9,4m,560.0,0.74,618.0,228.66,-460.0,-170.2,57.3,100.0,0.00,0.00
06/02/2026 11:29,06/02/2026 12:19,XAUUSD,Buy,4530.13000,4535.51000,0.0000,0.0000,538.0,199.73,0.37,00:00:49:59,8.0,3m,560.0,1.00,538.0,199.06,-540.0,-199.8,49.9,100.0,0.00,0.00
06/02/2026 11:29,06/02/2026 12:19,XAUUSD,Buy,4530.13000,4535.51000,0.0000,0.0000,538.0,199.73,0.37,00:00:49:59,8.0,3m,560.0,1.00,538.0,199.06,-540.0,-199.8,49.9,100.0,0.00,0.00
06/02/2026 11:29,06/02/2026 12:19,XAUUSD,Buy,4530.13000,4535.51000,0.0000,0.0000,538.0,199.73,0.37,00:00:49:59,8.0,3m,560.0,1.00,538.0,199.06,-540.0,-199.8,49.9,100.0,0.00,0.00
06/02/2026 11:29,06/02/2026 12:19,XAUUSD,Buy,4531.33000,4535.51000,0.0000,0.0000,418.0,155.18,0.29,00:00:50:16,2.0,1m,660.0,1.58,418.0,154.66,-660.0,-244.2,38.8,100.0,0.00,0.00
06/02/2026 11:29,06/02/2026 12:19,XAUUSD,Buy,4531.10000,4535.48000,0.0000,0.0000,438.0,162.60,0.30,00:00:50:17,2.0,1m,637.0,1.45,438.0,162.06,-637.0,-235.69,40.7,100.0,0.00,0.00
06/02/2026 11:29,06/02/2026 12:19,XAUUSD,Buy,4531.35000,4535.48000,0.0000,0.0000,413.0,153.32,0.29,00:00:50:18,2.0,1m,662.0,1.60,413.0,152.81,-662.0,-244.94,38.4,100.0,0.00,0.00
06/02/2026 11:28,06/02/2026 12:19,XAUUSD,Buy,4531.88000,4535.48000,0.0000,0.0000,360.0,133.65,0.25,00:00:50:40,2.0,1m,715.0,1.99,360.0,133.2,-715.0,-264.55,33.5,100.0,0.00,0.00
06/02/2026 11:28,06/02/2026 12:19,XAUUSD,Buy,4532.12000,4535.48000,0.0000,0.0000,336.0,124.74,0.24,00:00:51:00,2.0,1m,739.0,2.20,336.0,124.32,-739.0,-273.43,31.3,100.0,0.00,0.00
06/02/2026 11:20,06/02/2026 12:19,XAUUSD,Buy,4532.89000,4535.48000,0.0000,0.0000,259.0,96.15,0.18,00:00:58:45,1.7,59s,816.0,3.15,259.0,95.83,-816.0,-301.92,24.1,100.0,0.00,0.00
06/02/2026 11:20,06/02/2026 12:19,XAUUSD,Buy,4532.86000,4535.48000,0.0000,0.0000,262.0,97.26,0.18,00:00:58:45,1.7,59s,813.0,3.10,262.0,96.94,-813.0,-300.81,24.4,100.0,0.00,0.00
06/02/2026 11:20,06/02/2026 12:19,XAUUSD,Buy,4532.59000,4535.48000,0.0000,0.0000,289.0,107.29,0.20,00:00:58:46,1.7,59s,786.0,2.72,289.0,106.92999999999999,-786.0,-290.82,26.9,100.0,0.00,0.00
06/01/2026 11:00,06/01/2026 11:16,XAUUSD,Sell,4502.87000,4493.86000,0.0000,0.0000,901.0,334.48,0.64,00:00:16:31,43.8,7m,548.0,0.33,901.0,333.37,-293.0,-108.41,75.5,100.0,0.00,0.00
06/01/2026 11:00,06/01/2026 11:16,XAUUSD,Sell,4503.02000,4493.86000,0.0000,0.0000,916.0,340.05,0.65,00:00:16:32,43.8,7m,548.0,0.30,916.0,338.92,-278.0,-102.86,76.7,100.0,0.00,0.00
