Open Date,Close Date,Symbol,Action,Units/Lots,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
09/05/2024 06:30,09/05/2024 07:40,AUDNZD,Buy,0.010,1.08317,1.08431,-0.0800,0.0000,11.4,0.63,0.06,00:01:10:57,100.0,1h 10m,5.2,0.09,11.4,0.6839999999999999,0.0,0.0,100.0,100.0,0.00,0.00
09/04/2024 23:45,09/05/2024 03:32,NZDCAD,Buy,0.010,0.83634,0.83747,-0.0900,0.0000,11.3,0.75,0.08,00:03:46:58,57.1,2h 9m,15.28113918577,1.24,12.30280004215,0.8611960029505001,-15.28113918577,-1.0696797430039,44.6,96.4,-1.00,-0.07
09/05/2024 00:15,09/05/2024 01:51,AUDNZD,Sell,0.010,1.08662,1.08548,-0.0800,0.0000,11.4,0.63,0.06,00:01:36:41,58.4,56m,19.9,0.36,21.2,1.272,-7.7,-0.46199999999999997,73.4,66.1,-9.80,-0.59
09/04/2024 00:30,09/04/2024 13:11,AUDCAD,Buy,0.010,0.90876,0.91148,-0.0900,0.0000,27.2,1.91,0.19,00:12:41:39,43.4,5h 30m,23.6,0.87,27.2,1.9040000000000001,-23.6,-1.6520000000000004,53.5,100.0,0.00,0.00
09/03/2024 03:30,09/04/2024 13:11,AUDCAD,Buy,0.010,0.91294,0.91148,-0.0900,0.0000,-14.6,-1.17,-0.12,01:09:41:39,1.8,36m,70.48047918409,12.89,5.08047918409,0.3556335428863,-65.4,-4.578000000000001,7.2,72.1,-19.68,-1.38
09/04/2024 01:00,09/04/2024 07:31,NZDCAD,Buy,0.010,0.83654,0.83767,-0.0900,0.0000,11.3,0.74,0.07,00:06:31:23,56.8,3h 42m,18.01970686959,0.98,11.6302198142,0.8141153869940001,-11.4,-0.7980000000000002,50.5,98.6,-0.33,-0.02
09/02/2024 15:00,09/03/2024 01:41,AUDCAD,Sell,0.010,0.91622,0.91509,-0.0900,0.0000,11.3,0.75,0.08,00:10:41:08,52.9,5h 39m,9.5,0.39,12.5,0.8750000000000001,-4.9,-0.3430000000000001,71.8,93.1,-1.20,-0.08
08/30/2024 08:30,08/30/2024 12:35,AUDCAD,Sell,0.010,0.91810,0.91572,-0.0900,0.0000,23.8,1.67,0.17,00:04:05:05,100.0,4h 5m,12.55016764488,0.04,28.0,1.9600000000000002,0.0,0.0,100.0,85.0,-4.20,-0.29
08/28/2024 21:00,08/30/2024 12:35,AUDCAD,Sell,0.010,0.91460,0.91572,-0.0900,0.0000,-11.2,-0.93,-0.09,01:15:34:59,9.5,3h 45m,43.54541608957,3.84,9.0,0.72,-34.54541608957,-2.7636332871655998,20.7,53.6,-20.20,-1.62
08/30/2024 07:15,08/30/2024 08:02,NZDCAD,Buy,0.010,0.84300,0.84413,-0.0900,0.0000,11.3,0.74,0.07,00:00:47:28,93.7,44m,14.1,0.71,11.3,0.7910000000000001,-8.0,-0.56,58.5,100.0,0.00,0.00
08/30/2024 00:15,08/30/2024 06:15,NZDCAD,Sell,0.010,0.84522,0.84409,-0.0900,0.0000,11.3,0.75,0.08,00:05:59:46,77.3,4h 38m,10.7,0.42,15.2,1.064,-6.31265386015,-0.4418857702105001,70.7,81.9,-3.90,-0.27
08/29/2024 12:45,08/29/2024 13:22,AUDNZD,Sell,0.010,1.08710,1.08596,-0.0800,0.0000,11.4,0.63,0.06,00:00:37:50,100.0,37m,3.05600614951,0.08,11.8,0.708,0.0,0.0,100.0,96.6,-0.40,-0.02
08/29/2024 02:00,08/29/2024 12:31,NZDCAD,Sell,0.010,0.84617,0.84346,-0.0900,0.0000,27.1,1.92,0.20,00:10:31:21,72.5,7h 37m,22.82906230516,0.41,29.91611737668,2.0941282163676003,-12.12906230516,-0.8490343613612,71.2,93.3,-2.82,-0.20
08/28/2024 23:30,08/29/2024 12:31,NZDCAD,Sell,0.010,0.84200,0.84346,-0.0900,0.0000,-14.6,-1.18,-0.12,00:13:01:26,1.8,14m,58.82906230516,10.78,5.0,0.35000000000000003,-53.82906230516,-3.7680343613612006,8.5,66.7,-19.60,-1.37
08/28/2024 12:45,08/28/2024 14:37,AUDCAD,Buy,0.010,0.91252,0.91365,-0.0900,0.0000,11.3,0.75,0.08,00:01:52:02,85.8,1h 36m,5.78546823791,0.21,11.3,0.7910000000000001,-2.31749559561,-0.1622246916927,83.0,100.0,0.00,0.00
08/28/2024 12:30,08/28/2024 13:58,AUDNZD,Buy,0.010,1.08608,1.08722,-0.0800,0.0000,11.4,0.63,0.06,00:01:28:31,94.4,1h 23m,11.7,0.42,11.4,0.6839999999999999,-4.8,-0.288,70.4,100.0,0.00,0.00
08/23/2024 17:45,08/26/2024 11:41,NZDCAD,Sell,0.040,0.84091,0.83748,-0.3600,0.0000,34.3,9.79,1.00,02:17:56:22,19.3,12h 43m,18.1,0.41,36.1,10.83,-14.82931081789,-4.448793245367,70.9,96.5,-1.80,-0.54
08/20/2024 13:45,08/26/2024 11:41,NZDCAD,Sell,0.020,0.83730,0.83748,-0.1800,0.0000,-1.8,-0.45,-0.05,05:21:56:27,40.3,2d 9h ,80.74283362537,1.60,31.0,4.6499999999999995,-49.74283362537,-7.461425043805499,38.4,59.4,-32.80,-4.92
08/19/2024 23:00,08/26/2024 11:41,NZDCAD,Sell,0.010,0.83368,0.83748,-0.0900,0.0000,-38.0,-2.90,-0.30,06:12:41:23,1.2,1h 52m,90.74283362537,17.92,4.8,0.336,-85.94283362537,-6.015998353775901,5.3,52.8,-42.80,-3.00
08/19/2024 03:15,08/26/2024 11:41,NZDCAD,Sell,0.010,0.82994,0.83748,-0.0900,0.0000,-75.4,-5.67,-0.58,07:08:26:25,1.0,1h 45m,127.74283362537,28.09,4.4,0.30800000000000005,-123.34283362537,-8.633998353775901,3.4,37.5,-79.80,-5.59
08/23/2024 17:30,08/26/2024 03:31,AUDCAD,Sell,0.010,0.91730,0.91617,-0.0900,0.0000,11.3,0.75,0.08,02:10:01:14,10.2,5h 55m,18.20117376069,0.77,14.0,0.9800000000000001,-10.8,-0.7560000000000001,56.5,89.1,-2.70,-0.19
08/23/2024 15:30,08/23/2024 16:07,AUDCAD,Sell,0.010,0.91672,0.91559,-0.0900,0.0000,11.3,0.75,0.08,00:00:37:30,94.6,35m,3.67632394739,0.10,13.2,0.924,-1.3,-0.09100000000000001,91.0,86.9,-1.90,-0.13
08/22/2024 13:45,08/23/2024 11:12,AUDCAD,Buy,0.010,0.91333,0.91446,-0.0900,0.0000,11.3,0.75,0.08,00:21:26:59,33.1,7h 5m,20.11769655941,1.63,11.3,0.7910000000000001,-18.4,-1.288,38.0,100.0,0.00,0.00
08/19/2024 16:00,08/22/2024 12:31,AUDCAD,Sell,0.020,0.91705,0.91399,-0.1800,0.0000,30.6,4.33,0.44,02:20:31:37,56.0,1d 14h ,41.0,0.80,31.74932759548,4.7623991393219995,-25.5,-3.8249999999999997,55.5,98.0,-1.15,-0.17
08/19/2024 00:30,08/22/2024 12:31,AUDCAD,Sell,0.010,0.91345,0.91399,-0.0900,0.0000,-5.4,-0.49,-0.05,03:12:01:42,3.3,2h 46m,62.2,12.24,4.7,0.32900000000000007,-57.5,-4.025,7.6,83.8,-10.10,-0.71
08/16/2024 05:15,08/22/2024 12:31,AUDCAD,Sell,0.010,0.90991,0.91399,-0.0900,0.0000,-40.8,-3.09,-0.32,06:07:16:40,2.4,3h 37m,100.0,13.09,7.1,0.497,-92.9,-6.503000000000001,7.1,52.1,-47.90,-3.35
08/15/2024 04:30,08/15/2024 06:43,AUDCAD,Sell,0.010,0.90848,0.90735,-0.0900,0.0000,11.3,0.73,0.07,00:02:13:23,99.3,2h 12m,6.71476903316,0.01,13.8,0.9660000000000002,-0.17598144774,-0.012318701341800001,98.7,82.1,-2.50,-0.18
08/14/2024 21:15,08/15/2024 01:37,AUDCAD,Buy,0.010,0.90475,0.90588,-0.0900,0.0000,11.3,0.73,0.07,00:04:22:42,28.9,1h 15m,29.93065353827,1.94,13.15508815955,0.9208561711685002,-25.5,-1.7850000000000001,34.0,95.2,-1.86,-0.13
08/13/2024 18:30,08/14/2024 13:57,AUDCAD,Sell,0.010,0.90946,0.90685,-0.0900,0.0000,26.1,1.82,0.19,00:19:27:08,69.6,13h 32m,25.22089996281,0.34,28.3,1.9810000000000003,-9.62089996281,-0.6734629973967001,74.6,94.2,-2.20,-0.15
08/12/2024 08:00,08/14/2024 13:57,AUDCAD,Sell,0.010,0.90550,0.90685,-0.0900,0.0000,-13.5,-1.07,-0.11,02:05:57:08,23.4,12h 37m,64.22089996281,3.28,15.0,1.05,-49.22089996281,-3.4454629973967004,23.4,55.6,-28.50,-2.00
08/14/2024 04:00,08/14/2024 13:47,AUDNZD,Sell,0.010,1.10155,1.10041,-0.0800,0.0000,11.4,0.61,0.06,00:09:47:06,22.2,2h 10m,33.2,0.96,24.8,1.488,-23.8,-1.428,51.0,72.4,-13.40,-0.80
08/13/2024 13:30,08/14/2024 02:00,NZDCAD,Sell,0.010,0.83179,0.82903,-0.0900,0.0000,27.6,1.92,0.20,00:12:30:17,18.3,2h 17m,33.75131097079,0.44,49.8,3.486,-21.85131097079,-1.5295917679553002,69.5,69.0,-22.20,-1.55
08/12/2024 09:15,08/14/2024 02:00,NZDCAD,Sell,0.010,0.82753,0.82903,-0.0900,0.0000,-15.0,-1.19,-0.12,01:16:45:14,32.4,13h 12m,75.59316771698,5.46,11.7,0.8190000000000001,-63.89316771698,-4.472521740188601,15.5,64.7,-26.70,-1.87
08/09/2024 11:15,08/12/2024 03:00,AUDCAD,Buy,0.010,0.90336,0.90449,-0.0900,0.0000,11.3,0.73,0.07,02:15:45:52,6.8,4h 20m,26.6,1.91,11.3,0.7910000000000001,-21.6,-1.5120000000000002,34.3,100.0,0.00,0.00
08/09/2024 04:30,08/09/2024 06:43,AUDNZD,Buy,0.010,1.09403,1.09517,-0.0800,0.0000,11.4,0.61,0.06,00:02:13:40,26.4,35m,18.5,1.52,11.4,0.6839999999999999,-17.3,-1.038,39.7,100.0,0.00,0.00
08/08/2024 12:45,08/09/2024 04:54,AUDNZD,Sell,0.010,1.09481,1.09367,-0.0800,0.0000,11.4,0.61,0.06,00:16:09:27,19.7,3h 10m,30.9,1.45,19.1,1.1460000000000001,-27.6,-1.656,40.9,83.5,-7.70,-0.46
08/07/2024 17:45,08/08/2024 20:45,NZDCAD,Buy,0.010,0.82446,0.82559,-0.0900,0.0000,11.3,0.73,0.07,01:03:00:00,26.0,7h 1m,23.00828902866,1.59,12.2,0.854,-19.4,-1.358,38.6,97.2,-0.90,-0.06
08/08/2024 11:35,,,Withdrawal,0.010,0.00000,0.00000,0.0000,0.0000,0.0,-1.23,0,00:00:00:00,,,,,,,,,,,,
08/08/2024 03:45,08/08/2024 06:01,AUDCAD,Sell,0.010,0.90088,0.89975,-0.0900,0.0000,11.3,0.73,0.07,00:02:16:17,94.2,2h 8m,10.58041310868,0.13,13.8,0.9660000000000002,-1.78041310868,-0.1246289176076,88.6,84.0,-2.50,-0.18
08/07/2024 16:45,08/08/2024 03:01,AUDCAD,Buy,0.010,0.89871,0.89984,-0.0900,0.0000,11.3,0.73,0.07,00:10:16:13,4.8,29m,37.86627088802,3.19,11.3,0.7910000000000001,-36.1,-2.527,23.8,100.0,0.00,0.00
08/07/2024 01:00,08/07/2024 16:30,NZDCAD,Sell,0.010,0.82623,0.82510,-0.0900,0.0000,11.3,0.73,0.08,00:15:30:49,20.0,3h 6m,27.48694176889,1.95,12.43668014443,0.8705676101101001,-24.18694176889,-1.6930859238223002,34.0,96.9,-1.14,-0.08
08/07/2024 01:30,08/07/2024 07:25,AUDCAD,Sell,0.010,0.90173,0.90060,-0.0900,0.0000,11.3,0.73,0.08,00:05:55:08,31.6,1h 52m,29.13504594111,1.45,13.28091752712,0.9296642268984001,-19.2,-1.344,40.9,93.9,-1.98,-0.14
08/06/2024 23:00,08/06/2024 23:24,NZDCAD,Sell,0.010,0.82499,0.82386,-0.0900,0.0000,11.3,0.73,0.08,00:00:24:25,100.0,24m,9.83155326452,0.06,15.9,1.1130000000000002,0.0,0.0,100.0,71.1,-4.60,-0.32
08/06/2024 23:00,08/06/2024 23:20,AUDNZD,Buy,0.010,1.08960,1.09074,-0.0800,0.0000,11.4,0.60,0.06,00:00:20:31,100.0,20m,7.1,0.09,11.4,0.6839999999999999,0.0,0.0,100.0,100.0,0.00,0.00
08/06/2024 06:30,08/06/2024 06:52,AUDNZD,Sell,0.010,1.10041,1.09927,-0.0800,0.0000,11.4,0.59,0.06,00:00:22:18,77.3,17m,3.4,0.14,11.8,0.708,-1.7,-0.102,87.4,97.0,-0.40,-0.02
08/01/2024 18:45,08/06/2024 04:30,AUDNZD,Buy,0.120,1.09173,1.09608,-0.9600,0.0000,43.5,30.05,3.20,04:09:45:23,43.3,1d 21h ,118.6,1.42,57.4,40.754,-81.5,-57.864999999999995,41.3,90.0,-13.90,-9.87
08/01/2024 14:30,08/06/2024 04:30,AUDNZD,Buy,0.080,1.09571,1.09608,-0.6400,0.0000,3.7,1.12,0.12,04:14:00:30,0.5,33m,121.3,6.90,17.6,8.448,-121.3,-58.224,12.7,90.0,-13.90,-6.67
07/31/2024 02:00,08/06/2024 04:30,AUDNZD,Buy,0.040,1.09973,1.09608,-0.3200,0.0000,-36.5,-9.00,-0.95,06:02:30:34,2.1,3h 4m,168.0,24.88,6.5,1.56,-161.5,-38.76,3.9,74.4,-43.00,-10.32
07/31/2024 01:45,08/06/2024 04:30,AUDNZD,Buy,0.020,1.09914,1.09608,-0.1600,0.0000,-30.6,-3.80,-0.40,06:02:45:43,6.2,9h 5m,168.0,12.56,12.4,1.488,-155.6,-18.671999999999997,7.4,74.4,-43.00,-5.16
07/30/2024 14:00,08/06/2024 04:30,AUDNZD,Buy,0.010,1.10893,1.09608,-0.0800,0.0000,-128.5,-7.71,-0.80,06:14:30:42,0.0,0s,253.5,256.41,0.0,0.0,-253.5,-15.209999999999999,0.0,49.3,-128.50,-7.71
07/30/2024 04:30,08/06/2024 04:30,AUDNZD,Buy,0.010,1.11258,1.09608,-0.0800,0.0000,-165.0,-9.88,-1.02,07:00:00:25,0.5,50m,292.9,101.01,2.9,0.174,-290.0,-17.4,1.0,42.7,-167.90,-10.07
08/06/2024 00:15,08/06/2024 01:40,AUDCAD,Sell,0.010,0.90118,0.90005,-0.0900,0.0000,11.3,0.73,0.08,00:01:25:51,36.5,31m,10.21995855404,0.80,11.92376963214,0.8346638742498002,-9.56847056364,-0.6697929394548001,55.5,97.1,-0.62,-0.04
08/05/2024 16:15,08/05/2024 16:58,AUDNZD,Sell,0.010,1.09461,1.09347,-0.0800,0.0000,11.4,0.60,0.06,00:00:42:38,57.2,24m,9.6,0.54,12.2,0.732,-6.6,-0.39599999999999996,64.9,95.7,-0.80,-0.05
08/05/2024 06:00,08/05/2024 13:36,AUDCAD,Buy,0.010,0.89324,0.89655,-0.0900,0.0000,33.1,2.30,0.24,00:07:36:12,61.5,4h 40m,60.51163714111,1.66,36.5,2.555,-60.51163714111,-4.235814599877701,37.6,96.5,-3.40,-0.24
08/05/2024 05:45,08/05/2024 13:36,AUDCAD,Buy,0.010,0.89857,0.89655,-0.0900,0.0000,-20.2,-1.55,-0.16,00:07:51:14,0.0,0s,113.81163714111,114.94,0.0,0.0,-113.81163714111,-7.966814599877701,0.0,82.3,-20.20,-1.41
08/01/2024 12:30,08/01/2024 13:05,AUDCAD,Sell,0.010,0.90493,0.90380,-0.0900,0.0000,11.3,0.72,0.07,00:00:35:42,100.0,35m,8.74378358566,0.08,13.3,0.9310000000000002,0.0,0.0,100.0,85.0,-2.00,-0.14
08/01/2024 12:30,08/01/2024 13:03,AUDNZD,Sell,0.010,1.09981,1.09867,-0.0800,0.0000,11.4,0.60,0.06,00:00:33:45,100.0,33m,10.1,0.05,19.1,1.1460000000000001,0.0,0.0,100.0,59.7,-7.70,-0.46
07/31/2024 05:30,07/31/2024 06:21,AUDCAD,Buy,0.010,0.89793,0.89906,-0.0900,0.0000,11.3,0.73,0.08,00:00:51:57,74.6,38m,9.3,0.82,11.3,0.7910000000000001,-9.3,-0.6510000000000001,54.9,100.0,0.00,0.00
07/26/2024 11:30,07/31/2024 01:04,NZDCAD,Buy,0.080,0.81421,0.81814,-0.7200,0.0000,39.3,21.98,2.33,04:13:33:54,80.6,3d 16h ,41.25752394223,0.62,39.3,22.793999999999997,-24.4,-14.151999999999997,61.7,100.0,0.00,0.00
07/24/2024 01:45,07/31/2024 01:04,NZDCAD,Buy,0.040,0.81862,0.81814,-0.3600,0.0000,-4.8,-1.75,-0.19,06:23:19:00,4.1,6h 51m,83.1,4.26,15.8,4.582,-67.3,-19.517,19.0,75.2,-20.60,-5.97
07/22/2024 16:00,07/31/2024 01:04,NZDCAD,Buy,0.020,0.82217,0.81814,-0.1800,0.0000,-40.3,-5.99,-0.63,08:09:03:59,1.9,3h 49m,107.1,23.92,4.3,0.602,-102.8,-14.392000000000001,4.0,58.4,-44.60,-6.24
07/19/2024 05:00,07/31/2024 01:04,NZDCAD,Buy,0.010,0.82549,0.81814,-0.0900,0.0000,-73.5,-5.39,-0.56,11:20:04:02,4.6,13h 4m,154.40227168481,7.39,18.40227168481,1.2881590179367002,-136.0,-9.520000000000001,11.9,40.5,-91.90,-6.43
07/18/2024 18:45,07/31/2024 01:04,NZDCAD,Buy,0.010,0.82918,0.81814,-0.0900,0.0000,-110.4,-8.06,-0.84,12:06:19:04,0.2,35m,174.56767706702,104.17,1.66767706702,0.11673739469140001,-172.9,-12.103000000000002,1.0,35.8,-112.07,-7.84
07/29/2024 22:15,07/30/2024 01:30,AUDCAD,Sell,0.010,0.90785,0.90672,-0.0900,0.0000,11.3,0.73,0.08,00:03:15:10,71.5,2h 19m,10.8,0.18,16.5,1.155,-3.02362723441,-0.21165390640870002,84.5,73.4,-5.20,-0.36
07/29/2024 13:15,07/29/2024 22:12,AUDCAD,Buy,0.080,0.90473,0.90771,-0.7200,0.0000,29.8,16.49,1.74,00:08:57:26,96.3,8h 37m,9.31848844063,0.14,29.8,17.284,-4.3,-2.4939999999999998,87.4,100.0,0.00,0.00
07/25/2024 00:45,07/29/2024 22:12,AUDCAD,Buy,0.040,0.90627,0.90771,-0.3600,0.0000,14.4,3.80,0.40,04:21:27:29,18.8,22h 4m,54.43531490348,2.59,16.51213908826,4.7885203355954,-42.7,-12.383,27.9,96.4,-2.11,-0.61
07/23/2024 09:00,07/29/2024 22:12,AUDCAD,Buy,0.020,0.91173,0.90771,-0.1800,0.0000,-40.2,-5.99,-0.63,06:13:12:28,1.2,1h 53m,96.0623782846,40.82,2.3,0.322,-93.7623782846,-13.126732959844002,2.4,55.8,-42.50,-5.95
07/22/2024 05:45,07/29/2024 22:12,AUDCAD,Buy,0.010,0.91525,0.90771,-0.0900,0.0000,-75.4,-5.53,-0.58,07:16:27:32,3.0,5h 32m,137.96217160967,14.35,8.99979332507,0.6299855327549,-128.9623782846,-9.027366479922,6.5,38.8,-84.40,-5.91
07/19/2024 00:00,07/29/2024 22:12,AUDCAD,Buy,0.010,0.91873,0.90771,-0.0900,0.0000,-110.2,-8.04,-0.83,10:22:12:32,0.5,1h 18m,166.68376815819,56.18,2.92138987359,0.20449729115130003,-163.7623782846,-11.463366479922001,1.8,32.1,-113.12,-7.92
07/17/2024 10:45,07/17/2024 12:12,AUDNZD,Buy,0.010,1.10726,1.10840,-0.0800,0.0000,11.4,0.61,0.06,00:01:27:23,58.7,51m,6.3,0.32,11.4,0.6839999999999999,-3.7,-0.222,75.5,100.0,0.00,0.00
07/17/2024 00:45,07/17/2024 02:01,AUDNZD,Buy,0.010,1.10764,1.10878,-0.0800,0.0000,11.4,0.61,0.06,00:01:16:07,81.6,1h 2m,6.7,0.29,11.4,0.6839999999999999,-3.3,-0.19799999999999998,77.6,100.0,0.00,0.00
07/16/2024 00:45,07/17/2024 00:34,NZDCAD,Buy,0.010,0.82993,0.83106,-0.0900,0.0000,11.3,0.74,0.08,00:23:49:08,10.6,2h 31m,42.8,3.23,12.1,0.8470000000000001,-39.1,-2.7370000000000005,23.6,98.4,-0.80,-0.06
07/16/2024 00:45,07/16/2024 23:01,AUDNZD,Sell,0.120,1.11321,1.10953,-0.9600,0.0000,36.8,25.85,2.76,00:22:16:51,68.2,15h 11m,31.7,0.19,42.3,30.878999999999998,-7.9,-5.767,84.3,89.0,-5.50,-4.01
07/11/2024 07:45,07/16/2024 23:01,AUDNZD,Sell,0.080,1.10918,1.10953,-0.6400,0.0000,-3.5,-2.34,-0.25,05:15:16:49,53.8,3d ,128.9,0.60,80.7,39.543,-48.2,-23.618000000000002,62.6,34.7,-84.20,-41.26
07/10/2024 02:45,07/16/2024 23:01,AUDNZD,Sell,0.040,1.10822,1.10953,-0.3200,0.0000,-13.1,-3.50,-0.37,06:20:16:50,36.7,2d 12h ,128.9,0.81,71.1,17.063999999999997,-57.8,-13.871999999999998,55.2,34.7,-84.20,-20.21
07/10/2024 02:15,07/16/2024 23:01,AUDNZD,Sell,0.020,1.10621,1.10953,-0.1600,0.0000,-33.2,-4.19,-0.44,06:20:46:50,29.3,2d ,128.9,1.53,51.0,6.12,-77.9,-9.348,39.6,34.7,-84.20,-10.10
07/05/2024 11:30,07/16/2024 23:01,AUDNZD,Sell,0.010,1.09983,1.10953,-0.0800,0.0000,-97.0,-5.96,-0.63,11:11:31:50,31.8,3d 15h ,176.3,4.10,34.6,2.076,-141.7,-8.501999999999999,19.6,25.4,-131.60,-7.90
07/01/2024 08:30,07/16/2024 23:01,AUDNZD,Sell,0.010,1.09489,1.10953,-0.0800,0.0000,-146.4,-8.96,-0.93,15:14:31:47,0.7,2h 37m,195.0,49.02,3.9,0.23399999999999999,-191.1,-11.466,2.0,22.9,-150.30,-9.02
07/12/2024 15:00,07/14/2024 22:03,AUDCAD,Sell,0.010,0.92479,0.92366,-0.0900,0.0000,11.3,0.74,0.08,02:07:03:33,6.4,3h 31m,14.46939329749,0.28,19.7,1.379,-5.56939329749,-0.3898575308243,78.0,66.8,-8.40,-0.59
07/11/2024 12:45,07/11/2024 20:00,AUDCAD,Sell,0.010,0.92347,0.92098,-0.0900,0.0000,24.9,1.73,0.18,00:07:15:56,91.1,6h 37m,25.40522343487,0.38,29.7,2.079,-11.4,-0.7980000000000002,72.3,88.3,-4.80,-0.34
07/11/2024 00:30,07/11/2024 20:00,AUDCAD,Sell,0.010,0.91975,0.92098,-0.0900,0.0000,-12.3,-0.99,-0.10,00:19:30:54,4.3,50m,54.88929576324,7.73,6.28929576324,0.44025070342680006,-48.6,-3.4020000000000006,11.5,66.1,-18.59,-1.30
07/10/2024 08:15,07/11/2024 00:10,NZDCAD,Buy,0.010,0.82824,0.82937,-0.0900,0.0000,11.3,0.74,0.08,00:15:54:57,26.2,4h 10m,18.71275086895,1.19,11.3,0.7910000000000001,-13.4,-0.9380000000000002,45.7,100.0,0.00,0.00
07/09/2024 14:00,07/09/2024 15:07,NZDCAD,Sell,0.010,0.83581,0.83468,-0.0900,0.0000,11.3,0.74,0.08,00:01:07:12,100.0,1h 7m,5.5,0.07,13.5,0.9450000000000001,0.0,0.0,100.0,83.7,-2.20,-0.15
07/09/2024 02:45,07/09/2024 13:55,NZDCAD,Buy,0.010,0.83456,0.83569,-0.0900,0.0000,11.3,0.74,0.08,00:11:09:55,51.4,5h 44m,12.1,0.55,11.3,0.7910000000000001,-6.2,-0.43400000000000005,64.6,100.0,0.00,0.00
07/05/2024 17:30,07/09/2024 02:07,AUDCAD,Sell,0.010,0.91951,0.91838,-0.0900,0.0000,11.3,0.74,0.08,03:08:37:33,20.6,16h 36m,24.1,1.10,15.9,1.1130000000000002,-17.5,-1.225,47.6,86.2,-4.60,-0.32
07/05/2024 12:30,07/09/2024 00:29,AUDNZD,Buy,0.010,1.09922,1.10036,-0.0800,0.0000,11.4,0.62,0.06,03:11:59:03,7.3,6h 7m,29.2,2.50,11.4,0.6839999999999999,-28.5,-1.71,28.6,100.0,0.00,0.00
07/01/2024 08:15,07/02/2024 14:10,AUDCAD,Sell,0.010,0.91347,0.91234,-0.0900,0.0000,11.3,0.73,0.08,01:05:55:18,43.2,12h 55m,21.6,0.92,13.0,0.9100000000000001,-11.9,-0.8330000000000001,52.2,93.2,-1.70,-0.12
06/28/2024 11:15,07/01/2024 00:44,AUDNZD,Sell,0.010,1.09470,1.09356,-0.0800,0.0000,11.4,0.61,0.06,02:13:29:14,90.6,2d 7h ,30.8,0.93,18.1,1.086,-16.8,-1.008,51.9,80.8,-6.70,-0.40
06/28/2024 14:45,06/28/2024 14:55,NZDCAD,Sell,0.010,0.83522,0.83409,-0.0900,0.0000,11.3,0.73,0.08,00:00:10:32,100.0,10m,0.90414376424,0.08,12.20414376424,0.8542900634968,0.0,0.0,100.0,92.6,-0.90,-0.06
06/28/2024 07:15,06/28/2024 13:10,NZDCAD,Buy,0.080,0.83139,0.83493,-0.7200,0.0000,35.4,19.96,2.14,00:05:54:47,99.5,5h 53m,7.7,0.11,36.11189147656,20.9448970564048,-3.9,-2.262,90.3,98.2,-0.71,-0.41
06/25/2024 13:15,06/28/2024 13:10,NZDCAD,Buy,0.040,0.83508,0.83493,-0.3600,0.0000,-1.5,-0.79,-0.08,02:23:54:53,19.4,13h 57m,50.9,3.21,12.1,3.5089999999999995,-38.8,-11.251999999999999,23.8,73.3,-13.60,-3.94
06/20/2024 15:15,06/28/2024 13:10,NZDCAD,Buy,0.020,0.83849,0.83493,-0.1800,0.0000,-35.6,-5.38,-0.57,07:21:54:54,4.1,7h 47m,84.2,5.74,12.5,1.875,-71.7,-10.755,14.8,42.9,-48.10,-7.21
06/17/2024 04:45,06/28/2024 13:10,NZDCAD,Buy,0.010,0.84187,0.83493,-0.0900,0.0000,-69.4,-5.16,-0.55,11:08:24:57,4.5,12h 15m,118.2,8.31,12.7,0.889,-105.5,-7.385000000000001,10.7,30.5,-82.10,-5.75
06/14/2024 00:45,06/28/2024 13:10,NZDCAD,Buy,0.010,0.84556,0.83493,-0.0900,0.0000,-106.3,-7.85,-0.82,14:12:24:59,0.5,1h 44m,142.7,67.11,2.1,0.14700000000000002,-140.6,-9.842,1.5,24.0,-108.40,-7.59
06/28/2024 01:30,06/28/2024 02:19,AUDCAD,Buy,0.010,0.90937,0.91050,-0.0900,0.0000,11.3,0.74,0.08,00:00:49:54,75.6,37m,10.45337012552,0.43,12.01965147222,0.8413756030554,-5.20383902568,-0.3642687317976,69.8,95.8,-0.72,-0.05
06/26/2024 08:45,06/27/2024 10:36,AUDNZD,Sell,0.010,1.09398,1.09124,-0.0800,0.0000,27.4,1.59,0.17,01:01:50:59,74.2,19h 10m,48.4,0.23,39.3,2.3579999999999997,-9.1,-0.5459999999999999,81.2,75.4,-11.90,-0.71
06/26/2024 01:45,06/27/2024 10:36,AUDNZD,Sell,0.010,1.08977,1.09124,-0.0800,0.0000,-14.7,-0.98,-0.10,01:08:51:15,0.0,0s,51.2,51.28,0.0,0.0,-51.2,-3.072,0.0,71.3,-14.70,-0.88
06/25/2024 11:45,06/26/2024 01:30,AUDNZD,Buy,0.010,1.08617,1.08731,-0.0800,0.0000,11.4,0.62,0.07,00:13:45:16,40.5,5h 34m,42.22784709217,1.98,17.2,1.032,-34.0,-2.04,33.6,88.7,-5.80,-0.35
06/25/2024 11:00,06/25/2024 12:30,NZDCAD,Sell,0.010,0.83707,0.83594,-0.0900,0.0000,11.3,0.74,0.08,00:01:29:54,80.9,1h 12m,10.0,0.20,11.3,0.7910000000000001,-2.3,-0.161,83.1,100.0,0.00,0.00
