Tags,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USC),Min(pips),Min(USC),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USC)
,11/13/2025 11:34,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,1194.00,0,"D-IDQRISGT-USC-858245201924",0,00:00:00:00,,,,,,,,,,,,
,10/20/2025 12:43,10/20/2025 19:55,XAUUSD,Buy,0.100,0.00000,4377.17900,4321.26100,4377.17900,0.0000,0.0000,5591.8,559.20,1.10,"[tp 4377.17900]",0,00:07:11:56,80.6,5h 48m,3340.0,0.50,5612.9,561.29,-2816.1,-281.61,66.6,99.7,-21.10,-2.11
,10/16/2025 22:41,10/20/2025 12:43,XAUUSD,Buy,0.160,0.00000,0.00000,4358.31300,4321.11100,0.0000,0.0000,-3720.2,-595.20,-1.16,"",0,03:14:02:03,5.8,4h 59m,18326.0,9.25,1788.7,286.192,-16537.3,-2645.968,9.8,69.9,-5508.90,-881.42
,10/17/2025 14:14,10/20/2025 12:43,XAUUSD,Buy,0.160,0.00000,0.00000,4218.06100,4321.11100,0.0000,0.0000,10305.0,1648.80,3.32,"",0,02:22:28:39,98.0,2d 21h ,6594.0,0.24,10305.0,1648.8,-2512.1,-401.936,80.4,100.0,0.00,0.00
,10/17/2025 11:58,10/20/2025 02:19,XAUUSD,Buy,0.160,0.00000,0.00000,4293.78200,4261.07000,0.0000,0.0000,-3271.2,-523.40,-1.04,"",0,02:14:21:18,2.2,1h 22m,12531.0,4.12,2446.8,391.48800000000006,-10084.2,-1613.4720000000002,19.5,54.4,-5718.00,-914.88
,10/16/2025 15:54,10/16/2025 19:54,XAUUSD,Buy,0.160,0.00000,4308.03400,4275.33500,4308.03400,0.0000,0.0000,3269.9,523.10,1.05,"[tp 4308.03400]",0,00:04:00:13,91.7,3h 40m,2114.0,0.22,3269.9,523.184,-715.5,-114.48,82.0,100.0,0.00,0.00
,10/16/2025 10:03,10/16/2025 15:54,XAUUSD,Buy,0.160,0.00000,0.00000,4243.11500,4274.76200,0.0000,0.0000,3164.7,506.40,1.03,"",0,00:05:51:12,64.3,3h 45m,1155.0,0.22,3229.5,516.72,-711.5,-113.84,81.9,98.4,-64.80,-10.37
,10/15/2025 22:46,10/16/2025 10:03,XAUUSD,Buy,0.160,0.00000,0.00000,4215.17000,4242.84900,0.0000,0.0000,2767.9,442.90,0.91,"",0,00:11:16:11,82.3,9h 16m,3640.0,0.37,2767.9,442.86400000000003,-1036.0,-165.76,72.8,100.0,0.00,0.00
,10/15/2025 08:57,10/15/2025 22:46,XAUUSD,Buy,0.010,0.00000,0.00000,4213.30400,4214.53900,0.0000,0.0000,123.5,1.20,0.00,"",0,00:13:49:17,1.9,15m,3225.4,14.37,224.6,2.246,-3225.4,-32.254000000000005,6.5,97.1,-101.10,-1.01
,10/15/2025 08:03,10/15/2025 22:46,XAUUSD,Buy,0.150,0.00000,0.00000,4209.32300,4214.53900,0.0000,0.0000,521.6,78.30,0.16,"",0,00:14:43:08,17.6,2h 35m,3682.0,3.31,854.7,128.205,-2827.3,-424.095,23.2,91.0,-333.10,-49.97
,10/15/2025 09:21,10/15/2025 22:46,XAUUSD,Buy,0.150,0.00000,0.00000,4177.39400,4214.53900,0.0000,0.0000,3714.5,557.20,1.16,"",0,00:13:25:14,100.0,13h 25m,2496.0,0.00,3815.6,572.3399999999999,0.0,0.0,100.0,97.4,-101.10,-15.16
,10/15/2025 01:20,10/15/2025 08:03,XAUUSD,Buy,0.150,0.00000,0.00000,4177.38200,4209.15700,0.0000,0.0000,3177.5,476.70,1.00,"",0,00:06:42:57,88.9,5h 58m,1050.0,0.16,3549.8,532.47,-570.2,-85.53,86.2,91.0,-372.30,-55.85
,10/14/2025 09:00,10/15/2025 01:07,XAUUSD,Buy,0.150,0.00000,4179.05100,4141.47800,4179.05100,0.0000,0.0000,3757.3,563.60,1.20,"[tp 4179.05100]",0,00:16:06:16,53.2,8h 34m,3470.8,0.91,3802.2,570.3299999999999,-3470.8,-520.62,52.3,99.4,-44.90,-6.73
,10/14/2025 05:58,10/14/2025 09:00,XAUUSD,Buy,0.150,0.00000,0.00000,4114.53900,4141.99800,0.0000,0.0000,2745.9,411.90,0.88,"",0,00:03:02:20,69.3,2h 6m,1556.9,0.52,2970.1,445.515,-1556.9,-233.535,65.6,95.0,-224.20,-33.63
,10/14/2025 07:20,10/14/2025 07:20,XAUUSD,Sell,0.150,0.00000,0.00000,4121.07200,4148.02000,0.0000,0.0000,-2694.8,-404.20,-0.86,"#206903369 by #204868717",0,00:00:00:12,,,,,,,,,,,,
,10/14/2025 01:27,10/14/2025 07:20,XAUUSD,Buy,0.150,0.00000,0.00000,4148.02000,4121.07200,0.0000,0.0000,-2694.8,0.00,0.00,"#206903369 by #204868717",0,00:05:53:19,41.7,2h 27m,8045.0,1.56,3140.0,0.0,-4905.0,-0.0,39.0,27.5,-5834.80,0.00
,10/13/2025 22:08,10/14/2025 01:24,XAUUSD,Buy,0.150,0.00000,4146.42700,4111.27400,4146.42700,0.0000,0.0000,3515.3,527.30,1.13,"[tp 4146.42700]",0,00:03:15:41,92.4,3h 0m,528.0,0.09,3573.6,536.04,-311.4,-46.709999999999994,92.0,98.5,-58.30,-8.74
,10/13/2025 05:27,10/13/2025 16:08,XAUUSD,Buy,0.150,0.00000,4110.82900,4070.65000,4110.82900,0.0000,0.0000,4017.9,602.60,1.31,"[tp 4110.82900]",0,00:10:41:35,88.4,9h 27m,803.0,0.16,4506.0,675.9,-716.0,-107.39999999999999,86.3,90.7,-488.10,-73.21
